pos_lat (deg),pos_lon (deg),pos_alt (m)
3.074079999999999657e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.074080018039955320e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.074080036079519473e+01,1.200000000000047748e+02,4.758251129096278847e-07
3.074080054119240657e+01,1.200000000000116245e+02,1.564354641399334638e-06
3.074080072160215238e+01,1.200000000000184599e+02,1.897699210162755209e-06
3.074080090201513471e+01,1.200000000000229363e+02,2.068412749046737951e-06
3.074080108242338483e+01,1.200000000000243858e+02,2.706976778554099648e-06
3.074080126282233749e+01,1.200000000000273701e+02,3.251336637029174276e-06
3.074080144321609964e+01,1.200000000000271427e+02,3.929233387004782868e-06
3.074080162361495994e+01,1.200000000000263327e+02,4.860018664550878038e-06
3.074080180401367457e+01,1.200000000000179341e+02,6.884535215141461548e-06
3.074080198441041034e+01,1.200000000000116387e+02,8.853465018958535485e-06
3.074080216480938432e+01,1.199999999999995310e+02,9.560790992005554362e-06
3.074080234520473809e+01,1.199999999999946709e+02,1.061390474404587148e-05
3.074080252559931381e+01,1.199999999999861728e+02,1.197852230083358774e-05
3.074080270599891307e+01,1.199999999999853060e+02,1.397034193887602623e-05
3.074080288640703529e+01,1.199999999999827907e+02,1.542957122693605702e-05
3.074080306680880881e+01,1.199999999999758700e+02,1.676458631193868400e-05
3.074080324721222368e+01,1.199999999999614744e+02,1.770848635648080216e-05
3.074080342761435247e+01,1.199999999999594849e+02,1.798481311601908862e-05
3.074080360801741918e+01,1.199999999999444924e+02,1.827497039781849177e-05
3.074080378842587180e+01,1.199999999999331521e+02,1.819047411585884732e-05
3.074080396883625710e+01,1.199999999999218829e+02,1.799683103654045756e-05
3.074080414924070936e+01,1.199999999999042188e+02,1.799533964754321730e-05
3.074080432964868592e+01,1.199999999998880895e+02,1.712788140028004288e-05
3.074080451004858361e+01,1.199999999998803730e+02,1.611693098821592816e-05
3.074080469045126662e+01,1.199999999998625952e+02,1.495496533650930948e-05
3.074080487085544533e+01,1.199999999998491802e+02,1.304171831696735562e-05
3.074080505125892415e+01,1.199999999998321556e+02,1.152213938483900044e-05
