vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999956665572986569e+00,4.579958089361081436e-05,-4.758251129096278742e-05
1.999974052586030338e+00,6.557590239999819953e-05,-1.088529528489706722e-04
2.000112976605207038e+00,6.545347428983971417e-05,-3.333445687634205962e-05
2.000148862289186091e+00,4.284720151871479260e-05,-1.707135388839825727e-05
2.000096406707670305e+00,1.380081444396400147e-05,-6.385640295073617982e-05
1.999993422227484885e+00,2.842718243720974573e-05,-5.443598584750745261e-05
1.999935760299653920e+00,-2.113539236789001654e-06,-6.778967499756088130e-05
1.999992300394487277e+00,-7.901703124575216672e-06,-9.307852775460952373e-05
1.999990692613921039e+00,-8.046262589037531088e-05,-2.024516550590583510e-04
1.999968783615839518e+00,-6.018794247005125934e-05,-1.968929803817072921e-04
1.999993582006482695e+00,-1.160615269948366029e-04,-7.073259730470184701e-05
1.999953497070256825e+00,-4.643209018749918423e-05,-1.053113752040316575e-04
1.999944800270143208e+00,-8.141430308459857330e-05,-1.364617556787715857e-04
2.000000538078571477e+00,-8.210165028292996697e-06,-1.991819638042438144e-04
2.000095028477181014e+00,-2.403801225068114434e-05,-1.459229288060030186e-04
2.000024650821246475e+00,-6.623273128707886468e-05,-1.335015085002627655e-04
2.000042829114961229e+00,-1.377915639980662496e-04,-9.439000445421184327e-05
2.000028562475522964e+00,-1.903824327598934937e-05,-2.763267595382853719e-05
2.000038958442683867e+00,-1.434548097135192692e-04,-2.901572817994018001e-05
2.000098686408736004e+00,-1.086765349127565732e-04,8.449628195964295615e-06
2.000120141844226040e+00,-1.079788473164078078e-04,1.936430793183887465e-05
2.000054343934936973e+00,-1.689860026284053986e-04,1.491388997241756362e-07
2.000093374057801743e+00,-1.543917802657860977e-04,8.674582472631753630e-05
2.000003808256862747e+00,-7.371755964932536235e-05,1.010950412064115132e-04
2.000034711329484960e+00,-1.704327854645628412e-04,1.161965651706617998e-04
2.000051265615166773e+00,-1.283277528132738699e-04,1.913247019541953586e-04
2.000043540248779728e+00,-1.629365278455410391e-04,1.519578932128356000e-04
2.000098496642104262e+00,-1.591625038929747550e-04,2.262700082352021120e-04
2.000109025077967395e+00,-2.835532237615217633e-04,1.608789072273319283e-04
2.000210256048299939e+00,-2.756367344441948072e-04,1.506997975470164542e-04
2.000268895414286430e+00,-2.534696036247483658e-04,9.535549397896042221e-06
2.000349156504213077e+00,-1.637898257293462405e-04,-6.571266243742518280e-05
2.000360961084985512e+00,-1.210672689532503888e-04,-1.540118587256078878e-05
2.000458985139801360e+00,-3.472696552617961696e-05,-2.432472868304463544e-05
2.000413321783854670e+00,-9.174680808894012209e-06,-4.162939605693236474e-05
2.000432813770286256e+00,-1.700541536538337516e-05,-9.756577032853374102e-05
2.000420625895686921e+00,1.851106599193647675e-06,-9.792037712641428254e-05
2.000356085977428311e+00,3.224245921759334808e-05,-7.413078920635670266e-05
2.000352295191220264e+00,2.871887011128248561e-05,-9.617309233686916435e-05
2.000427463007945494e+00,2.755412666759498604e-05,7.605788592854759796e-06
2.000371610838552972e+00,2.125304296721397255e-05,-1.537211685982736825e-05
2.000389570550690888e+00,1.122170592478628006e-04,7.312089930881390495e-05
2.000429464704214677e+00,1.329761964207047697e-04,3.571634311010516214e-05
2.000359597237665543e+00,1.631109919761920813e-04,6.601395775811829032e-05
2.000305794844627449e+00,2.542668573610859972e-04,1.539842081970039568e-04
2.000326640466190131e+00,2.688102810908209986e-04,1.416265391391629224e-04
2.000317409370192756e+00,2.828012088095134676e-04,1.838520670716188219e-04
2.000263971354861336e+00,3.054723948877300916e-04,1.025182697945233479e-04
2.000195849452721664e+00,2.529226538249641559e-04,5.287066648883886389e-06
2.000160178817287360e+00,1.930238427972663412e-04,-4.587740365253048302e-05
2.000143494405992151e+00,1.301464878030208334e-04,-1.232109829812804601e-05
2.000160392253771402e+00,1.167396438993680371e-04,-1.722873006119538466e-05
2.000097159882376463e+00,1.764232330198177033e-04,8.368781089829409640e-05
2.000154276757068139e+00,2.017824407932777332e-04,8.814496527237550066e-05
2.000159825552409565e+00,1.831389709586474755e-04,1.579200413427727170e-05
2.000189517498780489e+00,2.716765978496356749e-04,-7.318275364652786653e-05
2.000151625827049973e+00,2.924858892692566367e-04,-9.092273622492899729e-05
