pos_lat (deg),pos_lon (deg),pos_alt (m)
2.980000000000000426e+01,1.199999999999999858e+02,0.000000000000000000e+00
2.980000018042549925e+01,1.199999999999999858e+02,0.000000000000000000e+00
2.980000036085011672e+01,1.200000000000039790e+02,2.802061914053494095e-07
2.980000054126954012e+01,1.200000000000072191e+02,1.075537678180603044e-07
2.980000072169118752e+01,1.200000000000120224e+02,-6.333447483937971019e-07
2.980000090211539643e+01,1.200000000000188720e+02,-1.152625717416332569e-06
2.980000108254400715e+01,1.200000000000265743e+02,-2.034461274211353868e-06
2.980000126297319341e+01,1.200000000000342339e+02,-3.116976087874671364e-06
2.980000144339513213e+01,1.200000000000307239e+02,-5.364523315985116289e-06
2.980000162382014750e+01,1.200000000000242153e+02,-7.950695323549536380e-06
2.980000180425023615e+01,1.200000000000211884e+02,-9.721780840292607308e-06
2.980000198467708472e+01,1.200000000000155183e+02,-1.219356278397259353e-05
2.980000216510535438e+01,1.200000000000104450e+02,-1.478347114200446442e-05
2.980000234553627436e+01,1.200000000000076454e+02,-1.794520665802636978e-05
2.980000252596844135e+01,1.200000000000136282e+02,-2.081585705735080591e-05
2.980000270640256232e+01,1.200000000000213589e+02,-2.379559304814433002e-05
2.980000288684083642e+01,1.200000000000230642e+02,-2.686790636915455344e-05
2.980000306727496806e+01,1.200000000000334808e+02,-2.980266068313830853e-05
2.980000324771772569e+01,1.200000000000492548e+02,-3.301704235333160895e-05
2.980000342815713310e+01,1.200000000000611067e+02,-3.558681997365856036e-05
2.980000360859007102e+01,1.200000000000703722e+02,-3.825781494711305092e-05
2.980000378903254443e+01,1.200000000000804476e+02,-4.110850704704866224e-05
2.980000396947866648e+01,1.200000000000913332e+02,-4.411256805485626016e-05
2.980000414992806768e+01,1.200000000001105747e+02,-4.687101344275089226e-05
2.980000433038318519e+01,1.200000000001323315e+02,-4.867792161970099432e-05
2.980000451084694646e+01,1.200000000001576410e+02,-5.065380197913483233e-05
2.980000469131258711e+01,1.200000000001929550e+02,-5.247717377777900402e-05
2.980000487178405422e+01,1.200000000002209219e+02,-5.452946872448571062e-05
2.980000505225955720e+01,1.200000000002431904e+02,-5.634549074093714814e-05
2.980000523274096125e+01,1.200000000002665956e+02,-5.861846632297003910e-05
2.980000541321885876e+01,1.200000000002882246e+02,-5.968382579039315623e-05
2.980000559369565494e+01,1.200000000003139746e+02,-6.107499814989417761e-05
2.980000577416490160e+01,1.200000000003424958e+02,-6.226600810548137718e-05
2.980000595463767255e+01,1.200000000003754224e+02,-6.362549933772709279e-05
2.980000613512341090e+01,1.200000000004118306e+02,-6.527661833285819881e-05
2.980000631561247815e+01,1.200000000004474003e+02,-6.697511666410265580e-05
2.980000649609161911e+01,1.200000000004874607e+02,-6.903529786070079083e-05
2.980000667656878477e+01,1.200000000005336318e+02,-7.104709512124623321e-05
2.980000685704577634e+01,1.200000000005809113e+02,-7.261382908314712435e-05
2.980000703751824176e+01,1.200000000006352820e+02,-7.378954596197945031e-05
2.980000721799276064e+01,1.200000000006855458e+02,-7.486045059149746173e-05
2.980000739846616398e+01,1.200000000007295853e+02,-7.611139563326348569e-05
2.980000757894303476e+01,1.200000000007726584e+02,-7.721823039227408432e-05
2.980000775942067293e+01,1.200000000008122072e+02,-7.840612328739832398e-05
2.980000793989390573e+01,1.200000000008496102e+02,-7.922060150864755504e-05
2.980000812036749025e+01,1.200000000008813146e+02,-7.985032162632972499e-05
2.980000830083966434e+01,1.200000000009169838e+02,-8.005883990042126448e-05
2.980000848130839586e+01,1.200000000009547136e+02,-7.942943199912963948e-05
2.980000866177915597e+01,1.200000000009911503e+02,-7.875055551721273214e-05
2.980000884224210367e+01,1.200000000010262227e+02,-7.774457001878273767e-05
2.980000902271326524e+01,1.200000000010608403e+02,-7.712511617643692395e-05
2.980000920318519420e+01,1.200000000011003038e+02,-7.728563469947379440e-05
2.980000938365923702e+01,1.200000000011444854e+02,-7.806192233633469171e-05
2.980000956412571611e+01,1.200000000011986714e+02,-7.850754845091639507e-05
2.980000974459364471e+01,1.200000000012479404e+02,-7.874539699496192096e-05
2.980000992504877644e+01,1.200000000013038175e+02,-7.832057496907843394e-05
