vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000006351932344550e+00,-5.788834786321904344e-05,1.404234432066518265e-05
2.000034328331997457e+00,-9.332416497564516777e-05,7.062799621197050101e-05
2.000113105887651788e+00,-9.483914666843320824e-05,1.114287908812287571e-04
2.000109901955783975e+00,-1.846079572566514039e-04,1.607395146085514848e-04
2.000117410815649421e+00,-2.127780879199151647e-04,1.164947967143021971e-04
2.000092618918327236e+00,-2.821117448617654032e-04,1.565082240738514872e-04
2.000008396736182359e+00,-2.685299507283887463e-04,1.613329668613409961e-04
2.000034665481670082e+00,-2.085315829783028388e-04,1.715423539157789315e-04
2.000029327802075318e+00,-2.639348495606669439e-04,2.017012515813553972e-04
2.000044101390431983e+00,-2.534528694696989146e-04,3.199649243546578677e-04
2.000058237379579662e+00,-2.661055021392428797e-04,3.008701924648427397e-04
2.000019596882402606e+00,-1.955779027283338178e-04,2.118927394295039919e-04
1.999972579972942865e+00,-1.696364437597507610e-04,2.256717110028385155e-04
1.999990783948951911e+00,-1.712088660035007129e-04,2.216611838435355328e-04
1.999950029047742106e+00,-1.578971629971580575e-04,2.221217264395570644e-04
1.999963016548345518e+00,-1.283184659480597178e-04,1.997451714622729341e-04
2.000009757931722643e+00,-7.345163234560000748e-05,1.480953571367685879e-04
2.000011083186527205e+00,-1.641657000457103898e-04,1.312579996448082220e-04
2.000125514882319155e+00,-1.076823232999390967e-04,4.898474520705967919e-05
2.000049723971419446e+00,-6.567728449368058171e-05,1.318717672597939189e-05
2.000034703414217852e+00,-1.307587905795425565e-04,2.677880132076742442e-05
1.999995349544315681e+00,-1.489592311309751664e-04,-7.022131509223332858e-06
1.999932354975293203e+00,-1.338555978152696163e-04,-1.810268764228148194e-05
1.999928737686677671e+00,-1.679708564721012275e-04,6.273558179833407973e-05
1.999915011587016123e+00,-1.718309110855363467e-04,-9.115403888385582658e-06
1.999972826854064634e+00,-1.159077498330270226e-04,-1.024703049882002931e-05
1.999854828112153760e+00,-1.694904882332497870e-04,3.039576450400784563e-05
1.999849883562121677e+00,-6.932945208640382134e-05,3.854496166959706593e-05
1.999896070997677189e+00,-1.366445588012669791e-04,8.373563056981094964e-05
1.999931790163947065e+00,-1.376014547118923248e-04,1.187784308368308045e-04
1.999916802210952804e+00,-7.479691706001667727e-05,7.665132981483791116e-05
1.999933210331616751e+00,-9.126577035020006726e-05,7.661047372358801275e-05
1.999948514768736141e+00,-9.164618749878443926e-05,4.778183489482372198e-05
1.999939768522019268e+00,-6.675294240266195739e-05,4.768634637168375301e-05
1.999906240062830021e+00,5.584021057556895224e-06,3.955810416177214686e-05
1.999910680747072789e+00,-2.841675754719294461e-05,3.333283420466970278e-05
1.999893148087078298e+00,-1.055480840532414854e-04,-6.908318525474255189e-06
1.999945966642738382e+00,-7.184428340038770985e-05,3.354351228506704895e-05
1.999879836675841460e+00,-9.800043261556156218e-05,-4.160611189081239204e-06
1.999910000964051360e+00,-9.378275687715404091e-05,-4.183701337822109706e-05
1.999907962936444905e+00,-8.314315895406674661e-05,-6.553811341115177544e-05
1.999972263608222889e+00,-4.516927056651412004e-05,-4.678738820547984479e-05
1.999904345220988588e+00,3.712895139649795463e-05,-5.423253078871328716e-05
1.999935493734221970e+00,7.778614223730710058e-05,-8.682215514055467590e-05
1.999973311922329522e+00,5.529700315274784086e-05,-9.166643310225693856e-05
1.999964262911145152e+00,5.405073185182381187e-05,-8.134450208782131007e-05
