pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209999962090000167e+02,0.000000000000000000e+00
3.099999995939232278e+01,1.209999962090000167e+02,0.000000000000000000e+00
3.100000013978521807e+01,1.209999962089939629e+02,-1.404234432066518243e-07
3.100000032018063933e+01,1.209999962089841858e+02,-8.467034053263567603e-07
3.100000050058316248e+01,1.209999962089742667e+02,-1.960991314138644458e-06
3.100000068098539430e+01,1.209999962089549257e+02,-3.568386460224159238e-06
3.100000086138830824e+01,1.209999962089326431e+02,-4.733334427367180854e-06
3.100000104178898042e+01,1.209999962089030987e+02,-6.298416668105695760e-06
3.100000122218205689e+01,1.209999962088749754e+02,-7.911746336719105077e-06
3.100000140257750303e+01,1.209999962088531476e+02,-9.627169875876894257e-06
3.100000158297246955e+01,1.209999962088255216e+02,-1.164418239169044748e-05
3.100000176336876834e+01,1.209999962087989758e+02,-1.484383163523702582e-05
3.100000194376634255e+01,1.209999962087711083e+02,-1.785253355988545356e-05
3.100000212416043510e+01,1.209999962087506304e+02,-1.997146095418049483e-05
3.100000230455027861e+01,1.209999962087328669e+02,-2.222817806420888012e-05
3.100000248494176702e+01,1.209999962087149328e+02,-2.444478990264423477e-05
3.100000266532957838e+01,1.209999962086983913e+02,-2.666600716703980420e-05
3.100000284571856923e+01,1.209999962086849621e+02,-2.866345888166253340e-05
3.100000302611176650e+01,1.209999962086772740e+02,-3.014441245303022037e-05
3.100000320650508812e+01,1.209999962086600789e+02,-3.145699244947830313e-05
3.100000338690873036e+01,1.209999962086488097e+02,-3.194683990154889965e-05
3.100000356730553719e+01,1.209999962086419316e+02,-3.207871166880869580e-05
3.100000374770098688e+01,1.209999962086282466e+02,-3.234649968201637032e-05
3.100000392809289096e+01,1.209999962086126430e+02,-3.227627836692413679e-05
3.100000410847911070e+01,1.209999962085986311e+02,-3.209525149050131983e-05
3.100000428886500004e+01,1.209999962085810523e+02,-3.272260730848465928e-05
3.100000446924965658e+01,1.209999962085630614e+02,-3.263145326960080115e-05
3.100000464963952851e+01,1.209999962085509253e+02,-3.252898296461260324e-05
3.100000483001876006e+01,1.209999962085331902e+02,-3.283294060965268014e-05
3.100000501039753686e+01,1.209999962085259284e+02,-3.321839022634864998e-05
3.100000519078048455e+01,1.209999962085116323e+02,-3.405574653204675677e-05
3.100000537116665456e+01,1.209999962084972367e+02,-3.524353084041506292e-05
3.100000555155146742e+01,1.209999962084893923e+02,-3.601004413856343932e-05
3.100000573193776532e+01,1.209999962084798284e+02,-3.677614887579931755e-05
