q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999840746279e-01,-2.094536252625379483e-06,-2.900193680725576615e-06,-4.364916819287231037e-06
9.999999999917867921e-01,-2.140670312638254133e-06,5.885667590798152576e-07,-3.390788337434940983e-06
9.999999999796409522e-01,-1.766584297790480320e-07,6.192099922134733198e-06,1.531264061711189220e-06
9.999999999587638744e-01,-2.825733322585867562e-06,6.268632050324390334e-06,5.932271066499882222e-06
9.999999999793171002e-01,7.859679088266337712e-07,4.709491150487541844e-06,4.309132740931340393e-06
9.999999999727303690e-01,-1.129143593078783774e-06,5.720158016676601500e-06,4.532559820435532442e-06
9.999999999764108694e-01,-5.152526485239706562e-06,-7.846905110331051924e-07,4.473705987612552049e-06
9.999999999578846888e-01,-5.042814641066914210e-06,-2.522648878623707900e-06,7.241334135699512283e-06
9.999999999508146775e-01,-5.500311663161933371e-06,-3.392177435762861898e-06,7.523969869775288570e-06
9.999999999858135702e-01,8.522164695899853344e-07,3.125173697583819089e-06,4.228458441120659588e-06
9.999999999575786003e-01,5.112194769438762353e-07,4.520072344467751692e-06,8.009397534681553707e-06
9.999999999389906913e-01,2.635351563989243799e-06,6.982326312824168766e-06,8.143747146102571646e-06
9.999999999500188697e-01,3.972366440953605459e-06,7.678984139077510968e-06,5.021537430547232994e-06
9.999999999514750382e-01,2.631287837979987409e-06,7.366688297514542367e-06,5.988144454784981009e-06
9.999999999245025029e-01,-5.307624154597042148e-06,1.107564924709830656e-05,-3.924762228380723822e-07
9.999999998308035654e-01,-9.030941885876508433e-06,1.588971559250313366e-05,-2.086116561345350646e-06
9.999999996609945097e-01,-1.006166355627651739e-05,2.344989746435310670e-05,-5.184223747594458856e-06
9.999999996872532826e-01,-7.011126456599514598e-06,2.331222430661418618e-05,-5.733902637231793527e-06
9.999999995820822996e-01,-1.153715477530952215e-05,2.557123069110136667e-05,-6.988706002442559534e-06
9.999999997137882790e-01,-1.045620802857523092e-05,2.113898135040246333e-05,-4.029212253516096943e-06
