Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.732235369763352958e-04,-1.676015838569836988e-04,1.663904356152546811e-04
3.805839093749683786e-04,-2.507737783854976921e-04,7.993923472168377531e-04
7.274282972459137709e-04,2.865685638941720026e-05,1.065112092304897019e-03
1.184414801221538938e-03,7.534175986105234413e-05,1.499149719830214500e-03
1.301374834165892934e-03,4.134546558881335753e-04,1.348559060701543227e-03
1.189464511502838885e-03,5.050764994580780695e-06,7.155556699228794205e-04
7.792507599539698652e-04,1.439985477750140410e-04,1.774820532516477832e-03
-2.690416612350632602e-04,-4.688519264047730987e-04,1.578514027163406335e-03
-6.043307443943302841e-04,-7.410671086378304868e-04,1.092287167451713031e-03
-5.388982149439613956e-04,-2.130404001106857195e-04,5.228942337167609899e-04
-4.421767601754414911e-04,8.982053422636817079e-05,2.403640193040581261e-04
-8.310429093590932783e-04,-1.094070170807009127e-04,-1.811618663832986493e-04
-1.773500946103373607e-04,4.082440327940229123e-04,-9.791763954155434119e-04
-5.388605476972262772e-04,1.656318569535994044e-04,-5.828113661330439413e-04
-4.165212694223196783e-04,1.159384136119913583e-03,-1.351342985862916211e-03
-4.390410630550604541e-04,1.295378487963126960e-03,-1.615716933807998705e-03
-8.684653085139191781e-04,1.501336317423954776e-03,-8.972690680792168695e-04
-1.123267361934046811e-03,1.866347310529499221e-03,-1.123848483513225976e-03
-1.042183377548179914e-03,1.747869282214996366e-03,-1.505955899978244283e-03
-1.309836893188773580e-03,1.937604601265630055e-03,-1.320634951981535486e-03
-5.511453720999559460e-04,1.429498717161835526e-03,-1.119765822519658933e-03
1.367410922037652773e-04,1.804502281624607678e-03,-4.588969909112195931e-04
-6.304276216214105147e-04,1.665643305942430749e-03,-1.263858822782958601e-03
-9.688270662039866416e-04,1.851151751930053260e-03,-1.342629576104989800e-03
-1.108268661149410970e-03,2.042101972286428178e-03,-7.710756091871312674e-04
-8.990225260714910290e-04,2.087782268709761739e-03,-1.000855207712710460e-03
-1.339783773337137806e-03,1.602394018903728883e-03,-1.075850100076927588e-03
-1.143925655592224234e-03,1.859189279487049413e-03,-1.196023465120758800e-03
-9.121075891187692842e-04,2.041296213122932666e-03,-1.066691841285555579e-03
-1.329814528756224478e-03,2.248910848099582114e-03,-1.262261807636449670e-03
-9.628389023794058305e-04,2.294461541552104619e-03,-1.780292329254815412e-03
-1.233090570068733809e-03,2.153767446712658625e-03,-1.583324401576380542e-03
-9.559084057746834902e-04,2.184022033343199169e-03,-1.371435042760804288e-03
-5.145632150435425428e-04,2.098959135719759284e-03,-2.002642722468556992e-03
-1.112352658552679015e-03,2.340595426561392547e-03,-2.196487096575581305e-03
-1.309563387120400973e-03,2.530148028167100889e-03,-1.819885056288866832e-03
-1.225542914689403034e-03,3.312765527315305637e-03,-2.087959305150502431e-03
-1.579525250387592197e-03,4.094407149012984672e-03,-1.757530122419673343e-03
-1.119675225337739667e-03,4.191801155423415665e-03,-1.336402166124679540e-03
-1.235361474601606637e-03,4.301489633650036441e-03,-4.559168972517587889e-04
-9.378501278647632120e-04,4.429592259142657411e-03,-6.845355489470029845e-04
-8.326087085263219039e-04,4.040344890687590923e-03,-1.068760857707654228e-03
-9.139805581452657918e-04,4.043136326282909671e-03,-4.792809068030697050e-04
-3.715082930616749111e-04,4.660584163872585374e-03,5.646083588317512040e-05
2.106984936869393322e-04,4.743895452986672187e-03,3.252700937918888142e-04
5.694491262663662614e-04,4.573753194507603446e-03,9.689643376431131229e-04
1.037404599770417186e-04,4.591322789619610260e-03,1.361348498172334836e-03
7.410700305458706063e-05,4.957576352030849780e-03,1.474905019394845635e-03
-2.221408218707783945e-04,4.633195457611848263e-03,8.855287436425263647e-04
-1.591974920356008217e-04,4.445762496246076154e-03,1.744907168213663345e-04
-9.173617854526332736e-04,4.044776912357814225e-03,3.815073348327921400e-04
-1.249364045081256206e-03,4.176104003140531165e-03,4.271603783085544553e-04
-6.572028892889388886e-04,4.754175552533326625e-03,2.291314755043746571e-04
-7.753377776771540851e-04,5.082978107332435623e-03,5.765419838640103035e-04
-1.397847697572270368e-03,4.924831628072656557e-03,9.530660950154300117e-04
-1.224742963418009667e-03,4.594481024265165484e-03,9.416042798115035767e-04
-1.726731137092561708e-03,4.376536440206243300e-03,6.711889250509512836e-04
-1.672700543850613036e-03,4.797264592856646456e-03,1.619676099747734393e-03
-1.632927384485727490e-03,5.110586151801921155e-03,1.377647525817025627e-03
-1.938286526184875187e-03,4.827131787384556991e-03,1.065736017693016176e-03
-1.580957359784925832e-03,4.689105446067519563e-03,1.310738949345563844e-03
-1.336480863191906758e-03,5.216686223475631989e-03,1.223067790729953077e-03
-1.371902892455704971e-03,5.308844444227749267e-03,1.018248429101000418e-03
-8.651276030279902128e-04,5.065345428989205881e-03,1.324648885391814220e-03
-1.598005159054888833e-03,4.922672146671919734e-03,1.657203231661045703e-03
-1.824305398279791549e-03,4.952867069418583415e-03,1.142475132749098390e-03
-2.270014356437611517e-03,4.782499235528419636e-03,1.322223646571918810e-03
-2.499252206348847715e-03,4.977736142293207565e-03,1.186113437739836707e-03
-1.734735044369205845e-03,5.369993902946852693e-03,1.172661530398278439e-03
-1.869221888961266698e-03,5.153158447187838540e-03,1.754312266808115807e-03
-1.481613569264836122e-03,4.698449179740111191e-03,1.863499284091131060e-03
-1.309536561124785559e-03,4.875032168980128131e-03,2.044179642530594403e-03
-1.738777868470451097e-03,4.779640373437994867e-03,2.441164506023151340e-03
-1.987130474532514558e-03,4.930808747674839641e-03,2.286721301376884192e-03
-2.107869785646495839e-03,5.150569877244571930e-03,2.041956696215965674e-03
-2.078747768230807674e-03,5.343753464811613375e-03,1.919353534331058727e-03
-1.661083401877028664e-03,4.725415931813766943e-03,1.690118433561641886e-03
-1.682033709595955441e-03,4.854693085633311408e-03,1.055220284979202288e-03
-1.884749673445965459e-03,5.742336189628158456e-03,9.866763309410882515e-04
-2.056256945911621396e-03,5.464548406803899222e-03,5.950461942280906502e-04
-1.848431001041311774e-03,5.744334155174394413e-03,4.161376477729856593e-04
-2.159135822685309160e-03,5.585008605700073243e-03,2.577938533934331531e-04
-2.237106207877176400e-03,4.952509546681847265e-03,7.644424428781781923e-04
-2.387489309455620434e-03,4.670768331569697535e-03,6.470879105594187384e-04
-3.093304930810739962e-03,4.132875943579920192e-03,4.982573955497137481e-04
-3.162758477853241240e-03,4.258647766296911295e-03,1.071330825827406788e-03
-3.341046590323456210e-03,3.920457381074857021e-03,1.364444680622755668e-03
-3.650428522329229181e-03,3.403878937073201091e-03,1.711412488395730154e-03
-3.367490109738108250e-03,3.672185996227637830e-03,1.444211146328055508e-03
-3.656780007718614042e-03,3.519773690131805782e-03,1.803811418342373980e-03
-3.373150788397986325e-03,3.660947398715405643e-03,2.069125153068793101e-03
-3.450706078899568301e-03,3.570323233039182382e-03,2.175033403900254649e-03
-3.395039176848722168e-03,3.568267288458283268e-03,1.470780974629649863e-03
-3.393430746569102777e-03,3.821657306547750731e-03,1.085487210224761641e-03
-3.745963549719380416e-03,4.600713672807676090e-03,1.261471131128930967e-03
-3.149570086930737322e-03,4.240313308732381568e-03,9.028056329956147055e-04
-3.360522258348868242e-03,4.103985991978565361e-03,9.127172313722093245e-04
-3.827386347256673833e-03,3.813343770699800708e-03,1.342548390197903551e-03
-4.301099045394397510e-03,3.775643160818436660e-03,1.159440708370993453e-03
