Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.018225737372198271e-04,6.981337229124530766e-04,-2.380768534138266019e-04
-5.596144874649178766e-04,3.733905749610912984e-04,-6.990208286124695314e-05
-8.645349421734573351e-04,3.089938649835006525e-05,-2.122088052369883605e-04
-4.117681216285518130e-04,3.433995484845782137e-04,-3.399488007636835706e-04
-5.792529509061532331e-04,-1.151429580907427721e-04,-4.923030670275104197e-04
-7.186543332816821943e-04,1.527918500380467004e-04,-1.132400331627538568e-03
-2.422699282470692236e-04,-4.485432653878336485e-04,-1.805333125843712298e-03
-8.569588542206554773e-04,-6.374102220892698643e-04,-2.707147154653380839e-03
-1.327797180480902277e-03,-6.893225487866387700e-04,-3.661577079696148179e-03
-1.603496085184552382e-03,-3.174556311908678717e-04,-3.123970706879690851e-03
-1.724636677088720906e-03,1.715040204650056699e-05,-3.776804192851993414e-03
-1.228197008111276724e-03,1.874270832478007898e-04,-2.505059280639376339e-03
-1.100429586469488198e-03,5.553268470767749095e-04,-2.542190253650421141e-03
-2.470605416130700494e-04,-1.747527226128456354e-05,-2.678437719617140274e-03
-4.821901190409730591e-04,-5.848259153384814961e-05,-2.486653514022873004e-03
-5.708660353426546442e-04,-4.483572289490007933e-04,-2.741501107959805946e-03
-5.340508636935296710e-04,-4.815413086246083350e-04,-2.366088301150391215e-03
-8.358323444471924511e-04,-3.388792647219761572e-04,-2.130403650339728148e-03
-6.713569675311513484e-04,-3.577344179573127623e-05,-2.421011133312485873e-03
-7.426865381933181421e-04,2.142366380882943335e-04,-2.102518472069795415e-03
-8.268134379198415840e-04,1.641798220442117553e-04,-1.717504561016228604e-03
-7.749784065939653707e-04,-3.291475007002635971e-04,-1.590691739301455104e-03
-1.290771871642404974e-03,1.723491371843538758e-05,-2.013458905704898754e-03
-1.172056581324038265e-03,6.233318164314522825e-05,-1.648195445156565341e-03
-1.638998728019453550e-03,1.466647767414010878e-05,-1.014288924300346889e-03
-1.742232553727471453e-03,1.750010204401792127e-04,-1.801328440113423831e-03
-1.567805965990069642e-03,-7.635143578538420130e-04,-1.280373465842115765e-03
-2.479149806769065986e-03,-2.671099619360437524e-04,-1.349187447947648765e-03
-1.296052762220148554e-03,1.245267239455079451e-04,-1.632593992628649090e-03
-1.703680640302505413e-03,-4.668100144258434522e-04,-2.076961606154003291e-03
-1.712222760913571524e-03,-4.019689725300669468e-04,-1.724155769265425233e-03
