q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999758145686e-01,-2.077596435706513683e-06,6.092371514163165762e-06,-2.633886176645578583e-06
9.999999999825806007e-01,-6.099948371386579119e-07,3.258450443470321533e-06,-4.883555686327448224e-06
9.999999999697892772e-01,-1.851869142143662594e-06,2.696619870378255818e-07,-7.544490120294636268e-06
9.999999999846533871e-01,-2.966602162428464108e-06,2.996737045514509895e-06,-3.593345848418427764e-06
9.999999999774904502e-01,-4.296159797837184716e-06,-1.004790147776953084e-06,-5.054939914359226917e-06
9.999999999306181664e-01,-9.882048756331374367e-06,1.333422401346487786e-06,-6.271428973048209478e-06
9.999999998660020761e-01,-1.575451184542225628e-05,-3.914245100593807637e-06,-2.114265630473910562e-06
9.999999996775114086e-01,-2.362435718724855180e-05,-5.562276857393419165e-06,-7.478508187019659426e-06
9.999999994042667595e-01,-3.195335762256646550e-05,-6.015103789113388379e-06,-1.158740850683432952e-05
9.999999995266549702e-01,-2.726182604482828520e-05,-2.769941517243512321e-06,-1.399321863290093553e-05
9.999999993435908507e-01,-3.295883192198714864e-05,1.501615319289774665e-07,-1.505028926638328871e-05
9.999999997022780418e-01,-2.186074866883961094e-05,1.635844159140967314e-06,-1.071800506887742267e-05
9.999999996960665660e-01,-2.218474852827058237e-05,4.846353993581650075e-06,-9.602952221858692788e-06
9.999999997244974903e-01,-2.337377883507363440e-05,-1.524501251798494423e-07,-2.156013515376982799e-06
9.999999997555684139e-01,-2.170014773362710869e-05,-5.102655764585932413e-07,-4.207913672739267934e-06
9.999999996937547486e-01,-2.392412987957624060e-05,-3.912535750120698492e-06,-4.981839557571975642e-06
9.999999997671399354e-01,-2.064803520655202190e-05,-4.202144429458255927e-06,-4.660559739165069428e-06
9.999999997962076836e-01,-1.859130061625580130e-05,-2.957143862439110035e-06,-7.294068180884125740e-06
9.999999997596075163e-01,-2.112730957891582298e-05,-3.120583935305794765e-07,-5.858701364039097125e-06
9.999999998089265096e-01,-1.834792284239208538e-05,1.869686272118764221e-06,-6.481128397008118886e-06
9.999999998606224905e-01,-1.498804441525443957e-05,1.432847373243515695e-06,-7.215286920863017481e-06
9.999999998766589959e-01,-1.388142354234313966e-05,-2.872259926204302774e-06,-6.763002285034918947e-06
9.999999997821831244e-01,-1.757074193290145421e-05,1.506009140898384241e-07,-1.126410688147520851e-05
9.999999998441063687e-01,-1.438321305224137909e-05,5.441067397053012494e-07,-1.022811535675851776e-05
9.999999998585312744e-01,-8.851338816131113554e-06,1.281157629138768078e-07,-1.430296098604549481e-05
9.999999997597035506e-01,-1.571953287352406367e-05,1.527410997878607960e-06,-1.520382319003882256e-05
9.999999998217854458e-01,-1.117345747552093696e-05,-6.662766843798436206e-06,-1.368176251512661332e-05
9.999999996939412661e-01,-1.177393202341470125e-05,-2.330719425656052886e-06,-2.163469083051831272e-05
9.999999998339600404e-01,-1.424705796762796400e-05,1.086861806734001343e-06,-1.131017850645791311e-05
9.999999997169252142e-01,-1.812496979449434157e-05,-4.073416394769015923e-06,-1.486749211995537720e-05
9.999999997690229847e-01,-1.504614990715738774e-05,-3.507616211735999771e-06,-1.494201512974364112e-05
9.999999996540619440e-01,-1.618566851347480719e-05,-7.744149452007717663e-06,-1.923352113569220365e-05
9.999999996051174289e-01,-2.083020602454464885e-05,-6.538552949274995028e-06,-1.769505196992232225e-05
9.999999996898617516e-01,-1.569263372203189041e-05,-8.903817592325109521e-06,-1.716798662931799256e-05
9.999999997051428613e-01,-1.972608546676793396e-05,-7.767088603892318701e-06,-1.184349647338126943e-05
9.999999996759130205e-01,-1.386075417165989395e-05,-9.637318702948408721e-06,-1.905716258427424053e-05
9.999999994426310712e-01,-1.741177986214526604e-05,-5.622348436650700333e-06,-2.792771039120762257e-05
9.999999994912763812e-01,-1.437457691636028218e-05,-2.866507563218033491e-06,-2.833022845156963750e-05
