ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.501700357985359094e-04,-9.794025821783353791e+00
0.000000000000000000e+00,-1.501700365858292898e-04,-9.794025821927181852e+00
0.000000000000000000e+00,-1.501700373731226703e-04,-9.794025822071011689e+00
0.000000000000000000e+00,-1.501700381604160236e-04,-9.794025822214841526e+00
0.000000000000000000e+00,-1.501700389477094041e-04,-9.794025822358669586e+00
0.000000000000000000e+00,-1.501700397350027574e-04,-9.794025822502501200e+00
0.000000000000000000e+00,-1.501700405222961378e-04,-9.794025822646331036e+00
0.000000000000000000e+00,-1.501700413095894912e-04,-9.794025822790159097e+00
0.000000000000000000e+00,-1.501700420968828716e-04,-9.794025822933988934e+00
0.000000000000000000e+00,-1.501700428841761979e-04,-9.794025823077816995e+00
0.000000000000000000e+00,-1.501700436714695783e-04,-9.794025823221646831e+00
0.000000000000000000e+00,-1.501700444587629316e-04,-9.794025823365476668e+00
0.000000000000000000e+00,-1.501700452460562850e-04,-9.794025823509304729e+00
0.000000000000000000e+00,-1.501700460333496383e-04,-9.794025823653134566e+00
0.000000000000000000e+00,-1.501700468206429646e-04,-9.794025823796964403e+00
0.000000000000000000e+00,-1.501700476079363450e-04,-9.794025823940792463e+00
0.000000000000000000e+00,-1.501700483952296712e-04,-9.794025824084622300e+00
0.000000000000000000e+00,-1.501700491825230517e-04,-9.794025824228452137e+00
0.000000000000000000e+00,-1.501700499698163779e-04,-9.794025824372280198e+00
0.000000000000000000e+00,-1.501700507571097313e-04,-9.794025824516110035e+00
0.000000000000000000e+00,-1.501700515444030846e-04,-9.794025824659939872e+00
0.000000000000000000e+00,-1.501700523316964108e-04,-9.794025824803767932e+00
0.000000000000000000e+00,-1.501700531189897642e-04,-9.794025824947595993e+00
0.000000000000000000e+00,-1.501700539062830904e-04,-9.794025825091425830e+00
0.000000000000000000e+00,-1.501700546935764438e-04,-9.794025825235255667e+00
0.000000000000000000e+00,-1.501700554808697700e-04,-9.794025825379083727e+00
0.000000000000000000e+00,-1.501700562681630962e-04,-9.794025825522913564e+00
0.000000000000000000e+00,-1.501700570554564496e-04,-9.794025825666743401e+00
0.000000000000000000e+00,-1.501700578427497758e-04,-9.794025825810571462e+00
0.000000000000000000e+00,-1.501700586300431020e-04,-9.794025825954401299e+00
0.000000000000000000e+00,-1.501700594173364554e-04,-9.794025826098229359e+00
0.000000000000000000e+00,-1.501700602046297545e-04,-9.794025826242059196e+00
0.000000000000000000e+00,-1.501700609919230807e-04,-9.794025826385889033e+00
0.000000000000000000e+00,-1.501700617792164070e-04,-9.794025826529717094e+00
0.000000000000000000e+00,-1.501700625665097332e-04,-9.794025826673548707e+00
