Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.837711225786773336e-04,8.707661877514821715e-05,-3.323148541370739929e-05
-3.706031320727749194e-04,3.472666977805218859e-04,-1.311192089094389722e-04
-1.061741448017089516e-03,3.604314912585822946e-04,-3.011797439509230527e-04
-7.284332073020271170e-04,1.251830699024875744e-03,4.704944630210822079e-04
-5.642202525958855486e-04,9.224139537844785542e-04,-9.210493778712629904e-05
-6.135883914854667462e-04,1.052527436078719942e-03,3.466428247654809199e-05
-9.140008580013463937e-04,1.224483519720655353e-03,3.520956814840730804e-04
-3.907421350635801867e-04,8.673353981055831156e-04,1.338893287531208820e-04
-5.048627398739763406e-04,5.198934105371473590e-04,8.996462214865368870e-05
-4.216305003094566106e-04,4.828969521429003504e-04,1.750280250783655778e-04
-5.706459405983260562e-04,3.623788709153084094e-04,-7.339156813395436183e-04
-2.389525308543096599e-04,3.399169191977317677e-04,-1.858665773088597059e-04
1.862251029709182369e-04,2.459774247779608321e-04,6.663536854980570622e-05
2.169189966676739005e-04,2.983191756201438490e-05,2.306055151000761371e-04
-1.359967477634717108e-04,-4.512638654295520564e-04,4.058100364834516145e-04
2.185168189021777184e-06,-2.337592577371826663e-04,4.190145982411519802e-04
5.808836331626280420e-04,1.703629801251886036e-04,4.266929015967097795e-04
-1.753045588670752177e-04,5.768305195063207387e-04,6.058791827999190048e-04
-1.317005622698405804e-04,3.750620837096572155e-04,-2.362008042245265075e-05
-4.963897552212081284e-04,6.902115140340308718e-04,6.160764398934312665e-04
2.963151287856542987e-04,8.181863343514911985e-04,9.227124759038696005e-04
3.356506229162631674e-04,1.041917402036549077e-03,1.041419241031738430e-03
-8.022433742888962190e-04,7.862030333495462903e-04,5.335785092051772028e-04
-8.118154775407689918e-04,4.737695851326818603e-04,3.516023127765802560e-04
-6.579615123373090636e-04,2.251846331329013489e-04,2.568039211893911530e-04
-3.797105011152426802e-04,5.472716573894362887e-04,3.819286141184505029e-04
-3.741333475796261229e-04,5.557709292395337630e-04,3.501165238906297507e-04
-3.300320137912085864e-04,9.108202122632869276e-04,-1.113650487510357487e-04
-5.306301656633131796e-04,4.170515879690771146e-04,1.270829288679013107e-04
-6.120861678733426894e-04,-6.173217431231909334e-05,3.797450253874448223e-04
-9.102518891634012697e-04,2.866095688175122026e-05,7.478641303437676743e-04
-1.619524214727872371e-04,-3.704786783273154188e-04,4.655215684456158183e-04
1.712545990360271597e-04,-2.565255407551551869e-04,1.064606643546018428e-04
-5.936454815375599069e-05,-2.135904970832428601e-05,-4.614211774226323576e-04
3.548798693740849307e-04,-3.427938018240963728e-05,-9.341540754595275978e-04
-4.452752821353322087e-04,-4.413143926774782040e-04,-6.862399369869056536e-04
-5.705664733933569566e-04,-5.561243541140909862e-04,-1.110696502575565141e-03
-3.795676429835130377e-04,-5.271399755998958277e-04,-3.274937113428843258e-04
-5.241834903156333695e-04,-1.348064579739096953e-03,-2.897802164128719508e-04
-4.986904991263871236e-05,-9.104888600686314275e-04,-9.343032725481368803e-04
-7.225721265375355425e-04,-1.240741737374177192e-03,-3.386375725745464004e-04
