ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033449825858995e+00
0.000000000000000000e+00,-1.502286746877086953e-04,-9.794033449969726135e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033450113589723e+00
0.000000000000000000e+00,-1.502286762620701048e-04,-9.794033450257453310e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033450401320451e+00
0.000000000000000000e+00,-1.502286778364315142e-04,-9.794033450545185815e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033450689049403e+00
0.000000000000000000e+00,-1.502286794107928966e-04,-9.794033450832916543e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033450976780131e+00
0.000000000000000000e+00,-1.502286809851543061e-04,-9.794033451120645495e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033451264510859e+00
0.000000000000000000e+00,-1.502286825595156884e-04,-9.794033451408374447e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033451552241587e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033451696105175e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033451839970539e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033451983835903e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033452127701267e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033452271566631e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033452415431995e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033452559295583e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033452703162723e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033452847026311e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033452990891675e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033453134757039e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033453278622403e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033453422487767e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033453566354908e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033453710218495e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033453854083859e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033453997949223e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033454141814588e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033454285681728e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033454429545316e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033454573408903e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033454717276044e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033454861139631e+00
0.000000000000000000e+00,-1.502287022390325208e-04,-9.794033455005004996e+00
0.000000000000000000e+00,-1.502287030262131984e-04,-9.794033455148870360e+00
0.000000000000000000e+00,-1.502287038133938489e-04,-9.794033455292733947e+00
0.000000000000000000e+00,-1.502287046005745265e-04,-9.794033455436601088e+00
0.000000000000000000e+00,-1.502287053877551500e-04,-9.794033455580466452e+00
0.000000000000000000e+00,-1.502287061749358005e-04,-9.794033455724330040e+00
0.000000000000000000e+00,-1.502287069621164510e-04,-9.794033455868197180e+00
0.000000000000000000e+00,-1.502287077492971015e-04,-9.794033456012060768e+00
0.000000000000000000e+00,-1.502287085364777250e-04,-9.794033456155926132e+00
0.000000000000000000e+00,-1.502287093236584026e-04,-9.794033456299791496e+00
0.000000000000000000e+00,-1.502287101108389989e-04,-9.794033456443656860e+00
0.000000000000000000e+00,-1.502287108980196765e-04,-9.794033456587520448e+00
0.000000000000000000e+00,-1.502287116852002728e-04,-9.794033456731385812e+00
0.000000000000000000e+00,-1.502287124723809234e-04,-9.794033456875251176e+00
0.000000000000000000e+00,-1.502287132595615739e-04,-9.794033457019116540e+00
0.000000000000000000e+00,-1.502287140467421702e-04,-9.794033457162981904e+00
0.000000000000000000e+00,-1.502287148339228207e-04,-9.794033457306847268e+00
0.000000000000000000e+00,-1.502287156211034441e-04,-9.794033457450712632e+00
0.000000000000000000e+00,-1.502287164082840947e-04,-9.794033457594577996e+00
0.000000000000000000e+00,-1.502287171954647181e-04,-9.794033457738441584e+00
0.000000000000000000e+00,-1.502287179826453415e-04,-9.794033457882306948e+00
0.000000000000000000e+00,-1.502287187698259649e-04,-9.794033458026172312e+00
0.000000000000000000e+00,-1.502287195570065884e-04,-9.794033458170037676e+00
0.000000000000000000e+00,-1.502287203441872118e-04,-9.794033458313903040e+00
0.000000000000000000e+00,-1.502287211313678352e-04,-9.794033458457768404e+00
