vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999899525511205090e+00,1.386055805416839040e-04,1.122782526879810585e-05
1.999859595580625315e+00,1.775957272931841019e-04,-3.507302309774661011e-05
1.999851157319393335e+00,2.051888753063693519e-04,-9.836076352633514749e-05
1.999895335628778525e+00,1.587961937418974731e-04,-5.429017317394502267e-05
1.999926323440509579e+00,1.861809040247568105e-04,-1.926656256266371791e-04
2.000011995171568024e+00,2.423553754758925175e-04,-1.814794879643065906e-04
1.999992039717968684e+00,2.258053781689313476e-04,-1.667931550943923939e-04
1.999984884251599926e+00,3.175049418710510158e-04,-1.483514004667342806e-04
2.000003282476551458e+00,2.693360184058017420e-04,-2.303553165338354512e-04
1.999979701316314529e+00,2.708100183666967988e-04,-1.432673972690958299e-04
1.999999355793905531e+00,2.374023418900707803e-04,-1.353614801225582137e-04
2.000036976917510145e+00,3.724635829453153526e-04,-1.303351995383401473e-04
2.000063616918589027e+00,3.751256680374669486e-04,-2.097178655198779344e-05
2.000090951471061640e+00,2.458593995297690964e-04,9.570606266775062221e-05
2.000140912024812589e+00,1.904714863247812268e-04,1.087767776513609661e-04
2.000171134681196783e+00,2.691001623640437409e-04,6.922141442403283097e-05
2.000322916811680063e+00,2.503241508763039201e-04,-1.350738899215133380e-05
2.000390062733729657e+00,2.940418374319763426e-04,4.180990711238496851e-05
2.000414985034462134e+00,3.418646785056298192e-04,3.896519765085230638e-05
2.000496584981166226e+00,2.958493228768065012e-04,7.738234507659799157e-05
2.000531696323875064e+00,3.009828321881739886e-04,7.160509047949375984e-05
2.000535146534518471e+00,3.993043592405549577e-04,1.128010239375819442e-04
2.000533274315677623e+00,3.550381348940993202e-04,1.939955058115222530e-05
2.000568607300685642e+00,4.581724060042551895e-04,7.272028013024654965e-05
2.000634990207276864e+00,3.895727005924131065e-04,6.127350606830455238e-05
2.000676628537072066e+00,3.879263468125870298e-04,9.601505647944294335e-05
2.000739274306748250e+00,4.690116667096462305e-04,7.364231150576276436e-05
2.000654489051457485e+00,4.794483958761923902e-04,6.813822365487873288e-05
2.000649814327523313e+00,4.116354641731521024e-04,6.537842955611398261e-05
2.000693525857448307e+00,4.246076007831195106e-04,1.062630041037640092e-05
2.000814381552225907e+00,4.469007481448902981e-04,9.546016332214100572e-05
2.000804987818430192e+00,4.361944635294505456e-04,1.195803458012152079e-04
2.000684267063754351e+00,4.645846613120815211e-04,1.052040378064841711e-04
2.000683411204088546e+00,4.699652392994384774e-04,1.286028446188487240e-04
2.000671385373088196e+00,4.470957696944975377e-04,1.782570438229660328e-04
2.000637859413022301e+00,4.116486990703074195e-04,2.573937389615981505e-04
2.000690303823676963e+00,3.946285421785026182e-04,2.657540986704464781e-04
2.000718292489160000e+00,3.932690006388620289e-04,2.161117582943188347e-04
2.000751472140605003e+00,4.174269747389030205e-04,1.972301838035204254e-04
2.000780373332396334e+00,4.645206000699479460e-04,1.979884978238196183e-04
2.000751556551048083e+00,4.170821371299851987e-04,1.772077170037764733e-04
2.000774518854757655e+00,4.128162064494219968e-04,1.653383574202946498e-04
2.000788548138555001e+00,3.683128485364824860e-04,2.000067067910583744e-04
2.000803772750398224e+00,3.560351988461836481e-04,2.030143515281364113e-04
2.000721474435882108e+00,3.256154503630802896e-04,1.887464031702302994e-04
2.000675178850559455e+00,2.770986368356744543e-04,2.306403908044417871e-04
2.000720734820355506e+00,2.587231133336530460e-04,1.070799263608391075e-04
2.000812681658149739e+00,2.665462664035300874e-04,7.506014639480554211e-05
2.000775262693267997e+00,2.921031141424458664e-04,1.049918265266569289e-05
2.000763794687280939e+00,2.733514435629774372e-04,9.438250301524373474e-06
2.000738551346955774e+00,2.317441415447660160e-04,1.159720999695728423e-04
2.000733166200986624e+00,2.165321277049711839e-04,7.239886778753397715e-05
2.000783814278970230e+00,1.437095148452034461e-04,1.084887643700433162e-04
2.000788049128066071e+00,1.997541552276985459e-04,8.280109237186876220e-05
2.000771990999671957e+00,1.514263620260607646e-04,7.574605806038777216e-05
2.000773970461923845e+00,1.347429847344491533e-04,6.643529833087792884e-05
2.000751238582795022e+00,1.272079240953820334e-04,1.006138496034615518e-04
2.000741865112454221e+00,1.610886478354737290e-04,5.747453281787429297e-05
2.000802262713689217e+00,1.507509533494162072e-04,1.379700796597434643e-05
2.000782066674568149e+00,1.673420589033289491e-04,2.576650831924010750e-06
2.000755194568542450e+00,2.065291637006560859e-04,-3.718546640727667547e-05
2.000773047343030520e+00,2.015962049459786576e-04,-1.569583157306957423e-05
2.000851060446874552e+00,2.322112699886000700e-04,-3.032021667732512097e-05
2.000791147873239417e+00,1.589930519787557863e-04,1.329961556304903931e-05
2.000752826628417136e+00,1.366718539163779759e-04,7.380242037765688139e-06
2.000762648700144641e+00,8.199567867233563227e-05,2.115615394209405622e-05
2.000748089839181620e+00,-2.872204202727381920e-07,1.780179819986551891e-05
2.000716276453164966e+00,3.562639398004139506e-05,5.618813735877171070e-06
2.000648095857731956e+00,6.992511282605359986e-05,-1.433026746434389746e-05
2.000600873856991591e+00,6.247754851427042696e-05,-3.886642973591944011e-06
2.000664280413515517e+00,6.631450988462043550e-05,2.663472025324340404e-06
2.000643039584764971e+00,6.815592011712660176e-05,1.423058169745170971e-05
2.000691719143593339e+00,2.010330051077822234e-05,9.536008229754933130e-05
2.000631034781373607e+00,-7.914759601791483153e-06,1.038176250085360951e-04
2.000653036068599455e+00,-6.514211815341206988e-05,9.181891193071474683e-05
2.000629049437682383e+00,-7.213892897440082874e-05,1.199985060866012952e-04
2.000559961980926449e+00,-1.368801848211899591e-04,1.477881580380864849e-04
2.000628518725553473e+00,-3.000853278843194514e-05,1.129810988036651003e-04
2.000667997113439789e+00,5.070639211736625840e-06,1.062426202018079100e-04
2.000660542281635479e+00,-4.307799651236738947e-05,6.028422811462937314e-05
2.000633408695330573e+00,2.568311684367182080e-05,4.565534191769934946e-05
2.000680222600424774e+00,-1.336965487986723340e-05,1.221490198357634289e-04
2.000692842708057473e+00,-8.000567178005567304e-05,9.835082022191349272e-05
2.000651599646303236e+00,-3.840215600834404297e-05,9.467458411048688895e-05
2.000726706734690552e+00,-9.883700835903581037e-05,1.068212353820434727e-04
2.000787680826253911e+00,-8.912776793706454043e-05,1.085028472146428949e-04
2.000711540348852679e+00,-9.355068828891395212e-05,5.331196397014220585e-05
2.000666211983106901e+00,-9.690973976044267135e-05,6.645788825378304461e-05
2.000648240167417935e+00,-7.732855234293051010e-05,9.066681107926711938e-05
2.000670940243892471e+00,-5.695479955448663528e-05,8.309491839557389225e-05
2.000653823479113580e+00,-5.425494277778581114e-05,9.619182337627634068e-05
2.000709366004880252e+00,-4.825679312717705310e-05,1.881132597787456132e-04
2.000711748168785054e+00,-9.287671182725380781e-05,1.060171494695069465e-04
2.000760035272929560e+00,-3.978019302311014530e-05,1.999325175612237464e-04
2.000737044775818152e+00,-1.860475637909460807e-05,2.695988798198950694e-04
2.000625980233396994e+00,1.731872243423876985e-05,2.686895687087810926e-04
2.000657220844376472e+00,5.411791578815986132e-05,1.788656578857245787e-04
2.000701508602224621e+00,2.079271186688091982e-05,2.779360231552713235e-04
2.000726264639833829e+00,1.287026788711988549e-04,3.076784466804462432e-04
