ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502285982816889734e-04,-9.794036522559387947e+00
0.000000000000000000e+00,-1.502285990688699492e-04,-9.794036522703255088e+00
0.000000000000000000e+00,-1.502285998560509250e-04,-9.794036522847118675e+00
0.000000000000000000e+00,-1.502286006432318737e-04,-9.794036522990984039e+00
0.000000000000000000e+00,-1.502286014304128495e-04,-9.794036523134849404e+00
0.000000000000000000e+00,-1.502286022175938524e-04,-9.794036523278712991e+00
0.000000000000000000e+00,-1.502286030047748010e-04,-9.794036523422580132e+00
0.000000000000000000e+00,-1.502286037919557768e-04,-9.794036523566445496e+00
0.000000000000000000e+00,-1.502286045791367526e-04,-9.794036523710309083e+00
0.000000000000000000e+00,-1.502286053663177013e-04,-9.794036523854176224e+00
0.000000000000000000e+00,-1.502286061534986771e-04,-9.794036523998039812e+00
0.000000000000000000e+00,-1.502286069406796258e-04,-9.794036524141905176e+00
0.000000000000000000e+00,-1.502286077278605744e-04,-9.794036524285770540e+00
0.000000000000000000e+00,-1.502286085150415231e-04,-9.794036524429634127e+00
0.000000000000000000e+00,-1.502286093022224989e-04,-9.794036524573501268e+00
0.000000000000000000e+00,-1.502286100894035018e-04,-9.794036524717364856e+00
0.000000000000000000e+00,-1.502286108765844234e-04,-9.794036524861230220e+00
0.000000000000000000e+00,-1.502286116637653992e-04,-9.794036525005095584e+00
0.000000000000000000e+00,-1.502286124509463207e-04,-9.794036525148960948e+00
0.000000000000000000e+00,-1.502286132381272965e-04,-9.794036525292826312e+00
0.000000000000000000e+00,-1.502286140253082181e-04,-9.794036525436691676e+00
0.000000000000000000e+00,-1.502286148124891939e-04,-9.794036525580555264e+00
0.000000000000000000e+00,-1.502286155996701155e-04,-9.794036525724422404e+00
0.000000000000000000e+00,-1.502286163868510912e-04,-9.794036525868285992e+00
0.000000000000000000e+00,-1.502286171740320128e-04,-9.794036526012149579e+00
0.000000000000000000e+00,-1.502286179612129615e-04,-9.794036526156016720e+00
0.000000000000000000e+00,-1.502286187483938831e-04,-9.794036526299882084e+00
0.000000000000000000e+00,-1.502286195355748046e-04,-9.794036526443745672e+00
0.000000000000000000e+00,-1.502286203227557804e-04,-9.794036526587612812e+00
0.000000000000000000e+00,-1.502286211099367020e-04,-9.794036526731476400e+00
