ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581309185193969069e-03,-1.803923216244758958e-05,-2.151866160926767246e-03
3.581309178418948420e-03,-1.803923216194313402e-05,-2.151866172202304174e-03
3.581309171643926471e-03,-1.803923216143868524e-05,-2.151866183477841102e-03
3.581309164868904521e-03,-1.803923216093422969e-05,-2.151866194753377596e-03
3.581309158093883005e-03,-1.803923216042977414e-05,-2.151866206028914524e-03
3.581309151318861923e-03,-1.803923215992531519e-05,-2.151866217304451885e-03
3.581309144543840407e-03,-1.803923215942086303e-05,-2.151866228579988379e-03
3.581309137768818457e-03,-1.803923215891641086e-05,-2.151866239855525307e-03
3.581309130993796941e-03,-1.803923215841195870e-05,-2.151866251131062235e-03
3.581309124218774991e-03,-1.803923215790750314e-05,-2.151866262406598729e-03
3.581309117443753041e-03,-1.803923215740304759e-05,-2.151866273682135657e-03
3.581309110668731525e-03,-1.803923215689859881e-05,-2.151866284957672151e-03
3.581309103893709576e-03,-1.803923215639413648e-05,-2.151866296233208645e-03
3.581309097118688060e-03,-1.803923215588968431e-05,-2.151866307508745139e-03
3.581309090343666110e-03,-1.803923215538522876e-05,-2.151866318784282067e-03
3.581309083568643727e-03,-1.803923215488077998e-05,-2.151866330059819428e-03
3.581309076793621777e-03,-1.803923215437632104e-05,-2.151866341335355488e-03
3.581309070018600261e-03,-1.803923215387186549e-05,-2.151866352610892416e-03
3.581309063243577877e-03,-1.803923215336741671e-05,-2.151866363886428477e-03
3.581309056468555928e-03,-1.803923215286296116e-05,-2.151866375161965404e-03
3.581309049693534412e-03,-1.803923215235850560e-05,-2.151866386437501465e-03
3.581309042918511595e-03,-1.803923215185405005e-05,-2.151866397713038392e-03
3.581309036143490079e-03,-1.803923215134959788e-05,-2.151866408988574453e-03
3.581309029368467262e-03,-1.803923215084514233e-05,-2.151866420264111381e-03
3.581309022593445746e-03,-1.803923215034069016e-05,-2.151866431539647441e-03
3.581309015818422928e-03,-1.803923214983623461e-05,-2.151866442815184369e-03
3.581309009043400545e-03,-1.803923214933177905e-05,-2.151866454090720429e-03
3.581309002268379029e-03,-1.803923214882732689e-05,-2.151866465366256490e-03
3.581308995493356212e-03,-1.803923214832287133e-05,-2.151866476641793417e-03
3.581308988718333829e-03,-1.803923214781841578e-05,-2.151866487917329478e-03
3.581308981943311445e-03,-1.803923214731396023e-05,-2.151866499192865972e-03
3.581308975168288628e-03,-1.803923214680951145e-05,-2.151866510468402032e-03
3.581308968393266245e-03,-1.803923214630505589e-05,-2.151866521743938526e-03
3.581308961618243861e-03,-1.803923214580059695e-05,-2.151866533019474587e-03
3.581308954843221044e-03,-1.803923214529614479e-05,-2.151866544295010647e-03
3.581308948068198661e-03,-1.803923214479169262e-05,-2.151866555570547141e-03
3.581308941293176278e-03,-1.803923214428724046e-05,-2.151866566846083201e-03
3.581308934518153027e-03,-1.803923214378278151e-05,-2.151866578121618828e-03
3.581308927743130210e-03,-1.803923214327832596e-05,-2.151866589397155322e-03
3.581308920968107826e-03,-1.803923214277387718e-05,-2.151866600672691383e-03
3.581308914193084576e-03,-1.803923214226941824e-05,-2.151866611948227877e-03
3.581308907418061759e-03,-1.803923214176496946e-05,-2.151866623223763937e-03
3.581308900643039375e-03,-1.803923214126050713e-05,-2.151866634499299564e-03
3.581308893868016124e-03,-1.803923214075606513e-05,-2.151866645774835624e-03
3.581308887092993741e-03,-1.803923214025160280e-05,-2.151866657050371685e-03
3.581308880317970490e-03,-1.803923213974714725e-05,-2.151866668325907745e-03
3.581308873542946806e-03,-1.803923213924269169e-05,-2.151866679601443805e-03
3.581308866767924422e-03,-1.803923213873824291e-05,-2.151866690876979432e-03
3.581308859992901172e-03,-1.803923213823378736e-05,-2.151866702152515493e-03
3.581308853217877921e-03,-1.803923213772933181e-05,-2.151866713428051119e-03
3.581308846442855538e-03,-1.803923213722487625e-05,-2.151866724703587180e-03
3.581308839667831419e-03,-1.803923213672042409e-05,-2.151866735979122806e-03
3.581308832892808602e-03,-1.803923213621597192e-05,-2.151866747254658433e-03
3.581308826117785352e-03,-1.803923213571151298e-05,-2.151866758530194493e-03
3.581308819342762101e-03,-1.803923213520705743e-05,-2.151866769805730988e-03
3.581308812567738850e-03,-1.803923213470260526e-05,-2.151866781081266181e-03
3.581308805792715599e-03,-1.803923213419815309e-05,-2.151866792356801807e-03
3.581308799017691481e-03,-1.803923213369369754e-05,-2.151866803632337434e-03
3.581308792242668231e-03,-1.803923213318923860e-05,-2.151866814907873061e-03
3.581308785467644980e-03,-1.803923213268478982e-05,-2.151866826183409121e-03
3.581308778692621729e-03,-1.803923213218033765e-05,-2.151866837458944748e-03
3.581308771917597611e-03,-1.803923213167587871e-05,-2.151866848734480375e-03
3.581308765142574360e-03,-1.803923213117142316e-05,-2.151866860010016001e-03
3.581308758367550676e-03,-1.803923213066697099e-05,-2.151866871285551194e-03
3.581308751592526991e-03,-1.803923213016251883e-05,-2.151866882561086821e-03
3.581308744817503307e-03,-1.803923212965805988e-05,-2.151866893836622448e-03
3.581308738042480056e-03,-1.803923212915360772e-05,-2.151866905112158508e-03
3.581308731267455938e-03,-1.803923212864915216e-05,-2.151866916387693701e-03
3.581308724492432254e-03,-1.803923212814470000e-05,-2.151866927663229328e-03
3.581308717717408135e-03,-1.803923212764024445e-05,-2.151866938938764521e-03
3.581308710942384885e-03,-1.803923212713578889e-05,-2.151866950214300148e-03
3.581308704167360767e-03,-1.803923212663134011e-05,-2.151866961489835774e-03
3.581308697392336649e-03,-1.803923212612688117e-05,-2.151866972765370967e-03
3.581308690617312530e-03,-1.803923212562242901e-05,-2.151866984040906160e-03
3.581308683842288412e-03,-1.803923212511797345e-05,-2.151866995316441787e-03
3.581308677067265162e-03,-1.803923212461351790e-05,-2.151867006591976980e-03
3.581308670292240176e-03,-1.803923212410906234e-05,-2.151867017867512607e-03
3.581308663517216925e-03,-1.803923212360461357e-05,-2.151867029143047800e-03
3.581308656742191940e-03,-1.803923212310015801e-05,-2.151867040418582559e-03
3.581308649967167822e-03,-1.803923212259570246e-05,-2.151867051694118186e-03
3.581308643192143704e-03,-1.803923212209124690e-05,-2.151867062969653379e-03
3.581308636417120019e-03,-1.803923212158679135e-05,-2.151867074245189006e-03
3.581308629642095901e-03,-1.803923212108233918e-05,-2.151867085520723765e-03
3.581308622867070916e-03,-1.803923212057788363e-05,-2.151867096796258958e-03
3.581308616092046797e-03,-1.803923212007343146e-05,-2.151867108071793717e-03
3.581308609317022679e-03,-1.803923211956897591e-05,-2.151867119347328910e-03
3.581308602541997694e-03,-1.803923211906452036e-05,-2.151867130622864104e-03
3.581308595766973142e-03,-1.803923211856006819e-05,-2.151867141898399297e-03
3.581308588991949024e-03,-1.803923211805561264e-05,-2.151867153173934490e-03
3.581308582216924906e-03,-1.803923211755115708e-05,-2.151867164449468815e-03
3.581308575441899920e-03,-1.803923211704670153e-05,-2.151867175725004442e-03
3.581308568666875802e-03,-1.803923211654224936e-05,-2.151867187000538768e-03
3.581308561891851251e-03,-1.803923211603779381e-05,-2.151867198276073961e-03
3.581308555116826265e-03,-1.803923211553333826e-05,-2.151867209551608720e-03
3.581308548341801280e-03,-1.803923211502888609e-05,-2.151867220827143913e-03
3.581308541566776294e-03,-1.803923211452443054e-05,-2.151867232102678672e-03
3.581308534791751742e-03,-1.803923211401997837e-05,-2.151867243378213865e-03
3.581308528016726757e-03,-1.803923211351552282e-05,-2.151867254653748191e-03
3.581308521241701771e-03,-1.803923211301106726e-05,-2.151867265929283818e-03
3.581308514466677220e-03,-1.803923211250661510e-05,-2.151867277204818144e-03
