vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999955763063555825e+00,-6.342002490056241910e-05,-6.632482910242305286e-05
1.999943055269702619e+00,-1.112310016629568200e-04,-8.241579683066831846e-05
1.999954272667529898e+00,-8.130831727923339158e-05,-8.977717424669449746e-05
1.999917019638024929e+00,-1.316216809342378750e-04,-8.229360976144353300e-05
1.999993601546742550e+00,-7.569335494827020673e-05,-7.447311057734318381e-05
2.000001280460645958e+00,-1.785616188402053170e-05,-7.093673830581961111e-05
1.999993320342212444e+00,-8.086929824484430894e-05,2.431638829800762788e-06
2.000007815400530298e+00,-6.310878458939020810e-05,2.160091075132580347e-06
1.999986413475313363e+00,-6.979131810016114422e-05,-3.955034053895344323e-06
1.999981691506939274e+00,-2.154863210064784956e-05,-1.056149983801509673e-06
1.999991414613723650e+00,-1.020601061479078822e-06,4.983856010181255194e-05
2.000095638846389523e+00,-9.953204055676136770e-05,-2.358570576354108636e-05
2.000150368127479261e+00,-7.059817202070210306e-05,-6.886290004828322356e-05
2.000125815377592264e+00,-4.129861329320675680e-05,-1.442007789899382372e-04
2.000071967127765138e+00,4.914654600384178262e-05,-1.466305285829481064e-04
2.000017602174307907e+00,8.571401493219354278e-05,-5.908057579185627551e-05
2.000027924492508546e+00,9.712640863116301011e-05,-6.484784472844318443e-05
2.000054133642261700e+00,1.414374691600211976e-04,-3.378498252464215835e-05
1.999967481176474271e+00,1.043829827689482433e-04,-1.110865287829377178e-05
1.999996275162625237e+00,1.380263386117976956e-04,3.002210028176969942e-05
1.999950931949324939e+00,1.336707844476879993e-04,9.104161582570077511e-06
1.999961676076263739e+00,1.358867531173676426e-04,-1.182317388046093485e-05
2.000026076334131542e+00,9.077993702209699155e-05,-2.232624693958132795e-05
1.999968893106597978e+00,5.694771060740161166e-05,6.205762619825925370e-05
2.000000438632339783e+00,1.116772195185515923e-04,5.751816753722491140e-05
2.000025231665345515e+00,1.009776755385522406e-04,1.213728971977313134e-04
2.000052754831272761e+00,7.653880859554343234e-05,1.480781891207217423e-04
2.000014301878804801e+00,7.142607352110167231e-06,9.468837859216960298e-05
1.999928609047637140e+00,-1.739398818061492616e-05,1.005902565056293293e-04
1.999902626995197830e+00,-2.787637741581034409e-05,1.508068321788597500e-04
1.999919564896200708e+00,1.080642370489883495e-05,1.014665653177067707e-04
1.999967023637763575e+00,-3.154972111777486058e-05,1.240463599320260491e-04
1.999952877776276727e+00,3.997374107955574537e-05,1.413407696060475088e-04
1.999918693084331789e+00,9.099865768176065351e-05,9.510770496485215558e-05
1.999865740667216452e+00,1.465332909564888431e-04,1.471766873511339111e-04
1.999853914183287396e+00,9.497072415921458852e-05,2.136247191177829670e-04
1.999881820643795827e+00,9.613135338085211927e-05,1.884241196016472680e-04
1.999965983235691969e+00,9.056027795331386221e-05,2.133823662038994776e-04
2.000023640961942739e+00,1.165926095823540336e-04,2.465268373970271585e-04
2.000083355363569293e+00,7.721368964318440467e-05,2.638824542861612659e-04
2.000201738854314293e+00,-4.348552361862988136e-06,2.911489007413463901e-04
2.000234493440033567e+00,-4.792320092670194793e-05,2.070308921769782389e-04
2.000251533013708727e+00,2.214260375192989916e-05,1.779755943714369723e-04
2.000224328343013891e+00,-3.836259583127402524e-05,2.295358692638511705e-04
2.000155707090049972e+00,-3.340381854947959312e-05,9.804658049598503748e-05
2.000247783615641595e+00,-1.019219232211045342e-04,9.166693458261355521e-05
2.000170271563344926e+00,-4.184409975284601957e-05,1.945236099500892912e-04
2.000109945824799507e+00,-8.144040331576702036e-05,1.382488149774507543e-04
2.000086326925051061e+00,-1.472814535734299287e-04,1.081207290339360048e-04
