vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999992486436056316e+00,-5.138555250865776584e-05,1.950275154126840371e-05
2.000029997030832618e+00,-5.816870898579983370e-05,8.568568912348299921e-05
2.000005734003635460e+00,-3.761512608443847447e-05,6.718920060845329396e-05
1.999971804263659170e+00,-2.409986511417052440e-05,1.209316409607105443e-04
1.999858936459680825e+00,5.983265396867357209e-05,7.173516355713963717e-05
1.999852399056755825e+00,1.109709608575000002e-04,1.096015124868175738e-04
1.999914750193028334e+00,6.363785131832948479e-05,8.086872819864865066e-05
1.999888777972998577e+00,1.389888547723290536e-04,6.187426237979471409e-05
1.999790006676329668e+00,1.457914498861141348e-04,2.609602401815307599e-05
1.999736831508958090e+00,1.615221461618372072e-04,-2.592599317911690364e-05
1.999825870888696233e+00,1.639572188230161061e-04,-4.208748139654468250e-05
1.999775347554424876e+00,2.695414776954335972e-05,-1.844077576296545000e-04
1.999724672259876490e+00,5.936491426391980275e-05,-2.737414692385734330e-04
1.999664978872948362e+00,-4.907941758931660980e-05,-3.797191245025230248e-04
1.999731465668926012e+00,-1.798218357186639885e-05,-4.089644647473489455e-04
1.999837230700795665e+00,-3.645363818182419075e-05,-4.006779721917867092e-04
1.999919533884241485e+00,-3.778751877295595144e-05,-3.813174473667261784e-04
1.999799891085921155e+00,-5.472535355367505385e-05,-3.774221541961422159e-04
1.999846398540419345e+00,-1.110800219208837555e-04,-3.437549758319000288e-04
1.999840981453038902e+00,-7.002964142949121701e-05,-3.804881287281350376e-04
1.999703989110244828e+00,-1.467414419434062787e-04,-3.207931088238436977e-04
1.999766045988621288e+00,-1.252026858592226988e-04,-2.823749924169044099e-04
1.999785421543703201e+00,-1.727648713378357882e-04,-3.106376739544444991e-04
1.999731778072197486e+00,-1.464568316940787819e-04,-2.274458612450470690e-04
1.999625783494993758e+00,-1.985385299864014742e-04,-1.595053425833574867e-04
1.999557034916504383e+00,-1.215650067257147447e-04,-2.035856942087521930e-04
1.999553493356823308e+00,-8.673287628703064500e-05,-2.083131725114204143e-04
1.999589040892809644e+00,-1.032855627172652791e-04,-1.626760541247801776e-04
1.999524149718057142e+00,-6.971054962958932719e-05,-1.828762146757747175e-04
1.999447879386270222e+00,-1.139372741504409456e-04,-2.054231797837884576e-04
1.999433273384725540e+00,-8.345064689035154310e-05,-1.572530420043584268e-04
1.999474014546858580e+00,-3.677489848464244405e-05,-1.417012411404635177e-04
1.999466946978915027e+00,-9.757995714021862679e-05,-2.000535939181112555e-04
1.999467176881232877e+00,-1.093050225777084995e-04,-2.232913533575139854e-04
1.999422104272634115e+00,-1.019747133546430797e-04,-2.857655926419204006e-04
1.999301726540669177e+00,-1.207217317934789890e-04,-2.537802649145541600e-04
1.999284996345225496e+00,-1.419027942361781387e-04,-1.726292686575046529e-04
1.999335310491225703e+00,-6.215372009331640915e-05,-1.768874424713444784e-04
1.999379982429242197e+00,-1.041019833235916993e-04,-2.226831881093251227e-04
1.999360380049696184e+00,-4.182078679089723408e-05,-2.298140481584036757e-04
1.999365175621397928e+00,-7.564249231840864751e-05,-1.973099000349935056e-04
1.999447894179169349e+00,-2.552294586129474826e-05,-2.514213202653904785e-04
1.999438792348919414e+00,4.923092177528046171e-05,-2.694003305814725584e-04
1.999493600751968803e+00,9.711357415166633165e-05,-1.931854849681178437e-04
1.999472283004337214e+00,9.729508457773217004e-05,-1.798790438051712452e-04
1.999514223314329486e+00,1.122896167348878723e-04,-1.759560679347686577e-04
1.999503897391206264e+00,1.273078668731508778e-04,-1.821948996064491188e-04
1.999467936768986487e+00,6.150374709576755816e-05,-2.461177053588891510e-04
1.999483310159506866e+00,7.350373997031851717e-05,-2.773345961557220759e-04
