ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502270334586820158e-04,-9.794036236574033438e+00
0.000000000000000000e+00,-1.502270342458660003e-04,-9.794036236717897026e+00
0.000000000000000000e+00,-1.502270350330499847e-04,-9.794036236861760614e+00
0.000000000000000000e+00,-1.502270358202339692e-04,-9.794036237005625978e+00
0.000000000000000000e+00,-1.502270366074179265e-04,-9.794036237149489565e+00
0.000000000000000000e+00,-1.502270373946019109e-04,-9.794036237293354930e+00
0.000000000000000000e+00,-1.502270381817858954e-04,-9.794036237437218517e+00
0.000000000000000000e+00,-1.502270389689698256e-04,-9.794036237581082105e+00
0.000000000000000000e+00,-1.502270397561538372e-04,-9.794036237724945693e+00
0.000000000000000000e+00,-1.502270405433378216e-04,-9.794036237868811057e+00
0.000000000000000000e+00,-1.502270413305217519e-04,-9.794036238012674644e+00
0.000000000000000000e+00,-1.502270421177057363e-04,-9.794036238156540009e+00
0.000000000000000000e+00,-1.502270429048896665e-04,-9.794036238300405373e+00
0.000000000000000000e+00,-1.502270436920736510e-04,-9.794036238444267184e+00
0.000000000000000000e+00,-1.502270444792576354e-04,-9.794036238588128995e+00
0.000000000000000000e+00,-1.502270452664415657e-04,-9.794036238731996136e+00
0.000000000000000000e+00,-1.502270460536255501e-04,-9.794036238875859723e+00
0.000000000000000000e+00,-1.502270468408094532e-04,-9.794036239019725087e+00
0.000000000000000000e+00,-1.502270476279934377e-04,-9.794036239163588675e+00
0.000000000000000000e+00,-1.502270484151774221e-04,-9.794036239307452263e+00
0.000000000000000000e+00,-1.502270492023613524e-04,-9.794036239451314074e+00
0.000000000000000000e+00,-1.502270499895453097e-04,-9.794036239595179438e+00
0.000000000000000000e+00,-1.502270507767292399e-04,-9.794036239739044802e+00
0.000000000000000000e+00,-1.502270515639131973e-04,-9.794036239882908390e+00
0.000000000000000000e+00,-1.502270523510971817e-04,-9.794036240026773754e+00
0.000000000000000000e+00,-1.502270531382810849e-04,-9.794036240170635566e+00
0.000000000000000000e+00,-1.502270539254650693e-04,-9.794036240314499153e+00
0.000000000000000000e+00,-1.502270547126489724e-04,-9.794036240458364517e+00
0.000000000000000000e+00,-1.502270554998329027e-04,-9.794036240602229881e+00
0.000000000000000000e+00,-1.502270562870168600e-04,-9.794036240746093469e+00
0.000000000000000000e+00,-1.502270570742008174e-04,-9.794036240889958833e+00
0.000000000000000000e+00,-1.502270578613847476e-04,-9.794036241033822421e+00
0.000000000000000000e+00,-1.502270586485686507e-04,-9.794036241177684232e+00
0.000000000000000000e+00,-1.502270594357526081e-04,-9.794036241321549596e+00
0.000000000000000000e+00,-1.502270602229365383e-04,-9.794036241465413184e+00
0.000000000000000000e+00,-1.502270610101204685e-04,-9.794036241609278548e+00
0.000000000000000000e+00,-1.502270617973043988e-04,-9.794036241753142136e+00
0.000000000000000000e+00,-1.502270625844883290e-04,-9.794036241897005723e+00
0.000000000000000000e+00,-1.502270633716722592e-04,-9.794036242040869311e+00
0.000000000000000000e+00,-1.502270641588561353e-04,-9.794036242184734675e+00
0.000000000000000000e+00,-1.502270649460400926e-04,-9.794036242328598263e+00
0.000000000000000000e+00,-1.502270657332240229e-04,-9.794036242472461851e+00
0.000000000000000000e+00,-1.502270665204079260e-04,-9.794036242616327215e+00
0.000000000000000000e+00,-1.502270673075918562e-04,-9.794036242760190802e+00
0.000000000000000000e+00,-1.502270680947757594e-04,-9.794036242904052614e+00
0.000000000000000000e+00,-1.502270688819596625e-04,-9.794036243047919754e+00
0.000000000000000000e+00,-1.502270696691436198e-04,-9.794036243191783342e+00
0.000000000000000000e+00,-1.502270704563274958e-04,-9.794036243335646930e+00
0.000000000000000000e+00,-1.502270712435113990e-04,-9.794036243479512294e+00
0.000000000000000000e+00,-1.502270720306953292e-04,-9.794036243623377658e+00
0.000000000000000000e+00,-1.502270728178792323e-04,-9.794036243767239469e+00
0.000000000000000000e+00,-1.502270736050631084e-04,-9.794036243911104833e+00
0.000000000000000000e+00,-1.502270743922470115e-04,-9.794036244054968421e+00
0.000000000000000000e+00,-1.502270751794309688e-04,-9.794036244198832009e+00
0.000000000000000000e+00,-1.502270759666148449e-04,-9.794036244342697373e+00
0.000000000000000000e+00,-1.502270767537987480e-04,-9.794036244486560960e+00
0.000000000000000000e+00,-1.502270775409826511e-04,-9.794036244630424548e+00
0.000000000000000000e+00,-1.502270783281665543e-04,-9.794036244774288136e+00
0.000000000000000000e+00,-1.502270791153504303e-04,-9.794036244918153500e+00
0.000000000000000000e+00,-1.502270799025343334e-04,-9.794036245062017088e+00
0.000000000000000000e+00,-1.502270806897182094e-04,-9.794036245205882452e+00
0.000000000000000000e+00,-1.502270814769021126e-04,-9.794036245349746039e+00
0.000000000000000000e+00,-1.502270822640860157e-04,-9.794036245493613180e+00
0.000000000000000000e+00,-1.502270830512698917e-04,-9.794036245637473215e+00
0.000000000000000000e+00,-1.502270838384537678e-04,-9.794036245781336802e+00
0.000000000000000000e+00,-1.502270846256376438e-04,-9.794036245925202167e+00
0.000000000000000000e+00,-1.502270854128215198e-04,-9.794036246069067531e+00
0.000000000000000000e+00,-1.502270862000054500e-04,-9.794036246212931118e+00
0.000000000000000000e+00,-1.502270869871892990e-04,-9.794036246356796482e+00
0.000000000000000000e+00,-1.502270877743732021e-04,-9.794036246500658294e+00
0.000000000000000000e+00,-1.502270885615570510e-04,-9.794036246644521881e+00
0.000000000000000000e+00,-1.502270893487409270e-04,-9.794036246788385469e+00
0.000000000000000000e+00,-1.502270901359248031e-04,-9.794036246932254386e+00
0.000000000000000000e+00,-1.502270909231086791e-04,-9.794036247076117974e+00
0.000000000000000000e+00,-1.502270917102925280e-04,-9.794036247219983338e+00
0.000000000000000000e+00,-1.502270924974764040e-04,-9.794036247363845149e+00
0.000000000000000000e+00,-1.502270932846602801e-04,-9.794036247507708737e+00
0.000000000000000000e+00,-1.502270940718441290e-04,-9.794036247651572324e+00
0.000000000000000000e+00,-1.502270948590280050e-04,-9.794036247795439465e+00
0.000000000000000000e+00,-1.502270956462118539e-04,-9.794036247939303053e+00
0.000000000000000000e+00,-1.502270964333957571e-04,-9.794036248083168417e+00
0.000000000000000000e+00,-1.502270972205795789e-04,-9.794036248227032004e+00
0.000000000000000000e+00,-1.502270980077634820e-04,-9.794036248370893816e+00
0.000000000000000000e+00,-1.502270987949473309e-04,-9.794036248514757403e+00
0.000000000000000000e+00,-1.502270995821311528e-04,-9.794036248658622767e+00
0.000000000000000000e+00,-1.502271003693150559e-04,-9.794036248802488132e+00
0.000000000000000000e+00,-1.502271011564989048e-04,-9.794036248946351719e+00
0.000000000000000000e+00,-1.502271019436827266e-04,-9.794036249090215307e+00
0.000000000000000000e+00,-1.502271027308665755e-04,-9.794036249234078895e+00
0.000000000000000000e+00,-1.502271035180504245e-04,-9.794036249377942482e+00
0.000000000000000000e+00,-1.502271043052342734e-04,-9.794036249521807846e+00
0.000000000000000000e+00,-1.502271050924181223e-04,-9.794036249665671434e+00
0.000000000000000000e+00,-1.502271058796019712e-04,-9.794036249809536798e+00
0.000000000000000000e+00,-1.502271066667858201e-04,-9.794036249953402162e+00
0.000000000000000000e+00,-1.502271074539696691e-04,-9.794036250097265750e+00
0.000000000000000000e+00,-1.502271082411534909e-04,-9.794036250241127561e+00
0.000000000000000000e+00,-1.502271090283373669e-04,-9.794036250384992925e+00
0.000000000000000000e+00,-1.502271098155211887e-04,-9.794036250528856513e+00
0.000000000000000000e+00,-1.502271106027050105e-04,-9.794036250672720101e+00
0.000000000000000000e+00,-1.502271113898888324e-04,-9.794036250816587241e+00
