vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999981042766905359e+00,8.971019079361173773e-05,-1.804872522520300162e-05
1.999975368545337417e+00,1.225506917291755641e-04,-2.794896594051501053e-05
2.000015414477562370e+00,1.250431056673485168e-04,-7.284293452374258882e-05
2.000009382080479181e+00,1.685924948963110398e-04,-3.631724595146837079e-05
1.999985176241547924e+00,8.300820738137825317e-05,-4.844236840062623631e-05
1.999929973963221030e+00,7.656734321867047176e-05,-1.021942012660678761e-04
1.999886715404178616e+00,1.167824717509399421e-04,-1.279511567759624466e-04
1.999928520272077348e+00,1.640519788876830618e-04,-8.989258286055299373e-05
1.999915453402278276e+00,1.677423105801530883e-04,-6.546263959699987910e-05
1.999941446590158822e+00,2.128109897905691847e-04,-4.483901780228096638e-05
1.999943577825433305e+00,2.780479081671942410e-04,-5.642286413817230339e-05
2.000000765703053407e+00,1.861828119016661377e-04,-6.885080499473415392e-05
1.999887360962812055e+00,2.150877691214045677e-04,-1.150777102990716450e-04
1.999868040572193806e+00,2.491626327961122601e-04,-1.517117001502271678e-04
1.999840169518689370e+00,2.025231760743611447e-04,-1.627345224001595795e-04
1.999967196889945953e+00,2.537917991653893110e-04,-9.087710276270359708e-05
1.999944538407979255e+00,2.488243411761364163e-04,-7.461880988792240143e-05
1.999919465033898724e+00,2.810155698841123044e-04,-1.456426805012685070e-04
1.999882055933229541e+00,3.398170113957052507e-04,-1.187836626796578835e-04
1.999929954426310275e+00,4.287494411831519934e-04,-4.971841844726604159e-05
1.999988288252466662e+00,3.663538989392574850e-04,-6.863745937804559955e-05
1.999956589495533787e+00,4.152117130497263260e-04,-9.510596045744563640e-05
1.999918914132313486e+00,4.390305926569715430e-04,-1.202657908909280401e-04
2.000020828477399260e+00,4.542508542730299293e-04,-7.232559425180331973e-05
2.000065701054047018e+00,4.568600490764661032e-04,-5.030307939507322121e-05
