Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.223676303366033688e-04,2.584610948490470507e-04,5.341018752378711527e-04
-3.544123237591088990e-04,6.887076591633380530e-04,4.492279066438190083e-04
2.048417216813713327e-04,7.301167285164994599e-04,5.576025026301019601e-04
3.351994494214726394e-04,1.262883519024655954e-03,6.255433834377957265e-04
6.401471148167393226e-04,1.392308494587519681e-03,7.391895225040398315e-04
7.125724028219153306e-04,6.385005525085443029e-04,1.027432920121670911e-03
2.658891152898205522e-04,3.248383477746685831e-04,7.260302157794996415e-04
8.179923150136103821e-04,1.273682793986771885e-03,2.673627583589415001e-04
4.705649493580928199e-04,9.876207023818265630e-04,4.311215618182507973e-04
3.447204394553658887e-04,6.151157430734294565e-04,2.109020812604370265e-04
-2.341966094521133609e-04,4.471172588375336228e-04,1.080409119651883320e-04
1.207275012138183176e-04,-1.241058674366387726e-04,-1.438043256669542676e-04
4.736800024438002940e-04,-2.738458377597211241e-04,3.808396874729722166e-04
2.531951295049203010e-04,-4.377657038222044637e-04,-1.007744592071126711e-05
1.725031085029246744e-04,-5.574227556627381298e-04,-2.689252229636182080e-04
-1.104868681682204858e-04,-9.032518849471668585e-04,-2.581610184365675095e-04
-5.462869270463606913e-05,-1.602218256548606232e-03,-2.671644136063834824e-04
3.347998818440253103e-04,-1.692693535933162971e-03,-8.703324432945010972e-05
-2.727410559505281831e-04,-2.354620209107618784e-03,-9.570122705923023946e-04
-7.893736916463291913e-04,-2.631302852262909411e-03,-1.260623043435990477e-03
-9.560058922158449395e-04,-3.256553520098712934e-03,-1.642097167868103664e-03
-1.550869782112519355e-03,-4.019485802460325344e-03,-1.823094490259966017e-03
-2.076994014824680955e-03,-3.574768158227193370e-03,-1.589420431975568622e-03
-1.286053031521243407e-03,-3.586345969602389595e-03,-1.581424052106346909e-03
-1.510323692731026885e-03,-3.900307696717112381e-03,-1.486602933199290258e-03
-1.006377756413188952e-03,-4.266251045166405756e-03,-1.805967470028292015e-03
-1.525145153476305986e-03,-4.653678169095784752e-03,-1.601868274599760463e-03
-1.704659712848261835e-03,-4.482414497284694863e-03,-1.533139838932975809e-03
-1.569568553122315880e-03,-4.573576053067860206e-03,-1.915647867071197533e-03
-8.226571557943579589e-04,-4.523503816448165051e-03,-1.621854240767056079e-03
-4.899365178893258857e-04,-5.124973547359120384e-03,-9.337060336963569785e-04
-4.915780989265069621e-04,-4.965965596533122514e-03,-6.051795843322157120e-04
-2.073690847702001905e-04,-5.809744903215232140e-03,-1.500645120019491303e-04
-2.568607098935178613e-04,-6.460354136311822690e-03,-3.938969115082098646e-04
-6.079832198473256568e-04,-6.378729586490577974e-03,1.318274069316760695e-04
-1.098761581689060600e-03,-6.462357322796428646e-03,2.853474040207274950e-04
-8.408988862089701111e-04,-6.309206612873491903e-03,3.097192183542205220e-04
-5.152459771512675653e-04,-6.035303895907714010e-03,1.465255711957367570e-04
-8.984900275856260018e-04,-5.817063088908319864e-03,-2.448306941496179116e-04
-1.566341932576641519e-03,-5.478822834566158748e-03,2.615368344935728060e-04
-1.573654272125634595e-03,-6.330081727108552610e-03,-1.441591138147697967e-04
-1.092568109283664508e-03,-6.464337943962157260e-03,-3.765449431796542563e-04
-1.434316365662906571e-03,-6.810117755911305852e-03,-1.091666927099490311e-03
-1.388368032335586966e-03,-6.859629550555686010e-03,-3.380365375706162771e-04
-1.250485164963002424e-03,-6.464395325648915336e-03,2.436591938723211030e-04
-1.310280926484864777e-03,-6.618048247715000061e-03,7.486594896564795773e-04
-1.131179217289128699e-03,-6.820714994373658357e-03,8.426403983030653034e-04
-7.381800654202277847e-04,-6.927298224247809694e-03,1.086400009038658446e-03
-1.480219783283883350e-03,-6.509297085771042005e-03,1.975387076812003262e-03
-1.051094455393409644e-03,-6.739038667257357153e-03,2.811992449920602214e-03
-7.457021970993243801e-04,-7.180254005643244182e-03,2.572248988993431056e-03
-6.094330743920183067e-04,-7.662024666371062415e-03,2.468681708778936931e-03
-9.100309932434151811e-04,-8.016076940067897241e-03,2.398277131576520387e-03
-1.298751884366545822e-03,-7.895178093166884889e-03,2.375546397187947977e-03
-1.644714604667771177e-03,-8.522442181969692651e-03,2.428907475945608126e-03
-7.706955603928905725e-04,-8.542762089303936393e-03,2.699727291777470096e-03
-1.328812045845029991e-03,-8.337535808602733467e-03,3.215125507813597263e-03
-1.240372668503518820e-03,-8.340286942801642886e-03,3.143979217473126184e-03
-1.096886175202233839e-03,-9.024840096765822037e-03,3.416012838523985878e-03
-6.862282056439638700e-04,-8.768876647219005921e-03,2.998961993866787554e-03
-6.067340418868233777e-04,-8.130624895454751505e-03,3.555450953057083703e-03
-7.355407076859804766e-04,-8.128966078600917064e-03,3.672596988818774017e-03
-1.532836509331320487e-03,-8.176509469151719417e-03,4.070038222385434501e-03
-1.354643516466757375e-03,-8.275544844555549756e-03,2.951102853306137707e-03
-1.896147725269624242e-03,-8.943260034508243236e-03,2.893786314989157341e-03
-1.485797491226240529e-03,-8.854182439404216509e-03,3.050892740847031652e-03
-1.320822430784609081e-03,-8.393736369969741207e-03,2.879202772088537612e-03
-1.842342343058323787e-03,-8.344103908683510665e-03,2.478142428854605925e-03
-1.464647009159878062e-03,-8.559853585992965169e-03,2.320856270563676112e-03
-1.254386815544291734e-03,-8.649789191629751739e-03,2.276836712190769430e-03
-7.216092140257567619e-04,-8.230668657664984983e-03,2.938567094710925736e-03
-1.400396742617513422e-03,-8.072069714057800160e-03,2.549527914021694052e-03
-9.227905828050110039e-04,-8.253823614812704629e-03,2.346152242843933984e-03
-4.995502846984904493e-04,-8.950561086050341439e-03,2.954012343266614569e-03
-3.270149592038498493e-04,-9.105287990883930566e-03,2.391794935625538021e-03
1.186258566035213342e-04,-9.662916567647080943e-03,1.656027885932612447e-03
-4.537689182002484288e-04,-9.573049595806543133e-03,2.118765632862795040e-03
-3.830927009078410688e-04,-8.864571732468441712e-03,2.760293552629769238e-03
-4.220790666329780612e-04,-8.911887325925316530e-03,2.715431087642817404e-03
5.077819001299753400e-04,-9.061253583568228478e-03,2.589344373173243542e-03
8.689111061693353564e-04,-9.489581022639690874e-03,2.698287408972128466e-03
3.071147078461920754e-04,-8.983434205697101924e-03,3.179481076140254752e-03
-9.221329790279817991e-05,-9.414346923311531917e-03,2.992893913261830251e-03
3.053462745642507433e-04,-9.628055989182768629e-03,2.342583102920858546e-03
4.671616625850058590e-04,-9.066508408088608945e-03,2.924876900534440285e-03
-2.834563960747946707e-04,-9.066330155979960767e-03,3.415989850937469277e-03
-3.376735830852990424e-04,-9.178570565755399605e-03,2.685492802073616118e-03
-7.942871223471500639e-04,-9.263933805800367641e-03,2.733513865836991429e-03
-1.306258459682847805e-03,-9.080080950158884653e-03,3.167099633842482016e-03
-1.718548444379828588e-03,-9.105203310642771136e-03,3.074101298172757842e-03
-2.054330012938971987e-03,-9.276113611486617311e-03,2.781817206727141712e-03
-2.154271235736901057e-03,-8.968958629104999830e-03,2.783227072512504344e-03
-2.512862691464231614e-03,-8.824908400233165418e-03,2.808163865961763039e-03
-2.461755269270671231e-03,-8.883305191733486053e-03,2.726423753183742759e-03
-2.903270095562056861e-03,-8.638382836307266499e-03,2.454477426657164507e-03
-3.330489850043079608e-03,-8.224395929219429496e-03,2.287172806221920030e-03
-3.582125316483679781e-03,-8.606225703821275899e-03,2.090665438175355606e-03
-3.624609866393648221e-03,-8.218888002066944420e-03,2.194972146713537048e-03
-3.347519616430657142e-03,-7.499664630499310383e-03,3.085628872808411898e-03
