pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099962385199999915e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099962403239233311e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099962421278295821e+01,1.200000000000093792e+02,1.804872522520300289e-07
3.099962439317306462e+01,1.200000000000221974e+02,4.599769116571801321e-07
3.099962457356678769e+01,1.200000000000353140e+02,1.188406256894606086e-06
3.099962475395996719e+01,1.200000000000529639e+02,1.551578716409289684e-06
3.099962493435095823e+01,1.200000000000616751e+02,2.036002400415552132e-06
3.099962511473697546e+01,1.200000000000696900e+02,3.057944413076230892e-06
3.099962529511908826e+01,1.200000000000819256e+02,4.337455980835855883e-06
3.099962547550497050e+01,1.200000000000990923e+02,5.236381809441385414e-06
3.099962565588967678e+01,1.200000000001166569e+02,5.891008205411384442e-06
3.099962583627672785e+01,1.200000000001389395e+02,6.339398383434193733e-06
3.099962601666397077e+01,1.200000000001680576e+02,6.903627024815917241e-06
3.099962619705636868e+01,1.200000000001875406e+02,7.592135074763258510e-06
3.099962637743853833e+01,1.200000000002100649e+02,8.742912177753975569e-06
3.099962655781897070e+01,1.200000000002361418e+02,1.026002917925624704e-05
3.099962673819688419e+01,1.200000000002573302e+02,1.188737440325784223e-05
3.099962691858625519e+01,1.200000000002839045e+02,1.279614543088487840e-05
3.099962709897358337e+01,1.200000000003099530e+02,1.354233352976410323e-05
3.099962727935865203e+01,1.200000000003393694e+02,1.499876033477678911e-05
3.099962745974034206e+01,1.200000000003749392e+02,1.618659696157336808e-05
3.099962764012635574e+01,1.200000000004198313e+02,1.668378114604602972e-05
3.099962782051763455e+01,1.200000000004582006e+02,1.737015573982648626e-05
3.099962800090604986e+01,1.200000000005016858e+02,1.832121534440094113e-05
3.099962818129106878e+01,1.200000000005476579e+02,1.952387325331022140e-05
3.099962836168527858e+01,1.200000000005952074e+02,2.024712919582825487e-05
3.099962854208353491e+01,1.200000000006430412e+02,2.075015998977898613e-05
3.099962872248028845e+01,1.200000000006906333e+02,2.104730246845062250e-05
3.099962890288458084e+01,1.200000000007412098e+02,2.192075707828542531e-05
3.099962908328961220e+01,1.200000000007851071e+02,2.214057813331997984e-05
3.099962926369534344e+01,1.200000000008275975e+02,2.264859413965696839e-05
3.099962944410111376e+01,1.200000000008676011e+02,2.251540371532987747e-05
3.099962962450649329e+01,1.200000000009084147e+02,2.251657109652918372e-05
3.099962980490976250e+01,1.200000000009525820e+02,2.178970170421857619e-05
3.099962998531789893e+01,1.200000000009987104e+02,2.076623799036323681e-05
3.099963016572364083e+01,1.200000000010422241e+02,2.061572782236287924e-05
3.099963034613371704e+01,1.200000000010954437e+02,2.082681295385747781e-05
3.099963052654992168e+01,1.200000000011529266e+02,2.136742859726383387e-05
3.099963070696077949e+01,1.200000000012208403e+02,2.138723345198044094e-05
