pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099979688000000522e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099979706039233207e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099979724078786703e+01,1.199999999999966320e+02,6.509544421623670926e-08
3.099979742117864134e+01,1.199999999999981100e+02,8.947087715682552778e-07
3.099979760157185993e+01,1.200000000000028848e+02,1.954837750856535642e-06
3.099979778196157909e+01,1.200000000000094076e+02,3.515751493330287351e-06
3.099979796235065521e+01,1.200000000000115961e+02,4.516938693954103388e-06
3.099979814274164980e+01,1.200000000000134293e+02,4.286460864185724547e-06
3.099979832312851968e+01,1.200000000000055849e+02,4.333366803107491711e-06
3.099979850351499877e+01,1.199999999999960778e+02,4.670195193569119336e-06
3.099979868389300819e+01,1.199999999999810569e+02,4.720595877581369042e-06
3.099979886427321318e+01,1.199999999999630234e+02,4.271152391365519769e-06
3.099979904465346792e+01,1.199999999999484430e+02,3.303380561001041534e-06
3.099979922503559848e+01,1.199999999999357954e+02,2.801062063886608744e-06
3.099979940542323575e+01,1.199999999999222524e+02,1.681641358819927699e-06
3.099979958580609818e+01,1.199999999999020872e+02,9.615216841195448476e-07
3.099979976618747912e+01,1.199999999998803446e+02,5.113613912039042407e-07
3.099979994657200777e+01,1.199999999998675975e+02,5.851648613170654338e-07
3.099980012696666520e+01,1.199999999998530029e+02,-5.830950777126405914e-08
3.099980030736115566e+01,1.199999999998387494e+02,-1.015309299710405900e-06
3.099980048775245933e+01,1.199999999998267128e+02,-2.350436355545805408e-06
3.099980066814541146e+01,1.199999999998113935e+02,-3.886060069316898574e-06
3.099980084854003337e+01,1.199999999998035634e+02,-5.434410914886528825e-06
3.099980102893148270e+01,1.199999999997911715e+02,-8.063407395989826177e-06
3.099980120932454497e+01,1.199999999997780691e+02,-1.020103347745008666e-05
3.099980138971836752e+01,1.199999999997608882e+02,-1.307890110483957231e-05
3.099980157010725890e+01,1.199999999997401545e+02,-1.593082955892083564e-05
3.099980175049632791e+01,1.199999999997152429e+02,-1.958131637016263956e-05
3.099980193088155289e+01,1.199999999996942535e+02,-2.361372407948481239e-05
3.099980211127528662e+01,1.199999999996679918e+02,-2.720001779149257707e-05
3.099980229167101697e+01,1.199999999996429096e+02,-2.985426553534693093e-05
3.099980247206679351e+01,1.199999999996230571e+02,-3.262501436695480349e-05
3.099980265246562183e+01,1.199999999996058335e+02,-3.669416662033268887e-05
