Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.921529510861146083e-04,-2.500803499153963182e-04,-8.961904733038966687e-04
-7.862891729355594474e-04,-6.030881338133078700e-04,-1.039533789646214556e-03
-7.447333577922797716e-04,-1.333140483869198634e-03,-1.014416548719884389e-03
-4.546669037373156689e-04,-1.945314723389092622e-03,-1.451397934541878883e-03
-6.792463980999593511e-04,-1.399569783238136054e-03,-6.091761109786236533e-04
-5.032281894778370531e-04,-1.369763788018236788e-03,-9.237267738874698798e-04
-1.096973917018634857e-03,-8.087589004943572741e-04,-9.925847965857050818e-04
-1.079361830513223767e-03,-8.025181751780462256e-04,9.018751915601129401e-05
-1.063533128666759942e-03,-9.045144345670284467e-04,1.915615139765187666e-04
-1.010551108870026216e-03,-7.184078512480690038e-04,3.098515733043018033e-04
-4.164053722539282120e-04,-4.400994913344054554e-04,6.301137469129796699e-04
-5.102133995911862325e-04,-9.160909634222222820e-05,-3.076200339212406391e-04
-4.690616597183611580e-04,3.356076834897960925e-04,-8.308792148012955365e-04
5.280067347909911136e-05,-3.126285147267204097e-04,-2.627650809068328105e-04
1.447426251650740369e-04,-1.920643773196026825e-04,-6.400334851400898062e-04
-3.096374392970773425e-05,-3.590848157403971801e-04,-1.397641629480831206e-03
-1.033547004142138106e-04,-8.962941903327680546e-04,-1.413690188538055175e-03
-7.374250355369451259e-04,-1.016521547441260340e-03,-1.493340077342502964e-03
-1.118746918501378144e-03,-1.770725325593063264e-03,-8.549740738874325122e-04
-4.834329922824758072e-04,-1.403727038678252888e-03,-7.983555252348837391e-04
-7.387491998506035386e-04,-1.180525201444277902e-03,-5.500813141205855615e-04
-2.550493739893803483e-04,-4.698287193500856715e-04,-7.727280766611332573e-04
4.144272521257600701e-05,-5.020764288851515232e-04,-1.024288265855993188e-03
4.212715993967706875e-04,-4.466604333431733933e-04,-7.610676758741889009e-04
2.336914950603533438e-04,-6.747028614881411378e-04,-3.157983944016995600e-04
5.606668647470929717e-04,-6.439735465592218676e-04,-6.258065231950609022e-06
4.435263802056455267e-04,-7.423158148190253051e-04,-4.008729825028962404e-04
4.326736605934771189e-04,-1.585013085157745139e-03,2.387723327468834020e-04
7.094743118860564546e-04,-1.823890713057175908e-03,2.521843730061331117e-04
5.947606838327926422e-04,-2.016998619301454618e-03,1.961227690290028220e-04
2.735035013651878916e-04,-2.326098188962684010e-03,3.302072061238513906e-04
1.949388840217848346e-04,-2.933194610126530540e-03,3.560469419067870491e-04
-3.347657870320814308e-04,-3.038965780788520452e-03,5.409100586930911010e-04
-5.167442731550935670e-04,-2.437911528227980091e-03,7.307231267482757918e-04
-1.650457356046910410e-03,-2.133525390817321912e-03,-2.363643109144965569e-05
-2.109038852557728119e-03,-1.750664646895195914e-03,8.186771945082630070e-05
-2.623083769296130283e-03,-2.484156229474894333e-03,-9.286233422612218081e-05
-2.728687920509688912e-03,-2.451936688489529323e-03,-4.365256179888997987e-04
-3.234569467061913523e-03,-2.543262866942400374e-03,6.913739115037768716e-04
-3.618356682771542952e-03,-2.853820475514396056e-03,7.704141699189673244e-04
-2.868183423967122538e-03,-3.002940626967385944e-03,6.215284188950557847e-04
-3.080279564852567500e-03,-3.197347267403069428e-03,5.421322486284391997e-04
-3.947174841314114203e-03,-2.803429338160258119e-03,5.461151062961748905e-04
-3.554032635867959786e-03,-3.409753311717626714e-03,-1.244092460271535323e-04
-3.230140271945255645e-03,-4.164852626378624453e-03,2.878107098392655976e-04
-3.697353558525896550e-03,-4.656823919834179350e-03,5.520058181905323049e-04
-4.496646806793156564e-03,-5.158979454689302004e-03,8.808427292865080895e-04
-4.410897279711676125e-03,-5.274094658926610328e-03,9.719394813926785469e-04
-4.996791868109585512e-03,-5.557286870569297030e-03,9.599281554462443930e-04
-5.452372740748362423e-03,-5.036141175531336049e-03,1.475743042760230099e-03
-5.615830908209057913e-03,-4.739699690206313973e-03,1.603462665217003820e-03
-5.454219866544535514e-03,-4.862304202927152097e-03,1.771034704505171755e-03
-5.129590592814927200e-03,-5.100489348268441581e-03,2.237604151750236751e-03
-5.498009345291381307e-03,-4.811061627799943265e-03,1.644614009489323578e-03
-4.873765030569156102e-03,-4.038759716171925855e-03,1.388823124202456447e-03
-5.355325334788231181e-03,-4.019356286622761953e-03,1.881471962262445301e-03
-5.252620759426487353e-03,-4.317461909043056843e-03,1.559917546899847315e-03
-5.591204820989125433e-03,-3.792353911301844793e-03,1.300008848044551749e-03
-5.517536493231192836e-03,-3.822858637801359628e-03,1.105569062330605127e-03
-5.090099160305941971e-03,-3.301784887104073675e-03,1.476537562774919970e-03
-5.074918435456274649e-03,-3.518117785622428082e-03,2.474502770662212817e-03
-5.181024385969696527e-03,-3.937004784075501598e-03,2.697710186739012139e-03
-5.369132761937378193e-03,-3.449534421396212389e-03,2.714471298713770717e-03
-5.208997461539225174e-03,-3.180462452036622329e-03,3.299168697252045923e-03
-5.234736462298625846e-03,-3.904416574268834272e-03,3.626056011136050746e-03
-4.840270330442405025e-03,-4.255548818468120158e-03,3.726826221630547605e-03
-4.799495315660241845e-03,-5.112078254641704358e-03,3.357139565509155432e-03
-4.898975647829518186e-03,-5.460813463260843006e-03,3.350559360405374731e-03
-4.024287030338989657e-03,-5.492675961111843572e-03,3.643383125467940763e-03
-3.864253239215719501e-03,-5.167410573784383607e-03,3.646702770594714704e-03
-3.984153705379525449e-03,-5.648081882404060519e-03,3.966215209771244143e-03
-3.581923200438829474e-03,-5.775779269412692658e-03,3.352035840402326893e-03
-3.045666585548900424e-03,-5.607071587946935859e-03,3.100057592827265823e-03
-3.344567740878638066e-03,-5.119386282553059150e-03,3.268293223775207805e-03
-2.978305131388186890e-03,-5.449140663462411632e-03,2.857793665710086414e-03
-2.873100684019284316e-03,-6.628006052758191567e-03,2.769009281707899856e-03
-2.728522651849521561e-03,-6.290789972136947954e-03,3.009238061653235919e-03
-3.190894709725108653e-03,-5.271333119845732738e-03,2.965102541242237936e-03
-3.538330389844101566e-03,-5.624112444026225198e-03,2.842996549616915326e-03
-3.769071355961762810e-03,-5.930767167846351384e-03,3.128858185697311247e-03
-3.329291237477713990e-03,-6.023251587989754408e-03,3.359474504938366607e-03
-3.869969084232095704e-03,-5.177797216745912492e-03,2.719532776371583107e-03
-3.057041690796766936e-03,-4.396067633121491895e-03,1.765822628241487053e-03
-3.048521590889368468e-03,-4.642815846790326884e-03,2.000636042774484556e-03
-3.011434078306472317e-03,-5.073424268192845525e-03,1.701838907632077791e-03
-3.392403272992716105e-03,-4.765188891813191933e-03,1.831741644735740068e-03
-2.905387189530670832e-03,-5.135852193731338909e-03,1.379829504504725057e-03
-2.532164449656899331e-03,-4.492778806600455921e-03,1.535552384638836981e-03
-2.424947581087458746e-03,-3.813948906789143504e-03,1.948827234082488400e-03
-2.586009370048244875e-03,-4.336128533519527026e-03,2.263190583771923156e-03
-2.456262506034273801e-03,-4.018933109337656691e-03,2.770239119246951584e-03
-3.069630078235175991e-03,-4.955743959310486384e-03,2.968323815111700934e-03
-2.257258892482115822e-03,-4.915815917766362501e-03,2.794920384386203639e-03
-2.645183553402300283e-03,-5.228618984870533198e-03,3.166723574026178347e-03
-2.519281778129361677e-03,-5.645629154416345261e-03,3.184833660783899581e-03
-1.989838414734153554e-03,-5.487475583252727704e-03,3.701622864154476174e-03
-2.072279815773692743e-03,-5.107806237889520908e-03,3.533608223658825116e-03
-2.593744118077741419e-03,-5.005706618061894590e-03,3.463584377018688425e-03
-2.919448867262119593e-03,-4.844177293030701124e-03,3.488994413439599433e-03
