ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581310356938948326e-03,-1.803923224969334178e-05,-2.151864210813085598e-03
3.581310350163932447e-03,-1.803923224918888284e-05,-2.151864222088625996e-03
3.581310343388917003e-03,-1.803923224868443068e-05,-2.151864233364166393e-03
3.581310336613901558e-03,-1.803923224817997512e-05,-2.151864244639707224e-03
3.581310329838886114e-03,-1.803923224767552296e-05,-2.151864255915248488e-03
3.581310323063870669e-03,-1.803923224717106740e-05,-2.151864267190788885e-03
3.581310316288854791e-03,-1.803923224666661185e-05,-2.151864278466329283e-03
3.581310309513839347e-03,-1.803923224616215968e-05,-2.151864289741869680e-03
3.581310302738823902e-03,-1.803923224565770413e-05,-2.151864301017410077e-03
3.581310295963808892e-03,-1.803923224515325196e-05,-2.151864312292951342e-03
3.581310289188793447e-03,-1.803923224464879980e-05,-2.151864323568491305e-03
3.581310282413777135e-03,-1.803923224414434424e-05,-2.151864334844031702e-03
3.581310275638761691e-03,-1.803923224363988869e-05,-2.151864346119572100e-03
3.581310268863745379e-03,-1.803923224313543991e-05,-2.151864357395112497e-03
3.581310262088730802e-03,-1.803923224263098097e-05,-2.151864368670652894e-03
3.581310255313714490e-03,-1.803923224212652541e-05,-2.151864379946193291e-03
3.581310248538698178e-03,-1.803923224162207325e-05,-2.151864391221733688e-03
3.581310241763682300e-03,-1.803923224111762108e-05,-2.151864402497273652e-03
3.581310234988666855e-03,-1.803923224061316553e-05,-2.151864413772814483e-03
3.581310228213650543e-03,-1.803923224010871336e-05,-2.151864425048354446e-03
3.581310221438635099e-03,-1.803923223960425781e-05,-2.151864436323894843e-03
3.581310214663618787e-03,-1.803923223909980564e-05,-2.151864447599435241e-03
3.581310207888602475e-03,-1.803923223859535009e-05,-2.151864458874975204e-03
3.581310201113586163e-03,-1.803923223809089454e-05,-2.151864470150515601e-03
3.581310194338570719e-03,-1.803923223758643898e-05,-2.151864481426055565e-03
3.581310187563554407e-03,-1.803923223708199020e-05,-2.151864492701595528e-03
3.581310180788538095e-03,-1.803923223657753465e-05,-2.151864503977135492e-03
3.581310174013521783e-03,-1.803923223607308248e-05,-2.151864515252675889e-03
3.581310167238506339e-03,-1.803923223556862693e-05,-2.151864526528216286e-03
3.581310160463489160e-03,-1.803923223506417138e-05,-2.151864537803756250e-03
3.581310153688472848e-03,-1.803923223455971921e-05,-2.151864549079296213e-03
3.581310146913456536e-03,-1.803923223405526705e-05,-2.151864560354836177e-03
3.581310140138440224e-03,-1.803923223355080810e-05,-2.151864571630376140e-03
3.581310133363423912e-03,-1.803923223304635594e-05,-2.151864582905916104e-03
3.581310126588407600e-03,-1.803923223254190377e-05,-2.151864594181456068e-03
3.581310119813390421e-03,-1.803923223203744822e-05,-2.151864605456996031e-03
3.581310113038374109e-03,-1.803923223153299605e-05,-2.151864616732535995e-03
3.581310106263357797e-03,-1.803923223102854050e-05,-2.151864628008075524e-03
3.581310099488340618e-03,-1.803923223052408833e-05,-2.151864639283615488e-03
3.581310092713324306e-03,-1.803923223001963278e-05,-2.151864650559155451e-03
3.581310085938307127e-03,-1.803923222951518061e-05,-2.151864661834694981e-03
3.581310079163290815e-03,-1.803923222901072167e-05,-2.151864673110234945e-03
3.581310072388274503e-03,-1.803923222850627289e-05,-2.151864684385774908e-03
