accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.448667623747877921e-03,3.897503305795852694e-03,-9.801416926174468358e+00
8.419455269369350778e-03,-2.371942272677786314e-03,-9.800008692401931398e+00
1.192642390209926271e-03,1.121041216327232568e-02,-9.785411699553440812e+00
-3.788036870739076595e-03,-1.403714205812197149e-02,-9.795744796244600039e+00
-4.770832728270087489e-03,7.215856810816915004e-03,-9.787266297512537960e+00
9.244962956934373120e-04,4.563167881891369636e-04,-9.792916730770764744e+00
-5.419830110494999915e-03,1.650756941969566335e-04,-9.797313760158287366e+00
7.043672788343154599e-03,-4.348138659358465920e-03,-9.790739059587565407e+00
-4.342173463629485884e-03,4.993443532145870091e-04,-9.793357937632006127e+00
-2.542641603600054919e-03,1.737261308439754133e-03,-9.798812816841451223e+00
1.708833474248349239e-03,2.952770564287579731e-03,-9.786813510854656784e+00
-9.275894573757671822e-04,7.388694703182491740e-03,-9.807334488202691603e+00
4.702917496610335354e-03,3.658008062472507121e-03,-9.788840032035139416e+00
4.905569466307738331e-03,2.720925748179524751e-03,-9.791974210749403440e+00
-5.140205820894580731e-03,2.130602520345590721e-04,-9.800475076650132067e+00
2.067427340522587711e-03,-3.011836732428844511e-03,-9.786425079359618806e+00
5.592349987801547087e-03,7.199682430625615895e-04,-9.792640756475586628e+00
3.717393981914252424e-03,-4.490075632434296395e-03,-9.793930101187427795e+00
4.400464810304794382e-03,-5.949618759425234771e-03,-9.789459903371021454e+00
9.022363996682475525e-04,-5.336878472978235331e-03,-9.787453014834332166e+00
4.632358645849763909e-03,1.090385951124340017e-02,-9.790682605934826199e+00
5.431467719261361994e-03,2.581814790564193086e-03,-9.797289823995239288e+00
5.665174845931359067e-03,3.102717266262772743e-03,-9.798304780352342647e+00
1.760704270555553527e-03,-1.631309827956049915e-03,-9.788587298123960778e+00
2.025190375462149715e-03,2.389457629926856549e-03,-9.795713506968153794e+00
-2.002839914330310431e-03,-4.772469026848429399e-03,-9.801841078497893989e+00
-1.615432997406451897e-03,-1.901633080379347071e-03,-9.795090857928087758e+00
-4.017037136117207127e-03,-9.284016173722211065e-03,-9.794732628971607014e+00
-2.902726323547055037e-03,2.289539532295340341e-03,-9.784749835284918262e+00
6.362727911667225532e-03,-5.228939433183036473e-03,-9.786394346519394105e+00
5.242888728024209730e-03,6.875080391210827615e-04,-9.793657886476045960e+00
3.304637364277649846e-04,-5.422519804035463202e-04,-9.783760335331809443e+00
2.361238111035623283e-03,2.369239467924611582e-04,-9.790678519463565266e+00
8.100463478495970732e-03,2.663892537507018664e-03,-9.790544215491777891e+00
8.242617777151037576e-04,-1.854375855678552657e-04,-9.787218453908698379e+00
1.355879877102076237e-03,2.514241330393659438e-03,-9.796216549874817048e+00
1.041717318236761542e-03,-1.997107584530722138e-03,-9.790470115989680977e+00
-1.041339594311854570e-03,-1.490123705273106725e-03,-9.800989213518082721e+00
4.030288943574329708e-03,3.719274952516450541e-03,-9.792675169587260697e+00
9.094032858032261718e-03,-1.064528593424062843e-02,-9.794983981537075834e+00
-6.873462593052135500e-03,2.040821345211094040e-03,-9.782216377663381479e+00
-3.225071987934780785e-03,1.137035523193165136e-02,-9.793348933326075922e+00
-1.026387451790201086e-03,-6.718570756907048420e-03,-9.794166926806658680e+00
-8.145294181559964083e-03,1.837574617214510859e-03,-9.799055000530046300e+00
-8.746869829160534501e-03,2.335408295436327230e-04,-9.795173375964990825e+00
-3.145380019798680194e-03,3.665631218809941444e-03,-9.794137497987248864e+00
-5.751679734584148711e-03,1.015853643218176143e-03,-9.782622406316070496e+00
1.921005282898881556e-03,-4.533447844998214973e-04,-9.791212061305614611e+00
2.193733997701275557e-03,7.266267920348530758e-03,-9.785299410935662578e+00
5.119130733527843015e-03,-1.871481290665743136e-03,-9.793689389826889524e+00
2.860769328838929596e-03,2.530819319957964327e-03,-9.799322120344546860e+00
3.084701522708668906e-03,-8.961316592632566054e-04,-9.788135180403561009e+00
8.195474339047888190e-03,5.540851023696703737e-03,-9.793243129290832627e+00
-5.762342002112621868e-03,9.992962819358546488e-04,-9.796072031160163007e+00
-5.678324752906159512e-03,-2.757153890242872944e-03,-9.788319728993363000e+00
2.996129782397907899e-03,-1.228771529194084850e-03,-9.790418838641674171e+00
-2.174640574119802734e-03,-9.199019571915934002e-03,-9.787082916341123706e+00
2.941440626502403368e-03,5.878295094857992516e-04,-9.791350665602617909e+00
-3.359274628849939336e-03,-6.708736954373437512e-05,-9.791620149873464740e+00
8.391263279545736753e-03,-6.442388477337310584e-03,-9.787875872299499846e+00
-5.541137634153344219e-03,2.357416585971577015e-03,-9.792460389098595286e+00
7.087510763478466203e-03,-3.014546807578422430e-03,-9.791636176229093991e+00
7.015543970526575291e-04,1.490519949732486494e-03,-9.797676556364571354e+00
4.114490918240203653e-03,-3.545662240837389734e-03,-9.788913486867071967e+00
-2.835947169717094015e-04,6.413673955214034984e-04,-9.791725166061064911e+00
-3.569762575970884030e-03,-2.635125697233933230e-03,-9.792142447981875719e+00
-1.136431538714252924e-03,2.477847442311018576e-03,-9.793422070693281967e+00
-1.049412826366790319e-03,-5.922249468918843081e-03,-9.799717792200903332e+00
4.159559157152998253e-03,-1.097373747047782067e-02,-9.800456634921347998e+00
-2.452114916015126628e-03,8.883139994369601165e-04,-9.787136086803952750e+00
9.565315674010033131e-03,1.211680243536522464e-03,-9.802745637488650132e+00
1.055452221232463681e-03,6.578858676188322277e-03,-9.790868302885007424e+00
-3.724171420235772474e-03,3.944363639553341919e-03,-9.799195396571901640e+00
-1.242697064330530775e-03,5.456877039628780027e-03,-9.793551442285762576e+00
7.292344761604395952e-03,-1.631437249164597388e-04,-9.800356449192914710e+00
-6.771006050402916636e-03,1.681433330641548185e-03,-9.792198497842177218e+00
-6.491295381153966686e-04,3.923769988699910699e-03,-9.795964006100820853e+00
3.786178535925123576e-03,3.240724169598818444e-03,-9.797449828238814717e+00
-5.402406670064524921e-03,-6.089708406237398855e-03,-9.790237104590271855e+00
7.616027696851821079e-03,-9.742558351026981908e-03,-9.794442389228438017e+00
-6.301893169568813236e-03,-2.648648091557295574e-03,-9.791663711273331572e+00
1.239057998464173325e-03,4.758793858316589555e-03,-9.798526068981754378e+00
7.030945453346817801e-03,4.845256034292475152e-03,-9.792845522040046546e+00
7.085132293810430040e-03,-6.059929069447208758e-03,-9.786772678035067230e+00
-9.760808122797776445e-03,2.548839567706392105e-03,-9.789565530064445298e+00
6.585032541034692086e-03,-3.496908324340871504e-04,-9.797323061018927248e+00
-5.837782442390007133e-03,-9.343180851052450275e-03,-9.785807275371801950e+00
1.453629940479887230e-03,-9.156324700031022923e-04,-9.793779834141860263e+00
-8.804795160292928913e-03,-8.100356357878979452e-03,-9.797742161054861398e+00
-1.522082950404928057e-03,1.160683327217621082e-03,-9.788393351116971175e+00
3.124188172412502643e-03,-7.363133341209944852e-03,-9.796988392555238789e+00
-2.796402604424876384e-03,-2.247350322680587500e-03,-9.792106583567248279e+00
7.158562071878997804e-03,-9.543154411711787799e-03,-9.797917663579767122e+00
-2.469310965185968101e-04,-1.048971875797842773e-03,-9.793667759834747244e+00
4.246693348006524808e-03,-4.684236657254725947e-03,-9.791621250258861764e+00
3.806094519951141487e-03,-4.073105229841322665e-04,-9.790184478922894229e+00
-3.701551293805518082e-03,-1.855748084980211182e-03,-9.795995145164663853e+00
7.735715206856557703e-03,-2.616818998988221061e-03,-9.796903563303200002e+00
5.902905443402826566e-03,9.332810559921493263e-03,-9.800758983598987228e+00
7.657746275106398597e-03,1.836288236987886936e-03,-9.789660325167226063e+00
-1.175336745104108320e-03,1.446181370338075686e-03,-9.798350015542578006e+00
-6.826294997877263571e-03,-8.682928739981306612e-03,-9.794686844610350107e+00
-2.569088826338133090e-03,-4.037089887749385937e-03,-9.800478862118207957e+00
-8.740238465221534039e-03,-1.919889446286925745e-03,-9.797941303304163796e+00
1.755086092273729342e-03,9.799529055936227404e-03,-9.795177817570843715e+00
-4.962523582433269083e-03,-1.819137023872987105e-03,-9.788197060127608040e+00
-5.321744903558399756e-03,2.574291727708091088e-03,-9.791455970102061812e+00
6.878678961538612887e-04,-3.400219562534818971e-03,-9.797111205745553164e+00
-9.884313502963846827e-04,3.572017440096383629e-03,-9.797837243984911737e+00
-3.574057382584412885e-04,-1.514748468852002801e-03,-9.795220820295369890e+00
1.023476234341704101e-02,-1.077117181981198442e-04,-9.797858784681610089e+00
-1.584376050206371365e-03,6.269210989125119371e-03,-9.791154080347324040e+00
-3.033723986895557785e-03,-4.624076197336057618e-03,-9.791579088114223950e+00
-5.098193986872636964e-05,1.264684565531411708e-03,-9.796761989681721516e+00
-1.652055148686785904e-03,-5.878368001388635002e-03,-9.795345852514117269e+00
-1.705134775994045573e-02,2.619245418581525424e-03,-9.797802734389181367e+00
3.034679673839712089e-03,4.731141528307104133e-03,-9.794671504568713161e+00
1.323201612520905242e-02,1.004710392773095103e-03,-9.794130965544033174e+00
2.808420744713590982e-03,1.720191512651955646e-03,-9.795547862962054708e+00
7.223477369701278121e-03,1.395488456845931594e-03,-9.798182983524119649e+00
6.144920059729414019e-03,-6.637128571978761181e-03,-9.792782676684520737e+00
1.480929692198977360e-03,-3.526362135540717438e-03,-9.797304296731617512e+00
-1.709765780308471726e-03,-1.449238024150211086e-02,-9.792329536262693424e+00
-3.701941049413895110e-03,-3.155253551004864789e-03,-9.795443236729262537e+00
3.913825194898587836e-03,8.735330137539514418e-04,-9.792331746432981987e+00
