Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.028854669817555858e-03,2.443388324411452351e-04,-6.279726822491844720e-05
7.276326435163422935e-04,2.728552955155364823e-04,6.057147280455366534e-04
6.456935543488078778e-04,2.130854326590116284e-04,6.363535536655736584e-04
6.453043668886083344e-04,2.492261625540653303e-04,7.979301598157236691e-04
7.679643977062727486e-04,5.329628078323107675e-05,1.368754032004766046e-03
7.585146988103335557e-04,-9.595624845252644867e-04,1.974132617979341715e-03
6.686945969700200257e-04,-3.080270785067691706e-04,1.463880009754594137e-03
4.703638125441029203e-04,-2.178771658642077592e-05,1.433953514189599933e-03
6.086463017263021597e-04,-2.086786985985912308e-04,2.273699791846548086e-03
1.244679068584460865e-03,2.383557533032693628e-04,1.717522593196192660e-03
1.187968204535335033e-03,-2.968242133704932059e-04,1.846539438239545253e-03
1.214096080394100460e-03,-2.555716728669320498e-04,2.189011728763902778e-03
1.139163880802763519e-03,-7.659657570593551628e-05,1.715265310011785662e-03
1.667162613639347046e-03,-2.239649205692262888e-04,1.517819466975520865e-03
1.617092600173574346e-03,-1.248968140040584204e-03,1.562425035515792012e-03
1.575167106009270302e-03,-1.523476090122641942e-03,1.322393180852786138e-03
1.587970047325641199e-03,-1.076864147139373895e-03,1.762521089677606019e-03
1.534813721857952425e-03,-1.287306060472022352e-03,2.050108879539723310e-03
1.532585370543478650e-03,-7.664511789732166968e-04,2.134207331445873729e-03
1.377172191166895539e-03,-9.281358327672389191e-04,1.926322498881528813e-03
2.126794163667752088e-03,-1.452430703616059728e-03,1.928825955317831466e-03
2.577882569037047173e-03,-4.628105429815004964e-04,1.938426623081463416e-03
2.234515082847568501e-03,-1.975382268571698545e-04,2.089875693838982081e-03
2.799531723229566581e-03,-1.057368207039960850e-03,1.872201930841949080e-03
2.101080233415214202e-03,-3.488555974057716818e-04,1.306342963896024462e-03
1.800346393569755756e-03,-4.316122962509212559e-04,1.832548625268995250e-03
1.713366803605586609e-03,-4.447314863104059342e-05,2.047597948353885398e-03
4.245074726494308987e-04,-6.029607285404953339e-04,2.235271690123413757e-03
6.326469648916992553e-04,-1.371347872887067939e-03,2.067364884287937066e-03
4.188002509899372097e-04,-1.637614541720154538e-03,1.912445994707938227e-03
-4.120611043624333248e-05,-1.221489246388872277e-03,1.470373912664377745e-03
2.300263079257541864e-04,-1.340313874452803014e-03,2.054681015561817935e-03
1.662676680916343685e-04,-1.200318172744443447e-03,2.491393884531129498e-03
3.205987188204970041e-04,-1.315950002715791109e-03,2.144338263314321275e-03
6.633792755069231216e-05,-1.554551670302977990e-03,2.063429546551623708e-03
1.607159699811623078e-04,-2.600837264493275312e-03,2.116626519753781605e-03
7.002386785889358565e-05,-2.498282384322570836e-03,1.868400153215671799e-03
1.612096872155756181e-05,-2.819775792955924072e-03,2.077859840699506147e-03
1.571001313719413712e-04,-1.977684963888264296e-03,2.293446032967578953e-03
4.696778191899524135e-04,-1.737236170285659563e-03,2.489328393790500929e-03
3.733711717034870407e-04,-1.627349069774929697e-03,2.742230657703685365e-03
2.283112617125907027e-04,-1.338101802511675346e-03,2.515185119993164353e-03
9.084246706641091972e-05,-1.364694620668115924e-03,2.534510558468681257e-03
2.425759369612327766e-04,-2.236368709467336305e-03,1.661874715927409837e-03
-5.443663739817615596e-05,-2.671805625218858209e-03,1.794033457678004435e-03
5.806208100965734890e-04,-2.553057939404447529e-03,1.483021723703534765e-03
4.844514903076664299e-04,-2.338688997167889718e-03,9.238709805978839555e-04
9.902739989163383827e-04,-1.958522243366974877e-03,9.059199594371167069e-04
1.182392980489760338e-03,-2.220352692119798629e-03,1.219487744687388362e-03
3.476557589023370680e-04,-1.767015324601467919e-03,1.467175677038582999e-03
6.370197756451860538e-04,-1.736232000128025074e-03,1.577576929957727600e-03
8.048213676948721062e-04,-1.869878163588361989e-03,2.473918368375132345e-03
1.139541880077088074e-04,-2.496354605173536825e-03,2.787196232845918793e-03
9.155690990731227275e-04,-2.691202583086976016e-03,3.097993064470273145e-03
1.216851349220011763e-03,-2.373171055015009349e-03,3.580845227517781993e-03
1.656386366354170667e-03,-2.788727276988595214e-03,3.506337253145769533e-03
1.607090640207321222e-03,-2.413018916700343953e-03,3.309900672653450036e-03
1.755076794893173798e-03,-2.304116335210991927e-03,2.684558131976734312e-03
2.902793893284028644e-03,-2.109680651258491208e-03,2.886162872304188359e-03
1.811420429265635408e-03,-1.687148057981764432e-03,3.023743922875365281e-03
2.006655434544452922e-03,-1.079705336010362577e-03,2.496832585471126052e-03
1.845778311732780173e-03,-1.455141737603180864e-03,2.942511572301647563e-03
2.455494829809433746e-03,-1.804182311913159892e-03,2.640664610256207578e-03
2.609917779870392016e-03,-2.113371870896580285e-03,1.908003662716977996e-03
1.921769738018783494e-03,-2.125568540736524556e-03,1.192276153305726763e-03
1.796849520476530467e-03,-1.967567812543110414e-03,9.251503796173963460e-04
1.139155471562939073e-03,-2.650739644040102112e-03,4.463039090103572198e-04
1.379213656457626983e-03,-3.127717386037711256e-03,1.379180412164788822e-04
1.255960217736732049e-03,-3.018079794714576599e-03,-1.950603796593640524e-04
1.717417158422104807e-03,-2.917956301633123622e-03,-4.411789498919196077e-05
2.500435636513970074e-03,-3.067862922208934844e-03,5.851602029004105993e-04
2.808551778958415408e-03,-3.243924180719162751e-03,6.383313842051028565e-04
2.645019832629531917e-03,-3.569666155447237966e-03,9.061854008913534236e-04
1.711693189646408845e-03,-3.458037124267391692e-03,1.467189442816932681e-03
2.124690780064666332e-03,-2.021492483942925831e-03,1.120419787596956289e-03
1.885833578921829266e-03,-2.596695479110163862e-03,8.165064021367763984e-04
1.921972820033656737e-03,-2.681593939308383589e-03,6.301786533431027191e-04
1.570180153128770311e-03,-2.418203555079653094e-03,9.599400318341008405e-04
1.038024576089270276e-03,-2.825745320397269212e-03,8.427113068442697221e-04
1.833198688268299851e-03,-2.841198970974821020e-03,6.937389377409376940e-04
1.365638131923511142e-03,-2.336136756494473343e-03,5.802301657123028677e-04
1.867806025236416973e-03,-3.019121944208378195e-03,7.193742667890131370e-04
1.971017636289928987e-03,-3.520438054345332787e-03,1.921195291502660930e-04
2.364939879423185679e-03,-4.208559538099510000e-03,-4.327472379614062041e-04
2.115313100550051967e-03,-3.908862996021151767e-03,-8.437915491454386343e-04
1.642445288877587622e-03,-3.972104542454234048e-03,-1.139132862485852217e-03
1.911278056711421128e-03,-3.416786581659067047e-03,-1.296362160564602968e-03
1.538573428196619765e-03,-3.063935799529243428e-03,-2.507209289793535349e-03
2.338415017861615337e-03,-3.088362994801467643e-03,-1.442675075022766895e-03
2.328739256520811780e-03,-3.137848877715957146e-03,-1.773098624470002696e-03
2.270964560913103173e-03,-3.221967827476193529e-03,-2.189707935704509906e-03
1.768555478743288499e-03,-3.024615485562620956e-03,-1.817090380232841895e-03
2.132901851908391901e-03,-2.771793947357804010e-03,-1.939010118357414273e-03
1.879127602893530856e-03,-3.756136545263806092e-03,-1.994223404455475884e-03
1.942117180954500014e-03,-3.510654436130280099e-03,-1.854116499770911341e-03
1.886550713522385783e-03,-3.245625368716205817e-03,-2.154714475723310419e-03
1.326493408009983858e-03,-3.436976380826966757e-03,-2.668323657241925169e-03
1.575083608958428730e-03,-3.033991772639322518e-03,-2.640156376102286307e-03
1.151724289438651235e-03,-3.070586159344233269e-03,-2.323328567258964566e-03
1.172861269624118474e-03,-2.311430297725243499e-03,-2.326054538376373139e-03
1.480034008681016923e-03,-2.277980966179371514e-03,-2.352919546532387246e-03
1.701488393109477394e-03,-1.885738391587817378e-03,-2.653336455134489187e-03
2.334286884186231262e-03,-1.858896447774466233e-03,-3.187589417328664902e-03
2.534372541853992244e-03,-1.389205031365825212e-03,-3.695181805817679150e-03
2.759822163203121907e-03,-1.977914473721222293e-03,-3.603813208877203710e-03
2.633547223274657414e-03,-2.054683087102705114e-03,-3.531506258336184704e-03
2.918889834252869509e-03,-1.507661077934564385e-03,-3.713337179923738383e-03
2.929686060692008633e-03,-1.407759783440634162e-03,-3.435563430942664351e-03
3.404422173121018219e-03,-1.806210469942447520e-03,-3.866960000154912990e-03
3.017729209632736328e-03,-2.350436244942526350e-03,-3.571679996667691866e-03
3.142530962148193299e-03,-2.387001746578249015e-03,-3.986195236249684415e-03
3.302607780140292583e-03,-2.228140772408894205e-03,-3.439482606738027224e-03
3.178911967355128269e-03,-2.105583490800734103e-03,-3.540101791075513614e-03
3.191372484553129003e-03,-2.463961550239839558e-03,-2.477620868967201836e-03
3.095823985733358371e-03,-2.545049211350453380e-03,-3.057513261746923165e-03
2.990555224984302665e-03,-2.427714859398422305e-03,-2.334961925302793569e-03
3.342659206803457600e-03,-2.784619683348215583e-03,-2.721779049227195796e-03
3.722792246088720090e-03,-3.751587676081242443e-03,-2.794261718733971785e-03
3.623759932040002303e-03,-3.720198801892639177e-03,-2.704369733168972452e-03
3.714123616430089862e-03,-4.025554252791130674e-03,-2.274800291214089734e-03
3.502475343775006411e-03,-4.909049594247623730e-03,-1.869642610569333509e-03
3.766613556360510432e-03,-4.352668391981333318e-03,-1.568292638490872797e-03
3.329353679493813386e-03,-3.513142708211851057e-03,-1.639492307192875076e-03
3.474764283298730806e-03,-3.115209850773997986e-03,-1.958089507260458127e-03
3.015809372069454611e-03,-3.216684548548909891e-03,-2.894678583314228004e-03
2.541534971712724848e-03,-3.083130285954549868e-03,-2.423413202287235703e-03
2.086565029798357219e-03,-2.618687415605488143e-03,-2.376744059890522742e-03
3.059711499157003606e-03,-2.600365323488763435e-03,-2.515524976137267256e-03
3.178138196080435799e-03,-1.762712055942350624e-03,-2.605984852663710463e-03
3.749669913300238567e-03,-1.613224399952600460e-03,-2.474986536913698163e-03
3.933417598881448589e-03,-1.298015410224195778e-03,-2.633552840406300482e-03
4.017534457079805985e-03,-6.730042099837578624e-04,-2.543359450812394170e-03
4.295195164543800376e-03,-3.888368724954986488e-05,-2.676612166049355777e-03
4.311720288833487298e-03,-2.213509161503643798e-04,-2.665806784480981642e-03
5.174155957136715965e-03,-2.554746681596031127e-04,-2.415665114921175007e-03
5.114341828378732475e-03,-1.914908668345766368e-04,-2.290950654578154198e-03
4.658000579917570376e-03,-2.752912098318983209e-04,-2.003011862243564596e-03
5.014490710652695464e-03,3.543311541289526491e-04,-2.289323601455889659e-03
4.839090898734217140e-03,-3.938612911039670109e-04,-1.954722717874656738e-03
5.249309186402095762e-03,5.115386723164067236e-04,-1.603500545797670622e-03
4.525480365142339235e-03,5.656488889566121817e-04,-2.068723288766284498e-03
3.787633117568424499e-03,3.355089243932976801e-04,-2.419553981279928909e-03
2.985771594991887701e-03,2.159277073169436033e-04,-2.799794643644181770e-03
3.350804361474105618e-03,4.343761985901103289e-04,-2.314152499806057962e-03
3.553717296301120866e-03,8.273787202844289220e-04,-2.868730938543696211e-03
3.540295567522706074e-03,1.136397276512050815e-03,-2.397227872933882335e-03
3.807087514438490302e-03,1.073746349072017808e-03,-2.139780798581619650e-03
4.170676701591297109e-03,1.074722611408482180e-03,-1.866434288272317624e-03
