vel_x (m/s),vel_y (m/s),vel_z (m/s)
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000013974027905039e+00,2.890086707693472471e-05,2.529432613458157489e-06
1.000022263101469466e+00,3.338440795595468683e-05,4.911890525930322134e-05
1.000007516625250670e+00,-3.883997728653543489e-05,6.051720600317524900e-05
1.000001754286214295e+00,-6.154697506540145050e-06,1.605966636962510798e-04
1.000080985719681292e+00,-7.698799045482022430e-05,8.045336488121130204e-05
1.000114198932466669e+00,1.316926842620648279e-05,-1.339138022841378499e-05
1.000067659884239957e+00,-2.387447870882086992e-05,6.399739074635644499e-05
1.000032406423210007e+00,5.865983119081023974e-05,7.551101805440892263e-05
9.999626594032827720e-01,3.393734826200958698e-05,4.294763697280939177e-05
1.000028536985860361e+00,7.633225667682802648e-06,-1.129084223798693587e-05
1.000067381456368976e+00,-1.700700967629757275e-05,1.529659466505307405e-05
1.000093760136100407e+00,-1.163321405227930378e-04,-5.904030209193114544e-05
1.000091736175627188e+00,-8.260270689917484962e-05,-4.856328714485542162e-05
1.000151410936043206e+00,-9.880004432489022362e-05,-1.390355518223625707e-04
1.000167797027299077e+00,-8.866679169916357817e-05,-1.664013535968007058e-04
1.000142233933050795e+00,-7.694007943365339941e-05,-2.467503235903116174e-04
1.000112481992754043e+00,-3.493937188942393109e-05,-2.095997738460834146e-04
1.000166088418741106e+00,-2.691201396877572025e-05,-2.894977514464553499e-04
1.000180609090944861e+00,8.311262825782058408e-06,-3.341463887092338634e-04
1.000206744434877670e+00,8.497191498642329489e-05,-3.770021890705145952e-04
1.000273450528957664e+00,8.981283402456532571e-05,-3.641741236056366716e-04
1.000215003625056553e+00,1.688944283366855103e-04,-3.392332199962606659e-04
1.000162741682568468e+00,1.470767952452129150e-04,-3.381122904446422456e-04
1.000160361593682712e+00,2.049671553158364363e-04,-3.832070770696314847e-04
1.000174931677555445e+00,3.095645000945057568e-04,-4.035051637451987356e-04
1.000141962400462159e+00,2.561812726525130538e-04,-4.510184170316013878e-04
1.000105536660446326e+00,1.755805647410684672e-04,-4.353127639015023660e-04
1.000108281039810976e+00,1.560454850643692602e-04,-3.893457505122210351e-04
1.000007143105436702e+00,1.720189450753891141e-04,-4.343341630402585188e-04
1.000044784491911587e+00,2.097619672106608869e-04,-3.775162584655479504e-04
9.999814907970868694e-01,1.497285381331394630e-04,-4.398993829774548140e-04
9.999222481532421547e-01,7.573495938293543035e-05,-3.961833580886256847e-04
9.998993165312674014e-01,1.520671259409499493e-05,-4.640493456934412816e-04
9.999372048483038400e-01,5.227296509311600906e-05,-4.862279680305049766e-04
9.999914148857657059e-01,1.277539175290994455e-04,-5.582791164212529134e-04
9.999707174100852525e-01,1.472186392595183795e-04,-5.982622819643532456e-04
9.999507272530365753e-01,2.024832777583739107e-04,-5.563757537366309557e-04
9.999722034913967050e-01,2.494601417959863162e-04,-5.469331615115031629e-04
9.999780791087802267e-01,2.970712780599216478e-04,-5.603725844578875308e-04
9.999109336006567483e-01,2.230936310248247327e-04,-5.635960573275257315e-04
9.999385793758787111e-01,2.577862472813916808e-04,-5.338839275477590563e-04
9.998408220253798273e-01,2.324361143364451327e-04,-5.742604258560947937e-04
9.998652941455442589e-01,2.199656925142008765e-04,-6.044384761099074691e-04
9.998622291534473572e-01,1.997442572032566757e-04,-5.352815601741748143e-04
9.998304748205755210e-01,1.414004533142502811e-04,-5.325003920401492463e-04
9.997925366475940434e-01,2.308688274147586560e-04,-5.258797199769122202e-04
9.997531945181482582e-01,1.842331980931030471e-04,-5.645121293249691146e-04
9.997516056261334105e-01,2.218824238883874858e-04,-5.442336885419889192e-04
9.996890553100407084e-01,1.808474431092830289e-04,-5.631119154773048946e-04
9.996962873800629978e-01,2.126991539437141717e-04,-6.075677949485040969e-04
9.997297772773945379e-01,2.176888235959993764e-04,-6.204765915806015764e-04
9.996205345291107047e-01,2.350085478377043837e-04,-6.064585846820099877e-04
9.996435605857275641e-01,2.358427754392452549e-04,-5.336976796890919791e-04
9.996507458472377872e-01,2.228510961075658191e-04,-5.191478318121222962e-04
9.995221173725629127e-01,1.805863786682548964e-04,-4.752290920924750572e-04
9.995490113196462412e-01,1.418800109469358663e-04,-4.794282132785820287e-04
9.996154745935946773e-01,1.690793675497159082e-04,-4.761154945469625631e-04
9.996310685490977788e-01,9.392645563840240966e-05,-4.508539811845410335e-04
9.996320732704873091e-01,1.133794233235703029e-04,-4.982428939180905689e-04
9.996901313074230133e-01,5.002504684901359704e-05,-5.618091933757377596e-04
9.997211247248322108e-01,5.627685839003415734e-05,-5.283950128148330420e-04
9.997249478322403071e-01,4.112033125342883389e-05,-5.431472803783271184e-04
9.997438970341767650e-01,-5.895330516468425593e-05,-5.327628218623693852e-04
9.998032161098364679e-01,-1.805258345343629711e-05,-5.499878224246564171e-04
9.997894700668766843e-01,-6.554759462752256932e-05,-5.109071212951100298e-04
9.997565434410278229e-01,-4.646450134355225182e-05,-5.377339129794919030e-04
9.997625673443409910e-01,-4.641387266060490851e-05,-6.122077635683170023e-04
9.996593616866443766e-01,-4.560570512622784129e-05,-5.668650654805037787e-04
9.996438985054131310e-01,1.122143326348711245e-05,-6.113462958357109879e-04
9.997181881629274569e-01,6.144595524926234624e-05,-5.590170052817874631e-04
9.996387531845231100e-01,-1.948295487460987056e-05,-5.700840895533973570e-04
9.995937029662176343e-01,4.560288461837974346e-05,-6.193377348891332401e-04
9.996072399626925176e-01,5.792608421453257175e-05,-6.268841492096620654e-04
9.995686477118129742e-01,7.384336837331099881e-05,-5.940367602643614915e-04
9.995542668811592257e-01,-2.524214319916365419e-06,-5.575540191971311167e-04
9.994266148985814224e-01,2.335956716514049327e-05,-6.136063673435934165e-04
9.993953986481388663e-01,1.185533699450351378e-04,-5.717468693629002832e-04
9.994229042503360860e-01,9.840559026102799309e-05,-6.066162108403967169e-04
9.994748588390283128e-01,1.333032607197937437e-04,-6.979866182350950030e-04
9.994918249511934860e-01,1.451245791782026866e-04,-6.691067865763201776e-04
9.995397502484393293e-01,1.450601174148327633e-04,-6.580174710241015572e-04
9.995914786030459798e-01,2.161447839684651063e-04,-6.438109590435971185e-04
9.995769545126751421e-01,2.794730374507704840e-04,-5.790696122167751951e-04
9.995620173986861090e-01,2.426014990783432177e-04,-6.312027392566219334e-04
9.995145208812538096e-01,2.718528612179720440e-04,-6.635508760811033345e-04
9.995138341824781891e-01,2.516673718882175555e-04,-6.706306028318285853e-04
9.993992043633884714e-01,2.485416128550670600e-04,-5.947484641274580156e-04
