pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,7.408000000000000140e-01
3.099999995939230502e+01,1.209999997790000066e+02,7.408000000000000140e-01
3.100000013978073454e+01,1.209999997790085757e+02,7.407991243208655874e-01
3.100000032017722162e+01,1.209999997790242219e+02,7.407980719617893728e-01
3.100000050057514045e+01,1.209999997790342974e+02,7.407972119114483167e-01
3.100000068097967443e+01,1.209999997790371253e+02,7.407972451891905452e-01
3.100000086139329980e+01,1.209999997790405075e+02,7.407974647359231168e-01
3.100000104180542237e+01,1.209999997790408344e+02,7.407977717776035309e-01
3.100000122222095200e+01,1.209999997790465613e+02,7.407984243257031975e-01
3.100000140263172455e+01,1.209999997790456945e+02,7.407994051925321788e-01
3.100000158304543163e+01,1.209999997790455524e+02,7.408007069011209866e-01
3.100000176346221181e+01,1.209999997790393138e+02,7.408029183561470887e-01
3.100000194388153574e+01,1.209999997790233408e+02,7.408049146856697798e-01
3.100000212430031254e+01,1.209999997790001771e+02,7.408067115886467491e-01
3.100000230471332685e+01,1.209999997789743844e+02,7.408073975452809101e-01
3.100000248512727197e+01,1.209999997789475117e+02,7.408091203329338903e-01
3.100000266553950823e+01,1.209999997789135620e+02,7.408106815438916248e-01
3.100000284594882771e+01,1.209999997788775090e+02,7.408116639653141711e-01
3.100000302636015448e+01,1.209999997788412287e+02,7.408124858983150540e-01
3.100000320676864618e+01,1.209999997788108033e+02,7.408127967312201356e-01
3.100000338717375925e+01,1.209999997787876964e+02,7.408130781175334967e-01
3.100000356757779230e+01,1.209999997787535477e+02,7.408132253229116060e-01
3.100000374797653890e+01,1.209999997787152068e+02,7.408134014850793481e-01
3.100000392837095120e+01,1.209999997786738248e+02,7.408138022045386295e-01
3.100000410875597723e+01,1.209999997786400598e+02,7.408141915794964616e-01
3.100000428914011152e+01,1.209999997786085970e+02,7.408143759362841863e-01
3.100000446952594402e+01,1.209999997785779584e+02,7.408151089969383651e-01
3.100000464991816429e+01,1.209999997785411949e+02,7.408159223791017656e-01
3.100000483030693132e+01,1.209999997785057673e+02,7.408168850815877171e-01
