ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.501970107955789206e-04,-9.794030750244235861e+00
0.000000000000000000e+00,-1.501970115828205575e-04,-9.794030750388079909e+00
0.000000000000000000e+00,-1.501970123700621673e-04,-9.794030750531925733e+00
0.000000000000000000e+00,-1.501970131573037500e-04,-9.794030750675771557e+00
0.000000000000000000e+00,-1.501970139445453327e-04,-9.794030750819619158e+00
0.000000000000000000e+00,-1.501970147317869696e-04,-9.794030750963461429e+00
0.000000000000000000e+00,-1.501970155190285522e-04,-9.794030751107309030e+00
0.000000000000000000e+00,-1.501970163062701620e-04,-9.794030751251156630e+00
0.000000000000000000e+00,-1.501970170935117447e-04,-9.794030751395000678e+00
0.000000000000000000e+00,-1.501970178807533816e-04,-9.794030751538846502e+00
0.000000000000000000e+00,-1.501970186679949643e-04,-9.794030751682690550e+00
0.000000000000000000e+00,-1.501970194552365470e-04,-9.794030751826536374e+00
0.000000000000000000e+00,-1.501970202424781297e-04,-9.794030751970383974e+00
0.000000000000000000e+00,-1.501970210297197124e-04,-9.794030752114229799e+00
0.000000000000000000e+00,-1.501970218169612951e-04,-9.794030752258073846e+00
0.000000000000000000e+00,-1.501970226042028777e-04,-9.794030752401921447e+00
0.000000000000000000e+00,-1.501970233914445146e-04,-9.794030752545765495e+00
0.000000000000000000e+00,-1.501970241786860702e-04,-9.794030752689613095e+00
0.000000000000000000e+00,-1.501970249659276529e-04,-9.794030752833460696e+00
0.000000000000000000e+00,-1.501970257531692356e-04,-9.794030752977302967e+00
0.000000000000000000e+00,-1.501970265404108183e-04,-9.794030753121148791e+00
0.000000000000000000e+00,-1.501970273276523739e-04,-9.794030753264996392e+00
0.000000000000000000e+00,-1.501970281148939565e-04,-9.794030753408840440e+00
0.000000000000000000e+00,-1.501970289021355392e-04,-9.794030753552686264e+00
0.000000000000000000e+00,-1.501970296893770948e-04,-9.794030753696532088e+00
0.000000000000000000e+00,-1.501970304766187046e-04,-9.794030753840377912e+00
0.000000000000000000e+00,-1.501970312638602602e-04,-9.794030753984225512e+00
0.000000000000000000e+00,-1.501970320511018429e-04,-9.794030754128071337e+00
0.000000000000000000e+00,-1.501970328383433985e-04,-9.794030754271915384e+00
0.000000000000000000e+00,-1.501970336255849811e-04,-9.794030754415762985e+00
0.000000000000000000e+00,-1.501970344128265367e-04,-9.794030754559608809e+00
0.000000000000000000e+00,-1.501970352000680923e-04,-9.794030754703454633e+00
0.000000000000000000e+00,-1.501970359873096479e-04,-9.794030754847298681e+00
0.000000000000000000e+00,-1.501970367745512306e-04,-9.794030754991142729e+00
0.000000000000000000e+00,-1.501970375617927862e-04,-9.794030755134990329e+00
0.000000000000000000e+00,-1.501970383490343417e-04,-9.794030755278837930e+00
0.000000000000000000e+00,-1.501970391362758431e-04,-9.794030755422680201e+00
0.000000000000000000e+00,-1.501970399235174529e-04,-9.794030755566527802e+00
0.000000000000000000e+00,-1.501970407107590085e-04,-9.794030755710373626e+00
0.000000000000000000e+00,-1.501970414980005641e-04,-9.794030755854219450e+00
0.000000000000000000e+00,-1.501970422852421196e-04,-9.794030755998065274e+00
0.000000000000000000e+00,-1.501970430724836481e-04,-9.794030756141911098e+00
0.000000000000000000e+00,-1.501970438597251766e-04,-9.794030756285756922e+00
0.000000000000000000e+00,-1.501970446469667322e-04,-9.794030756429602746e+00
0.000000000000000000e+00,-1.501970454342082607e-04,-9.794030756573448571e+00
0.000000000000000000e+00,-1.501970462214498162e-04,-9.794030756717292618e+00
0.000000000000000000e+00,-1.501970470086913718e-04,-9.794030756861140219e+00
0.000000000000000000e+00,-1.501970477959329274e-04,-9.794030757004986043e+00
0.000000000000000000e+00,-1.501970485831744017e-04,-9.794030757148831867e+00
0.000000000000000000e+00,-1.501970493704159572e-04,-9.794030757292677691e+00
0.000000000000000000e+00,-1.501970501576574857e-04,-9.794030757436521739e+00
0.000000000000000000e+00,-1.501970509448990413e-04,-9.794030757580369340e+00
0.000000000000000000e+00,-1.501970517321405698e-04,-9.794030757724215164e+00
0.000000000000000000e+00,-1.501970525193820983e-04,-9.794030757868062764e+00
0.000000000000000000e+00,-1.501970533066235996e-04,-9.794030758011905036e+00
0.000000000000000000e+00,-1.501970540938651552e-04,-9.794030758155752636e+00
0.000000000000000000e+00,-1.501970548811066837e-04,-9.794030758299598460e+00
0.000000000000000000e+00,-1.501970556683482122e-04,-9.794030758443442508e+00
0.000000000000000000e+00,-1.501970564555897406e-04,-9.794030758587290109e+00
0.000000000000000000e+00,-1.501970572428312149e-04,-9.794030758731134156e+00
0.000000000000000000e+00,-1.501970580300727705e-04,-9.794030758874979981e+00
0.000000000000000000e+00,-1.501970588173142990e-04,-9.794030759018827581e+00
0.000000000000000000e+00,-1.501970596045558274e-04,-9.794030759162673405e+00
0.000000000000000000e+00,-1.501970603917973017e-04,-9.794030759306517453e+00
0.000000000000000000e+00,-1.501970611790388302e-04,-9.794030759450365053e+00
0.000000000000000000e+00,-1.501970619662803316e-04,-9.794030759594209101e+00
0.000000000000000000e+00,-1.501970627535218329e-04,-9.794030759738056702e+00
0.000000000000000000e+00,-1.501970635407633614e-04,-9.794030759881904302e+00
0.000000000000000000e+00,-1.501970643280048899e-04,-9.794030760025746574e+00
0.000000000000000000e+00,-1.501970651152463370e-04,-9.794030760169592398e+00
0.000000000000000000e+00,-1.501970659024878655e-04,-9.794030760313439998e+00
0.000000000000000000e+00,-1.501970666897293940e-04,-9.794030760457284046e+00
0.000000000000000000e+00,-1.501970674769708683e-04,-9.794030760601129870e+00
