Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.463363131117463238e-05,9.891478535490609743e-04,3.593825227902760718e-04
4.072690308520845928e-04,1.243844552076508883e-03,6.854862989201415853e-04
4.706118176446127260e-04,7.492018078454898422e-04,7.825568887759505208e-04
1.231967060545953278e-03,9.749683599057212130e-04,7.315086393022753606e-04
7.688505157287506796e-04,4.845365223124630666e-04,1.116348449858970250e-03
6.015829459591634596e-04,1.413187021872864190e-03,1.680504693977027952e-03
7.834768631427028920e-04,1.242871108931974762e-03,2.302795832536490544e-03
6.300186774375096102e-04,1.663764675746093498e-03,2.365852504589931356e-03
5.863527640688780997e-04,1.732641199654934338e-03,1.704011759056130951e-03
4.325153745130196244e-04,2.266489801878550543e-03,1.341941626800902338e-03
-3.184980460071379989e-04,2.878450689298994898e-03,1.227816346547361184e-03
3.560932027908914272e-04,2.964084360024288670e-03,1.731470388155636250e-03
5.208413062225068476e-05,2.614154437637678310e-03,1.448004783382128178e-03
-1.401052952082043591e-04,2.085150521804035335e-03,1.472825596736776401e-03
1.760509738016941179e-04,2.208035427095004447e-03,6.388214382788915064e-04
3.319756520666639890e-04,2.338102379930492337e-03,6.097687799796347062e-04
4.214691147631524854e-04,2.745833042171678950e-03,1.296398677245087306e-03
1.048096984916455999e-03,2.682656865157539636e-03,6.431175443142189306e-04
9.884878751107661031e-04,2.702054127698024204e-03,2.010485135814531936e-04
1.164793851232863182e-03,2.320760641022147092e-03,4.550322434429856220e-04
3.652197049635699561e-04,2.502686355878818228e-03,-1.463650135403234836e-04
5.489100993510136368e-04,3.150846101545485677e-03,-2.505445939746593392e-04
8.134121034395783113e-04,2.911821933460781095e-03,1.646565535690323190e-05
1.669963661717312024e-03,3.201632154013592940e-03,6.198979338725200093e-04
1.724789337123741476e-03,2.871260502336051706e-03,1.515922161773694977e-03
1.391415733776078974e-03,2.643556482553543596e-03,1.368189020644156430e-03
1.556095842321503740e-03,1.967839188101459628e-03,1.416440518893354429e-03
