pos_lat (deg),pos_lon (deg),pos_alt (m)
3.199650000000000460e+01,1.200040000000000049e+02,0.000000000000000000e+00
3.199650000000000460e+01,1.200040000000000049e+02,0.000000000000000000e+00
3.199650000009680184e+01,1.200039999999890625e+02,-4.892635549028412512e-07
3.199650000037285835e+01,1.200039999999820992e+02,-9.698971165838078669e-07
3.199650000089459922e+01,1.200039999999784044e+02,-1.805106490469262521e-06
3.199650000172491815e+01,1.200039999999748375e+02,-8.836229255514209268e-07
3.199650000292292162e+01,1.200039999999677747e+02,1.009417933615758186e-06
3.199650000454523990e+01,1.200039999999601577e+02,1.934452211578869768e-06
3.199650000663594440e+01,1.200039999999437299e+02,3.384343976949307311e-06
3.199650000924260596e+01,1.200039999999344076e+02,5.262694915040793853e-06
3.199650001240129171e+01,1.200039999999263927e+02,8.014151808519134589e-06
3.199650001614397254e+01,1.200039999999232947e+02,1.001322454701537821e-05
3.199650002051112097e+01,1.200039999999202394e+02,1.225175510292538617e-05
3.199650002552651884e+01,1.200039999999176104e+02,1.481996960213241416e-05
3.199650003121578123e+01,1.200039999999205378e+02,1.700252652479110032e-05
3.199650003760358530e+01,1.200039999999247868e+02,1.926355291437012351e-05
3.199650004471049058e+01,1.200039999999278137e+02,2.205316386972615896e-05
3.199650005255056584e+01,1.200039999999347913e+02,2.499856245230302137e-05
3.199650006114409351e+01,1.200039999999393672e+02,2.820685412064801207e-05
3.199650007050606249e+01,1.200039999999459894e+02,3.203701600468214961e-05
3.199650008064993756e+01,1.200039999999586087e+02,3.477724419882755047e-05
3.199650009158532171e+01,1.200039999999647193e+02,3.681712045711649353e-05
3.199650010332259953e+01,1.200039999999667515e+02,3.888320206952208531e-05
3.199650011587329601e+01,1.200039999999727485e+02,4.164807945414521326e-05
3.199650012924862352e+01,1.200039999999748659e+02,4.433282692204399084e-05
3.199650014346314464e+01,1.200039999999727769e+02,4.655007580181918744e-05
3.199650015851844032e+01,1.200039999999665667e+02,4.924656937897554996e-05
