vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999983311575421085e+00,8.470672924814556532e-05,-1.315546039253969972e-05
2.000009351565674720e+00,3.226906106918866563e-05,6.662014222167956514e-06
2.000047139978447408e+00,-1.073629007256589552e-05,-9.109773435075060389e-05
2.000039150541755184e+00,1.606025806341741552e-06,-3.843885990702950730e-05
2.000136600876485815e+00,1.806736321477015516e-05,-8.472799511386520141e-05
2.000153612564016470e+00,5.146563958686183494e-05,-9.256348617196445011e-05
2.000128180628859553e+00,5.138824036479915341e-05,-1.255309554872044930e-04
2.000083088151252131e+00,6.622528705353552018e-05,-1.922057531228548583e-04
2.000072701431699240e+00,5.734517700020224930e-05,-1.856878275693764433e-04
2.000042941943799502e+00,4.767381257461906428e-05,-2.334806826314391077e-04
2.000001806386516812e+00,-2.889973405422852326e-05,-2.670706935247008865e-04
1.999975221530747138e+00,-2.324999970420672256e-05,-3.617392200899281892e-04
1.999989606947624843e+00,6.408335512556170496e-05,-4.227349427108999789e-04
1.999993003224697752e+00,8.042106854007345944e-05,-3.991748455215209318e-04
2.000090082903455357e+00,1.078176560890659166e-04,-3.328490133614652791e-04
2.000116617113345541e+00,5.533568424415123889e-05,-3.191025539671791850e-04
2.000105425100600964e+00,-4.978041681784466528e-05,-3.015993893744491842e-04
2.000107918450906741e+00,-2.646993962112303839e-05,-2.770590406779694205e-04
2.000094381859057524e+00,3.750590014385503032e-05,-2.260700309444695706e-04
2.000124156297984346e+00,2.696821284097590941e-05,-2.721862754097521321e-04
2.000216064740785171e+00,1.429338216015462830e-05,-3.318573022461312441e-04
2.000261676322752979e+00,2.636480482127190350e-05,-2.953773713386247135e-04
2.000290606277706384e+00,4.655990216602844589e-05,-3.479466868204685189e-04
2.000230603748596181e+00,4.907001117510982445e-05,-3.194530661535901800e-04
2.000207411127542301e+00,3.706160319177504830e-05,-3.658509826899702792e-04
2.000181026630900138e+00,3.470423006423908809e-05,-2.974872602625051030e-04
2.000204568926490456e+00,6.555664320223614932e-06,-3.144762743925449836e-04
2.000166441321684196e+00,4.170581909364798470e-05,-3.041098307964718180e-04
2.000178340520788023e+00,3.348189842561450301e-05,-3.050163613117072461e-04
2.000199244630696427e+00,5.416537076026508028e-05,-3.158651352150763578e-04
2.000172099456286379e+00,2.115230263314509364e-04,-3.066900813625797928e-04
2.000221615267648634e+00,2.318915165777527074e-04,-2.670052486361065044e-04
2.000277902878309977e+00,2.775103835493573316e-04,-2.294314742061078589e-04
2.000292360214968479e+00,3.147897288000995860e-04,-2.715151405176591455e-04
2.000269566560671120e+00,3.850886483040161126e-04,-2.142486344007199441e-04
2.000245279507084639e+00,4.037689505663379780e-04,-2.895971628155737934e-04
2.000162660536520143e+00,4.250176478354017787e-04,-2.455929516121496377e-04
2.000203355507633507e+00,4.065294264081845154e-04,-1.875469167376740773e-04
2.000179447675352939e+00,4.090844958069090806e-04,-1.706569858819275960e-04
2.000207660093044293e+00,3.708300024238725162e-04,-1.556429345957910284e-04
2.000183640220242864e+00,2.998297348584877463e-04,-1.400011359913907864e-04
2.000254236143515829e+00,2.883331881087024349e-04,-1.345721768754586274e-04
2.000236153166493835e+00,3.144685995373293266e-04,-1.782213806048495034e-04
2.000197094075721438e+00,3.584081883671317898e-04,-1.883816090535526521e-04
2.000135593187128968e+00,2.578330943826618519e-04,-2.343305230753981415e-04
2.000179883936365588e+00,3.445645109833681431e-04,-1.812481392043278710e-04
2.000095862827182991e+00,3.817642354126540372e-04,-2.620589596330147797e-04
2.000175376991804921e+00,3.455505748654739322e-04,-3.038800849746717465e-04
2.000283819037889543e+00,4.353511739720538850e-04,-2.561496424634732128e-04
2.000332590211090000e+00,3.466857762185724962e-04,-2.587518355409742349e-04
2.000292836932387353e+00,3.728383001532163655e-04,-2.815095003951128150e-04
2.000366472543996466e+00,4.320881162630929172e-04,-3.432114578113387021e-04
2.000326799330593541e+00,4.691548988139045986e-04,-2.603473415770319785e-04
2.000384367236613947e+00,3.997553732809789998e-04,-2.336008942131610777e-04
2.000323767267515152e+00,4.299707085892780245e-04,-2.266969564086347970e-04
2.000361651873245883e+00,5.139854615093662109e-04,-2.855906315083402039e-04
2.000285703278247951e+00,4.730817765410086123e-04,-3.327198660130136171e-04
2.000278960802051920e+00,4.931283688180809061e-04,-4.404019921607675385e-04
2.000265225810763159e+00,5.246161758542219108e-04,-3.932049965662162932e-04
2.000260877626448774e+00,5.522210828999022042e-04,-3.760178952274261270e-04
2.000308056680109914e+00,5.227781709428827887e-04,-3.788585022530503309e-04
2.000298795457832401e+00,5.557037235244879914e-04,-4.994072499480365496e-04
2.000353364666157763e+00,6.194926221764520931e-04,-5.250386325311844635e-04
2.000334217128848291e+00,6.154639268081692855e-04,-5.327799468957368847e-04
2.000359672506688113e+00,6.102432666513187606e-04,-5.958153955003271229e-04
2.000314408116996123e+00,6.040911098314712428e-04,-5.725568459164096175e-04
2.000382453279514916e+00,5.279638965217759794e-04,-5.383424584636898940e-04
2.000329648222341383e+00,5.033884534976485175e-04,-5.866382510034205255e-04
2.000317371787388776e+00,4.994712138658806552e-04,-5.428308637787817963e-04
2.000262726053681384e+00,5.248394010110154443e-04,-5.169969493206969576e-04
2.000240003343056294e+00,5.637379991929550738e-04,-5.093818000304242265e-04
2.000283898521061587e+00,6.122292766258564944e-04,-4.909228861327714086e-04
2.000292650530056893e+00,6.737304464456032394e-04,-5.655379915044966323e-04
2.000340791525900830e+00,6.815588845577665207e-04,-5.558543366507359825e-04
2.000306256530358429e+00,7.222414580421519358e-04,-5.744774153539451353e-04
2.000392097546943582e+00,7.962986630798940231e-04,-5.483208912574613148e-04
2.000332464947378153e+00,8.356285771790783381e-04,-5.718013225541670064e-04
2.000345023142209744e+00,7.853869359660491361e-04,-6.408738082945210791e-04
2.000330494889258848e+00,7.542391529328326032e-04,-7.329711400716260776e-04
2.000336407249855952e+00,7.903580492590595160e-04,-7.620830512703242370e-04
2.000251248959488581e+00,8.294180040869271464e-04,-7.329728764680087678e-04
2.000300553593618691e+00,7.435216010114303192e-04,-7.016342577067459420e-04
2.000280760359129051e+00,7.308051876314129638e-04,-6.736228073020216964e-04
2.000309651625699736e+00,7.254873450496224750e-04,-6.826211614703895855e-04
2.000303053815394971e+00,6.926807764154284657e-04,-7.519930822453441696e-04
2.000325350662637724e+00,6.839291217840803285e-04,-7.195359016469005759e-04
2.000364625482150771e+00,7.014616865524747136e-04,-6.866511928002870567e-04
2.000361950227246055e+00,6.612865686999542863e-04,-6.428233450693925967e-04
2.000331160594948088e+00,6.690889829970425714e-04,-6.894170707148864234e-04
2.000318813394005524e+00,6.751540985839502148e-04,-7.765321527652495857e-04
2.000270854689039091e+00,6.316718880454083584e-04,-7.453340335081179956e-04
2.000341154245383724e+00,7.027583079299399519e-04,-6.373070260579408956e-04
2.000337807510424781e+00,7.202994986523847745e-04,-6.305687913543026957e-04
2.000345078612658867e+00,6.515349478076001453e-04,-5.950762969470927213e-04
2.000357597269917687e+00,6.467621722063846218e-04,-6.113470763639739956e-04
2.000353479277885871e+00,6.203443097096857355e-04,-5.327545610623652707e-04
2.000413528181337330e+00,5.977009702284078688e-04,-5.903201415081171539e-04
2.000403578741495991e+00,5.745906507156666116e-04,-7.061352631500513247e-04
2.000471461267858686e+00,4.783947304338754267e-04,-7.120063559542516964e-04
