accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.308075367330679318e-04,5.713152112314913433e-03,-9.793126906643514928e+00
-6.138400533295670231e-03,-6.024398278948326496e-03,-9.789237623051386450e+00
-6.370009013658561522e-03,-1.235966130930932043e-02,-9.793521468720227219e+00
-9.549099594108191591e-03,-5.779448959544491136e-03,-9.790008492723831779e+00
-6.439797152825129430e-04,-3.422913148774584750e-03,-9.793503085357578186e+00
4.984423277909215889e-06,-5.447223315986978072e-03,-9.795352142723352529e+00
3.466613410875518404e-03,1.141020035059848005e-03,-9.809916225938577483e+00
5.320365184638524599e-03,-5.394848219589032552e-03,-9.797222046256186090e+00
8.079898685829433463e-03,5.742841572893064850e-03,-9.789494071969482292e+00
-1.551691884519390465e-03,-1.844266115209577993e-03,-9.793313110860719206e+00
7.801218766192095401e-03,-3.011926820070860451e-03,-9.797242531524819498e+00
-7.272433257700768516e-04,-4.744166827221734002e-03,-9.804274296571891867e+00
-6.038777197475199768e-03,-8.051670903270620114e-03,-9.798735976577185980e+00
5.736304920521280090e-03,-7.776343282868765534e-04,-9.790996867463336528e+00
2.248326956804349436e-03,-1.471050720782308627e-03,-9.801014429459057098e+00
-5.315997296272044698e-04,-6.922605611370616103e-04,-9.789248800004829221e+00
1.740970277063197576e-03,6.653404240263075843e-03,-9.788615954263534036e+00
-1.017063229106148024e-03,-2.578620347559917262e-03,-9.799075531143538242e+00
1.798198722102728291e-03,2.076578872186893656e-04,-9.795342167140212553e+00
3.343962768249358029e-03,-4.863194392215629269e-03,-9.793918465046212773e+00
-6.787574142318016091e-03,-1.906470705976147720e-03,-9.799664112445597652e+00
-5.368210353595095040e-03,7.972025366506414398e-03,-9.812718644010111291e+00
8.765905257901789385e-03,-2.951813412332581453e-03,-9.789205763561922069e+00
-3.033118539414003494e-03,1.286178224598144137e-03,-9.792427156202000660e+00
-6.708336983386059722e-03,-3.475553889802349573e-03,-9.791476479533002930e+00
-2.409267338833137422e-03,4.121756391819090051e-03,-9.791227498124097650e+00
6.628341276262961559e-03,1.228795259411551676e-03,-9.796667888438811644e+00
9.889045140256355962e-03,1.075093257866455241e-03,-9.794156536380889122e+00
-2.423109590072221233e-03,-1.390825359748392755e-02,-9.789795261639097745e+00
-1.026639958979421070e-02,-5.179210772899022625e-03,-9.791951104014625429e+00
3.553971635255270649e-03,-4.379664718540308109e-03,-9.794112737682231895e+00
-8.441174396327092406e-06,5.354310240111688165e-05,-9.792748800587961711e+00
1.041249045147168506e-03,1.072738984128060805e-02,-9.791307172512942358e+00
1.200243772075331328e-03,-8.390161173626755481e-03,-9.786043731702873671e+00
-7.039551308572602811e-04,8.692392589875416048e-03,-9.792243502959424362e+00
-1.176021144029342456e-03,-8.551541646163691307e-03,-9.802699438322115100e+00
2.034649408874155373e-03,3.653437576277244504e-03,-9.793429631820270487e+00
-3.505311405282022022e-03,-3.788197425258551989e-03,-9.796417156005562177e+00
2.928176146559423234e-03,-1.353047001042179381e-03,-9.784241995390523527e+00
1.462490614040934519e-03,9.122712002252576866e-04,-9.797830491938197994e+00
2.261355989833225416e-03,4.541124107535958118e-03,-9.796079988923757753e+00
5.853732063052311148e-03,-8.503563284212703509e-04,-9.793240626557709660e+00
-5.566223090790729452e-03,-1.553796362975698843e-03,-9.788208797400324457e+00
-1.125898151985805411e-03,-3.254568985462804134e-04,-9.788537475912098884e+00
-5.854748966559552778e-03,-3.343225308873163282e-04,-9.802680904350047797e+00
-1.259600248693947856e-02,6.213834891779329529e-04,-9.796076189737263462e+00
1.631637880757968746e-03,3.511658587722074534e-03,-9.787218829508669060e+00
5.957626082968127748e-03,-2.726802845601223116e-03,-9.801823666933429990e+00
-1.766533827205793265e-04,5.946730528832515870e-03,-9.802903803481772371e+00
2.884938466963546042e-03,-3.237689754179409220e-03,-9.800134799634802718e+00
-1.060350701760884133e-02,2.547137158360146710e-03,-9.794240255764153247e+00
-3.285823824663561179e-03,-6.045185836253007174e-04,-9.800883040869251772e+00
3.523991089158722695e-03,-6.013680310925791604e-03,-9.792468953616330296e+00
1.964316215556594514e-03,4.510210433286406494e-03,-9.795396005067956935e+00
1.330909800385971170e-03,4.770232630062434418e-04,-9.806467414131621041e+00
2.863117760341455688e-03,-1.807050167595113934e-03,-9.791288687993285222e+00
-7.284062574113681077e-03,-5.033626392710953412e-03,-9.797511653791357134e+00
1.193715665660497133e-03,-2.825567480257908277e-03,-9.800680046350532137e+00
-7.888708134317286595e-04,7.084555498673924395e-03,-9.797639090520473104e+00
-5.519186721938115769e-03,5.943359746620704336e-04,-9.796240391630380628e+00
-9.762807886154788520e-03,-6.732730294029647990e-03,-9.796713770309203539e+00
4.020467846883266430e-03,-6.132994021313823221e-03,-9.805196654339070506e+00
-3.135804691235478318e-04,-7.838592106242677979e-03,-9.786547573516344301e+00
8.037305765816202350e-04,8.621300031139537273e-03,-9.795983213780969479e+00
-1.057760385467161374e-04,-2.690017007366045550e-03,-9.795175718720759761e+00
-1.135968602122611540e-03,-4.874425565329522717e-03,-9.796255817891026396e+00
-6.463739432064964131e-03,-8.111133122054633299e-04,-9.800087780084608013e+00
-3.672129538519538529e-03,-6.463283879504445190e-03,-9.792334309360093414e+00
-5.894712107172840783e-03,2.665794933657657673e-03,-9.791636286005747536e+00
1.813358544711295975e-03,-1.058746213200156480e-03,-9.795849722850990204e+00
-6.302675900409702298e-03,-7.420167425775769758e-03,-9.796604046041828440e+00
3.781545803433159500e-04,-9.972900905672427933e-04,-9.790199750693613368e+00
-5.350487471425726272e-04,6.618025990384943796e-03,-9.787208083215890753e+00
-1.653589032248304301e-03,7.131858938581947874e-03,-9.785231291186020641e+00
-6.089840287130678619e-03,-6.251988391783575190e-03,-9.800653296954848770e+00
3.054831184977794840e-03,3.000772180267511063e-03,-9.792531822139091346e+00
-2.039600177219644045e-04,-3.195169413280481326e-03,-9.797837059605143395e+00
-5.888758852179179666e-03,1.315137829862093183e-03,-9.796179677304063915e+00
5.580841076153437302e-03,5.044598273546169187e-03,-9.785820853046619305e+00
7.806345629699376967e-03,-2.037268487658885560e-03,-9.791634336963348062e+00
2.133865112759400322e-03,-2.297966649552660168e-03,-9.796272646542286466e+00
9.253162647520818754e-03,4.078196679113763566e-03,-9.790552301296791882e+00
-2.447484760280573403e-04,4.831852874416709374e-03,-9.793628379695013209e+00
3.792893903694691867e-03,4.024851049968509661e-03,-9.797984704494687946e+00
-1.369937573372271428e-03,1.302382633154680744e-03,-9.788836993486832228e+00
1.081275868214915357e-03,2.141642622755116163e-04,-9.789169774508776456e+00
-3.381431006629064765e-03,2.280058210549285209e-03,-9.801085692188998166e+00
-3.817298486788495582e-03,-7.091713893379877377e-03,-9.789381404357582639e+00
8.245753048109042554e-03,-4.447187913703987703e-04,-9.803240303473861772e+00
-4.074709865291585922e-03,-1.462268054961649456e-04,-9.789055760320282573e+00
3.294484147097368875e-03,7.720141586526044122e-04,-9.799019779609238867e+00
1.341470514785474220e-03,6.411319481809063525e-03,-9.788704524555681630e+00
-8.633215532079078353e-03,5.747560638608776619e-03,-9.775600147728502165e+00
5.976710280624603945e-03,-8.537000482831994756e-04,-9.792680934093009881e+00
-3.909766519062104345e-03,2.003075080246748910e-03,-9.793207093613647274e+00
-6.212288198132117321e-03,7.205382626533731773e-04,-9.789091361511651712e+00
6.572736984320907798e-03,-4.562048798960621917e-04,-9.799375121128294452e+00
4.086021969089801038e-03,3.254113994088423875e-03,-9.790795082068777688e+00
-3.862041239180806322e-03,7.469815130309826606e-03,-9.798583377683357298e+00
7.005161152633921327e-03,4.797155684577019416e-04,-9.795179281637693691e+00
