Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.664159393791496518e-04,-4.228709605658826352e-04,-1.020154020923736841e-04
3.977731541511012547e-04,-9.693842164220066188e-04,-2.482228643607422449e-05
8.050886696869322384e-04,-9.107254692816634748e-04,-1.578360976000412331e-04
2.011594008691114952e-04,-9.155992702928221006e-04,5.178984095771667047e-04
-2.167473807694603313e-04,-1.315260853436678702e-03,8.624004885054116151e-04
-8.071098402983579957e-04,-1.319347750408912754e-03,3.603391326071118082e-04
-5.478273257080764746e-04,-1.733167410839868069e-03,4.289069199636615678e-04
-7.197805142716939657e-04,-1.433049444228502766e-03,8.508239664136162421e-04
-8.698607742242515191e-04,-1.176939514940062706e-03,1.254639682753801080e-03
-6.630794427949904648e-04,-1.387882572429932019e-03,1.398842850714800872e-03
-1.155353563732661919e-03,-1.120057490136713374e-03,1.439115391982439054e-03
-9.106457402778412712e-04,-1.381291061936077997e-03,1.869918375929544366e-03
-8.315044189573856563e-04,-1.317275928079329446e-03,1.716298128825080593e-03
-5.259018942922090304e-04,-8.966207000241888884e-04,1.673077697012640992e-03
-8.402183743516980757e-04,-1.380418113638983433e-03,6.693274100434546455e-04
-3.049704773118940048e-04,-1.258294748429246825e-03,-8.751944256297032045e-05
-7.875376222502677428e-04,-1.486549372988045601e-03,-5.113397737960814650e-06
-1.188487428543406063e-03,-1.608762906348367577e-03,-3.244996527171200022e-04
-1.537703147319705987e-03,-2.140334782664024549e-03,-8.002131395449887680e-04
-1.606389512940283948e-03,-1.398202283084514462e-03,-5.704890041487811238e-04
-1.272006913314117482e-03,-1.386653786523807949e-03,-1.064635496190474966e-03
-8.191915560594512351e-04,-1.358095684051120570e-03,-5.423327603249575865e-04
-2.622133634664625666e-04,-9.472374947067235817e-04,-1.249817025071298625e-03
-1.125309000893019934e-03,-1.046737150385428344e-03,-1.808142668753941543e-03
-6.242051332040151647e-04,-1.493225488782522203e-03,-2.386107141579805330e-03
-5.775756980190933573e-04,-1.610905669280433957e-03,-2.134375877629602226e-03
7.164094072380076299e-05,-1.987414144201094489e-03,-2.564206103792271083e-03
-4.725750924623601775e-04,-2.465513573541197514e-03,-2.038469943680524133e-03
-7.213413499808974706e-04,-1.895562506351035261e-03,-1.829309191000256943e-03
1.327356812390887493e-04,-1.984900774679305892e-03,-1.968963717581842261e-03
-2.640337249336532520e-04,-2.108873681369240367e-03,-1.487121855836620208e-03
-5.493339958895073014e-04,-1.210198147442912917e-03,-1.280301421870494016e-03
-5.600313072409707346e-04,-8.570411265142136113e-04,-1.179041781175872066e-03
-8.563028645037539313e-04,-1.224008657075505071e-03,-9.936934329013683183e-04
-8.410086301599200903e-04,-1.116069018951330004e-03,-4.671898689440412487e-04
-1.498170280176512256e-03,-1.115447720640120374e-03,-8.429695426089015486e-04
-9.252680320539975094e-04,-9.687845615125042316e-04,-1.435380632922224169e-03
-1.586731268664707964e-03,-6.461820407488610193e-04,-1.929237792856908261e-03
-2.039982314788617562e-03,-6.303482428158697090e-04,-1.791392366497350638e-03
-2.181882029498127037e-03,-2.972400228915939415e-04,-1.958534578781684528e-03
-1.873961402849201423e-03,-7.018128825101321465e-04,-2.076316511320922160e-03
-2.090175360283408681e-03,-6.239567299028192298e-04,-1.986625942022630150e-03
-2.218219189999609802e-03,-2.297426792820674545e-04,-1.780834777592478491e-03
-1.866214983506940105e-03,-1.589506073519426452e-05,-1.794359184141481071e-03
-1.878170308216602601e-03,-7.121247132286798523e-04,-1.307943762938061031e-03
-1.382596741259794690e-03,-7.865089326513229236e-04,-1.311352488204589823e-03
-1.023498813682104840e-03,-1.152965021956872454e-03,-1.400383108929597817e-03
-7.729096706725175313e-04,-9.590357779339242104e-04,-2.383466198108128743e-03
-9.698554796499390333e-05,-8.169143647827779506e-04,-2.305291187208954613e-03
2.800868814549952314e-04,-5.533934043127311953e-04,-2.447692096889833406e-03
-1.782176127042478704e-04,3.375725980901325544e-04,-2.558497326371663057e-03
6.046027661836095952e-04,4.525471204782277384e-04,-2.857927416032096917e-03
9.761824015107611885e-04,9.584574551744265945e-04,-2.759992327624956852e-03
1.467366966534020684e-03,4.477268816104262796e-04,-2.788054470913246211e-03
1.356834466252781297e-03,4.175838384899855228e-04,-3.068034447181384669e-03
1.017774412135613333e-03,3.598862393319286952e-04,-3.355195851574539669e-03
7.489501104375326712e-04,3.444866646496525030e-04,-3.252915599028661196e-03
7.444876588058713498e-04,7.970573765257676999e-04,-3.557659191884069306e-03
3.629908703312523721e-04,1.926522934844685127e-03,-3.366177535005025236e-03
