ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033449852836526e+00
0.000000000000000000e+00,-1.502286746877086953e-04,-9.794033449996701890e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033450140565478e+00
0.000000000000000000e+00,-1.502286762620701048e-04,-9.794033450284429065e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033450428296206e+00
0.000000000000000000e+00,-1.502286778364315142e-04,-9.794033450572161570e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033450716025158e+00
0.000000000000000000e+00,-1.502286794107928966e-04,-9.794033450859892298e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033451003755886e+00
0.000000000000000000e+00,-1.502286809851543061e-04,-9.794033451147621250e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033451291486614e+00
0.000000000000000000e+00,-1.502286825595156884e-04,-9.794033451435350202e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033451579217342e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033451723080930e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033451866946294e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033452010811658e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033452154677022e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033452298542386e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033452442409526e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033452586273114e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033452730140255e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033452874003842e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033453017869206e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033453161734570e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033453305599934e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033453449461746e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033453593330663e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033453737194250e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033453881059614e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033454024924978e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033454168790342e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033454312657483e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033454456521071e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033454600384658e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033454744251799e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033454888115386e+00
0.000000000000000000e+00,-1.502287022390325208e-04,-9.794033455031980751e+00
0.000000000000000000e+00,-1.502287030262131984e-04,-9.794033455175847891e+00
0.000000000000000000e+00,-1.502287038133938489e-04,-9.794033455319711479e+00
0.000000000000000000e+00,-1.502287046005745265e-04,-9.794033455463578619e+00
0.000000000000000000e+00,-1.502287053877551500e-04,-9.794033455607443983e+00
0.000000000000000000e+00,-1.502287061749358005e-04,-9.794033455751307571e+00
0.000000000000000000e+00,-1.502287069621164510e-04,-9.794033455895174711e+00
0.000000000000000000e+00,-1.502287077492971015e-04,-9.794033456039038299e+00
0.000000000000000000e+00,-1.502287085364777250e-04,-9.794033456182903663e+00
0.000000000000000000e+00,-1.502287093236584026e-04,-9.794033456326769027e+00
0.000000000000000000e+00,-1.502287101108389989e-04,-9.794033456470634391e+00
0.000000000000000000e+00,-1.502287108980196765e-04,-9.794033456614497979e+00
0.000000000000000000e+00,-1.502287116852002728e-04,-9.794033456758363343e+00
0.000000000000000000e+00,-1.502287124723809234e-04,-9.794033456902226931e+00
0.000000000000000000e+00,-1.502287132595615739e-04,-9.794033457046092295e+00
0.000000000000000000e+00,-1.502287140467421702e-04,-9.794033457189957659e+00
0.000000000000000000e+00,-1.502287148339228207e-04,-9.794033457333823023e+00
0.000000000000000000e+00,-1.502287156211034441e-04,-9.794033457477688387e+00
0.000000000000000000e+00,-1.502287164082840947e-04,-9.794033457621553751e+00
0.000000000000000000e+00,-1.502287171954647181e-04,-9.794033457765417339e+00
0.000000000000000000e+00,-1.502287179826453415e-04,-9.794033457909284479e+00
0.000000000000000000e+00,-1.502287187698259649e-04,-9.794033458053149843e+00
0.000000000000000000e+00,-1.502287195570065884e-04,-9.794033458197015207e+00
0.000000000000000000e+00,-1.502287203441872118e-04,-9.794033458340880571e+00
0.000000000000000000e+00,-1.502287211313678352e-04,-9.794033458484745935e+00
0.000000000000000000e+00,-1.502287219185484315e-04,-9.794033458628611299e+00
0.000000000000000000e+00,-1.502287227057290278e-04,-9.794033458772474887e+00
0.000000000000000000e+00,-1.502287234929096783e-04,-9.794033458916340251e+00
0.000000000000000000e+00,-1.502287242800902747e-04,-9.794033459060207392e+00
0.000000000000000000e+00,-1.502287250672708981e-04,-9.794033459204070979e+00
0.000000000000000000e+00,-1.502287258544514944e-04,-9.794033459347938120e+00
0.000000000000000000e+00,-1.502287266416321178e-04,-9.794033459491801707e+00
0.000000000000000000e+00,-1.502287274288127141e-04,-9.794033459635667072e+00
0.000000000000000000e+00,-1.502287282159933375e-04,-9.794033459779532436e+00
0.000000000000000000e+00,-1.502287290031739339e-04,-9.794033459923397800e+00
0.000000000000000000e+00,-1.502287297903545302e-04,-9.794033460067261387e+00
0.000000000000000000e+00,-1.502287305775351265e-04,-9.794033460211126751e+00
0.000000000000000000e+00,-1.502287313647157228e-04,-9.794033460354992116e+00
0.000000000000000000e+00,-1.502287321518963462e-04,-9.794033460498857480e+00
0.000000000000000000e+00,-1.502287329390769154e-04,-9.794033460642724620e+00
0.000000000000000000e+00,-1.502287337262575117e-04,-9.794033460786588208e+00
0.000000000000000000e+00,-1.502287345134381081e-04,-9.794033460930455348e+00
0.000000000000000000e+00,-1.502287353006187044e-04,-9.794033461074320712e+00
0.000000000000000000e+00,-1.502287360877992736e-04,-9.794033461218186076e+00
0.000000000000000000e+00,-1.502287368749798699e-04,-9.794033461362051440e+00
0.000000000000000000e+00,-1.502287376621604662e-04,-9.794033461505915028e+00
0.000000000000000000e+00,-1.502287384493410354e-04,-9.794033461649780392e+00
0.000000000000000000e+00,-1.502287392365216588e-04,-9.794033461793645756e+00
0.000000000000000000e+00,-1.502287400237022280e-04,-9.794033461937509344e+00
0.000000000000000000e+00,-1.502287408108827973e-04,-9.794033462081376484e+00
0.000000000000000000e+00,-1.502287415980633936e-04,-9.794033462225240072e+00
0.000000000000000000e+00,-1.502287423852439899e-04,-9.794033462369105436e+00
0.000000000000000000e+00,-1.502287431724245320e-04,-9.794033462512970800e+00
0.000000000000000000e+00,-1.502287439596051012e-04,-9.794033462656836164e+00
0.000000000000000000e+00,-1.502287447467856975e-04,-9.794033462800703305e+00
0.000000000000000000e+00,-1.502287455339662667e-04,-9.794033462944566892e+00
0.000000000000000000e+00,-1.502287463211468359e-04,-9.794033463088430480e+00
0.000000000000000000e+00,-1.502287471083274051e-04,-9.794033463232297620e+00
0.000000000000000000e+00,-1.502287478955080015e-04,-9.794033463376161208e+00
0.000000000000000000e+00,-1.502287486826885436e-04,-9.794033463520026572e+00
0.000000000000000000e+00,-1.502287494698690857e-04,-9.794033463663893713e+00
0.000000000000000000e+00,-1.502287502570496820e-04,-9.794033463807757300e+00
0.000000000000000000e+00,-1.502287510442302241e-04,-9.794033463951622664e+00
0.000000000000000000e+00,-1.502287518314108204e-04,-9.794033464095488029e+00
