vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000049215704111649e+00,-6.302899912655288844e-05,-1.437172133634142572e-05
2.000032523495809844e+00,-8.988542799386631081e-07,-1.170634568607990160e-04
1.999974670122918186e+00,-1.623566577022457423e-05,-1.441333126970497963e-04
1.999988107295960660e+00,3.476785529677447280e-05,-5.983894553171457552e-05
1.999993784177582778e+00,8.387265459783769899e-05,-6.034271919580705407e-05
1.999970752260450846e+00,2.687352374847416103e-05,-1.196052210269185601e-04
1.999954320570581423e+00,3.907607921560292549e-05,-4.479807728506674728e-05
1.999913823155134773e+00,2.656586731843181684e-05,-4.074148020478274578e-05
1.999894710091329797e+00,3.394979552983097825e-06,-8.352493140049884997e-05
1.999821930038816920e+00,1.127799608372037854e-04,-1.290954335110690797e-04
1.999850454460170512e+00,1.983311588471984655e-04,-1.867314109198450918e-04
1.999831859755760721e+00,3.306108546419791018e-04,-2.385576609872419097e-04
1.999855997557074216e+00,3.346436288351163310e-04,-2.934737967982593040e-04
1.999863038743936450e+00,2.951190228552791838e-04,-3.515960119958693852e-04
1.999854892271130558e+00,2.152107560946009044e-04,-3.274705092219780140e-04
1.999862568703336674e+00,1.974618522704200756e-04,-2.674308060999527718e-04
1.999853258216688134e+00,2.281940264616328295e-04,-1.996001803085384178e-04
1.999906767709146882e+00,2.307799069176447908e-04,-1.606330899432291935e-04
1.999840121893302847e+00,2.807300169367777493e-04,-2.635600074666369862e-04
1.999870996186179362e+00,2.241355900366094503e-04,-2.276751788583771018e-04
1.999824071334608711e+00,2.458304501405220751e-04,-2.012343882204180843e-04
1.999785305437752791e+00,1.402866113219842907e-04,-2.440299818711077660e-04
1.999730839687926975e+00,1.500280151501605526e-04,-2.557072340889906875e-04
1.999781845526802382e+00,1.759290255145764972e-04,-2.835422447575553862e-04
1.999778203016306932e+00,1.863739016302368200e-04,-2.925866959189308333e-04
1.999783559181741222e+00,1.749188770237651970e-04,-2.796487052749210551e-04
1.999746160105530191e+00,2.407634907600812941e-04,-2.386803768975284982e-04
1.999691941480613577e+00,2.456803895783736492e-04,-2.520089743091074230e-04
1.999840958055472795e+00,2.343292164278665940e-04,-3.196059506521617410e-04
1.999823593397143995e+00,1.570559635021299342e-04,-3.617025898306409134e-04
1.999773925906918493e+00,1.925395929699119765e-04,-3.727346275901772545e-04
1.999765808077725637e+00,2.240042748735475940e-04,-3.870711228308990515e-04
1.999803105170780082e+00,2.141975999248246711e-04,-3.845933878627150583e-04
1.999789990383787908e+00,2.647202964719396357e-04,-4.217361128795167440e-04
1.999847406912486525e+00,2.412438117013632221e-04,-4.024383384569478776e-04
1.999828341247911867e+00,2.267374742369911156e-04,-4.432996028712882903e-04
1.999788879726847490e+00,2.047099471911942065e-04,-4.064059016987465762e-04
1.999747088041802678e+00,1.241740483154535335e-04,-4.640161933627695188e-04
1.999746728808791785e+00,1.047569237735039918e-04,-3.973173873668350104e-04
1.999674862749943216e+00,2.185016200705378986e-04,-3.494008862309097119e-04
1.999648505089518968e+00,1.126798387278757764e-04,-2.885227896521292074e-04
1.999614691182013848e+00,1.119176927955701313e-04,-3.440122455768282266e-04
1.999607098946780681e+00,4.195402092999697826e-05,-3.128872625468235029e-04
1.999562916577380944e+00,1.744605797681060078e-04,-3.201964391241915670e-04
1.999525957560422063e+00,1.923741378302871259e-04,-3.424165157340404984e-04
1.999565241031357354e+00,2.521065308811883360e-04,-3.364251493768574057e-04
1.999607880874201937e+00,2.944256483976518822e-04,-3.578012919828711886e-04
1.999623491496587580e+00,3.201094577021027345e-04,-3.173571129329108976e-04
1.999572581640733038e+00,3.064865161561107650e-04,-2.640240099352638933e-04
1.999585815866940397e+00,3.926270742939365018e-04,-2.392677124383128914e-04
1.999569838218928641e+00,3.400819705253675359e-04,-2.804966868692459212e-04
1.999519540160730413e+00,2.527358842825631067e-04,-3.799834298834912959e-04
1.999491500175742731e+00,2.630485285021702427e-04,-3.496564085329110063e-04
1.999376661458209359e+00,3.065221151181911200e-04,-4.244456592941713057e-04
1.999283017328786549e+00,2.895941165662097613e-04,-4.618192574323006058e-04
1.999314607507815422e+00,2.916443597370228596e-04,-4.114515914234818722e-04
1.999289085712421477e+00,3.531187822703253697e-04,-3.698925904733347527e-04
1.999317741196155573e+00,5.233904474332805182e-04,-4.165285370755079214e-04
1.999294529735746728e+00,6.259044900296205491e-04,-3.863501767336515705e-04
1.999308250260961595e+00,6.399643058422207174e-04,-4.322476981833309434e-04
1.999280431259292667e+00,6.523073585457971925e-04,-4.972149288180212475e-04
1.999278977694588511e+00,6.654445988099525313e-04,-4.977564250206840350e-04
1.999228739479714134e+00,6.946794268910253716e-04,-4.497808915304894002e-04
1.999175729671022417e+00,7.874084566315335499e-04,-4.628021656652464458e-04
1.999185435309245751e+00,7.916625069154201730e-04,-4.915134874824714445e-04
1.999184119411976823e+00,7.639407286937013614e-04,-4.917061630026099564e-04
1.999124494945129893e+00,7.610193050782562089e-04,-5.108505067731638821e-04
1.999033777484175767e+00,7.265931387085816087e-04,-5.800640427835602585e-04
1.998971827954183489e+00,7.653845682062316615e-04,-6.204086860799155629e-04
1.999028191681576194e+00,8.154042184997120721e-04,-5.690492784780024505e-04
1.998955004829449766e+00,8.244967686870411858e-04,-5.861257446337140133e-04
1.998941075824330005e+00,7.407416801760478104e-04,-5.732972940004117538e-04
1.998915860992707572e+00,7.448738987508630744e-04,-6.280368462390544188e-04
1.998901130421064432e+00,6.788234437700217628e-04,-6.700010226433448113e-04
1.998980937196890295e+00,6.571813731408354588e-04,-7.093183731315660240e-04
1.999013302130248526e+00,6.504305778124137112e-04,-6.574339161753295227e-04
1.999002078230293744e+00,6.945962072655230109e-04,-6.969168881584837227e-04
1.999020172226653624e+00,6.012850711806976348e-04,-7.005517547122006071e-04
1.999047163971975571e+00,5.981671167466892820e-04,-6.809433010915367287e-04
1.998962230353232616e+00,5.825611924459165106e-04,-5.283978937834569707e-04
1.998924032162520348e+00,5.572295876532874824e-04,-4.848250436460969167e-04
1.998947752293834368e+00,5.526413645680102035e-04,-3.897868466378904217e-04
