vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000066747288678837e+00,6.214655832754946083e-05,-1.586950343262740393e-04
2.000017238407351794e+00,5.086210959841937186e-05,-1.248160627268034934e-04
1.999951048951152721e+00,1.332468478074859224e-04,-1.137602225628011915e-04
1.999924214817953461e+00,1.169240912858198801e-04,-3.350047911345646991e-05
1.999986393683263808e+00,1.311719778340805472e-04,-4.244283497096706687e-05
2.000017142304157058e+00,6.677488291238383702e-05,-7.200453752728793626e-05
2.000020903296064745e+00,9.763716279955427413e-05,-5.373802724378279073e-05
1.999962299082491013e+00,7.307093804470879363e-05,-2.946249927051443411e-05
1.999970582214906312e+00,1.326103190345391222e-04,2.197577397741584118e-06
2.000041702020806333e+00,1.337414290576271472e-04,-4.883855036577955714e-05
2.000020021771295564e+00,1.221637604251326681e-04,-6.564683728427984683e-05
2.000039336066507634e+00,5.424663419646823129e-05,-4.332389604160906654e-05
2.000124788680892607e+00,-4.241565879386763641e-05,-2.328642734905006848e-05
2.000156384119762709e+00,-2.214199111014433365e-05,7.746160994136769957e-05
2.000077963663092984e+00,-4.381464926493613038e-06,1.692999401130507544e-04
2.000071674102399388e+00,-2.794777539901427898e-05,1.513177858584086087e-04
2.000088045153597172e+00,-1.220531637720509796e-04,1.513494613768624189e-04
2.000075817566089764e+00,-8.956297230068067678e-05,1.934566100279944264e-04
2.000095889199775101e+00,-1.307511575762441221e-04,2.509390606785890428e-04
2.000093917857378223e+00,-1.302748127545314482e-04,2.267899924648784818e-04
2.000110788488760782e+00,-1.549983325737775948e-04,3.054001749004186888e-04
2.000165421961871193e+00,-1.232491985550999048e-04,3.498974697953041680e-04
2.000234544648172186e+00,-4.516637215096754802e-05,3.152221487495934110e-04
2.000158524955182315e+00,-1.241174013790231488e-04,2.648670001456625181e-04
2.000181165130886729e+00,-3.984964470432984308e-05,3.511580384689155137e-04
2.000088023231637813e+00,-4.064391077875807300e-05,3.469732180283657472e-04
2.000183243351698614e+00,1.386655490456587247e-05,3.571715235040890768e-04
2.000246169557873710e+00,6.141609730018826119e-05,3.020169112714436157e-04
2.000282865606028970e+00,5.490552478071482491e-05,2.530765601866853155e-04
2.000256104702646365e+00,1.084154471476891262e-04,2.855010509258348005e-04
2.000280920244753347e+00,9.062448973320939437e-05,3.579894741813687215e-04
2.000241969400338604e+00,8.976106680206122086e-05,3.901614141631212589e-04
2.000213940242487443e+00,1.161117074736276280e-04,2.873969623047795195e-04
2.000247524205408745e+00,1.393308993195790208e-04,3.153777227078731330e-04
