Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.939426578346780510e-04,-1.367017860906505854e-04,-2.409741413017891718e-04
3.941355134615018253e-04,6.425314325548306090e-05,-3.944227311480908685e-04
1.264086209631244261e-04,7.108065767645927076e-04,-8.576204291130165146e-04
6.008773431143924620e-05,4.488468666868725837e-04,-2.737192698732735354e-04
4.398714963154965038e-04,9.026111163148136784e-04,-5.087107288235437254e-04
8.460841274578565375e-04,8.840955722217319103e-04,-1.994305768267567492e-04
1.288123306299832679e-03,6.290055181031341518e-04,-2.375066992689215881e-04
8.427633350803796298e-04,3.348742703970798143e-04,1.319157837866550176e-04
1.141670025589167515e-03,8.896619787560298151e-04,1.555272379068673870e-04
1.270162143745174645e-03,7.822076671479469539e-04,5.332613153530798471e-04
1.414848912034215528e-03,1.012469443981040516e-03,5.793920292287787958e-06
1.232831443610071841e-03,8.589392536203979819e-04,2.174962175546234515e-04
1.186152546647007387e-03,1.151011737781455898e-03,-1.460387429948708420e-04
1.372246630446954550e-03,1.188230438855292356e-03,-4.844393706243439062e-04
1.040446359682586008e-03,1.215869947560311529e-03,-7.203872367967665072e-04
9.109867858354843808e-04,1.452532832601334751e-03,-1.535077348097226100e-03
1.004286599243202870e-03,1.337198588943435632e-03,-2.168910770382625770e-03
1.365210123146428116e-03,1.803925409444745746e-03,-2.726966372012964209e-03
1.277183315061361209e-03,1.623464408928647481e-03,-3.016906707632967168e-03
9.722093492573724008e-04,1.547362097287038711e-03,-3.056846004901675636e-03
9.477872548240258779e-04,1.675069830699145923e-03,-2.782469389312390139e-03
1.302614954579087766e-03,9.027907219873702741e-04,-2.477621218301080501e-03
1.880363411676608948e-03,5.340610540150768706e-04,-1.906882086502517323e-03
1.718215727763834372e-03,5.168674810762643925e-04,-2.366190759204377537e-03
1.755636932363400767e-03,1.714060153027787976e-04,-2.325328938182696665e-03
1.665217553865596702e-03,1.358678526947644689e-03,-2.951076560977152277e-03
