pos_lat (deg),pos_lon (deg),pos_alt (m)
3.089632000000000289e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.089632018039521810e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.089632036078491240e+01,1.200000000000105445e+02,-1.067777478267926057e-06
3.089632054117366522e+01,1.200000000000198668e+02,-2.162102558612782789e-06
3.089632072156968334e+01,1.200000000000283933e+02,-4.113379850142543617e-06
3.089632090196609226e+01,1.200000000000361524e+02,-5.707447888927376404e-06
3.089632108236298791e+01,1.200000000000386109e+02,-7.000220088548082344e-06
3.089632126275695256e+01,1.200000000000411546e+02,-8.516532185171376656e-06
3.089632144315065787e+01,1.200000000000306528e+02,-8.645004440411903056e-06
3.089632162354084954e+01,1.200000000000223253e+02,-8.963059755663762562e-06
3.089632180393223138e+01,1.200000000000114113e+02,-9.305172063668978424e-06
3.089632198431451826e+01,1.199999999999971863e+02,-9.904235974490868536e-06
3.089632216470663195e+01,1.199999999999844675e+02,-1.170622545143055779e-05
3.089632234508731301e+01,1.199999999999675708e+02,-1.317037019121743008e-05
3.089632252546032021e+01,1.199999999999460982e+02,-1.503721492675035932e-05
3.089632270583812712e+01,1.199999999999230198e+02,-1.674986766611528515e-05
3.089632288621278278e+01,1.199999999998978097e+02,-1.916047233635777676e-05
3.089632306659299132e+01,1.199999999998690470e+02,-2.167588333199078635e-05
3.089632324697163668e+01,1.199999999998426432e+02,-2.347898402265295384e-05
3.089632342735218273e+01,1.199999999998173763e+02,-2.526987721770297544e-05
3.089632360773297393e+01,1.199999999997926636e+02,-2.680526709339431902e-05
3.089632378812191504e+01,1.199999999997735358e+02,-2.838751029803940438e-05
3.089632396849824758e+01,1.199999999997468194e+02,-2.983403985584051035e-05
3.089632414887713807e+01,1.199999999997268247e+02,-3.111817656883054988e-05
3.089632432925112937e+01,1.199999999997003073e+02,-3.236391609587970544e-05
3.089632450962203691e+01,1.199999999996723972e+02,-3.243239649664358634e-05
3.089632468999026216e+01,1.199999999996443734e+02,-3.150661041524025179e-05
3.089632487037021136e+01,1.199999999996246629e+02,-3.082918519607097505e-05
3.089632505074651547e+01,1.199999999996120437e+02,-2.975989883228644651e-05
3.089632523112439344e+01,1.199999999995930011e+02,-2.820198506957648330e-05
3.089632541148950651e+01,1.199999999995756497e+02,-2.629312674078571697e-05
3.089632559186055616e+01,1.199999999995703064e+02,-2.384498881596733635e-05
3.089632577222885246e+01,1.199999999995559108e+02,-2.166982245072821068e-05
3.089632595259566372e+01,1.199999999995385309e+02,-1.970948800431256536e-05
3.089632613296394226e+01,1.199999999995173141e+02,-1.741208027496651958e-05
3.089632631333511981e+01,1.199999999995025775e+02,-1.549962071820127683e-05
3.089632649370000550e+01,1.199999999994903419e+02,-1.368038017786746329e-05
3.089632667406053912e+01,1.199999999994688835e+02,-1.165437320251329154e-05
3.089632685441938875e+01,1.199999999994468567e+02,-9.845222989709855591e-06
3.089632703477698428e+01,1.199999999994236219e+02,-6.881043832058954794e-06
3.089632721513713776e+01,1.199999999993953281e+02,-3.076072905333071928e-06
3.089632739549263363e+01,1.199999999993547135e+02,1.705837280490581962e-06
3.089632757584472955e+01,1.199999999993032418e+02,7.444502511157458284e-06
3.089632775619276472e+01,1.199999999992485726e+02,1.284514998843864587e-05
3.089632793654195808e+01,1.199999999991991331e+02,1.825271264115188759e-05
3.089632811689493508e+01,1.199999999991469650e+02,2.424835291728539080e-05
3.089632829725528040e+01,1.199999999990896953e+02,3.074998732128152791e-05
3.089632847761000534e+01,1.199999999990313455e+02,3.699046558779835983e-05
3.089632865796216876e+01,1.199999999989645261e+02,4.315376952952519683e-05
3.089632883832245724e+01,1.199999999989007335e+02,4.976883067171651305e-05
3.089632901868279902e+01,1.199999999988341273e+02,5.701976216450920269e-05
3.089632919904776287e+01,1.199999999987706900e+02,6.367695318795692791e-05
3.089632937941455637e+01,1.199999999987028900e+02,7.016079660132856733e-05
3.089632955978455797e+01,1.199999999986379180e+02,7.658486841375973660e-05
3.089632974015666278e+01,1.199999999985703170e+02,8.288678709583698556e-05
3.089632992052894167e+01,1.199999999985038812e+02,8.968310876579484788e-05
3.089633010090385312e+01,1.199999999984329691e+02,9.694489375860367822e-05
3.089633028127675374e+01,1.199999999983513987e+02,1.046882892916114837e-04
3.089633046164808405e+01,1.199999999982714769e+02,1.131430762646417753e-04
3.089633064201694523e+01,1.199999999981894945e+02,1.219239531594472624e-04
3.089633082238469086e+01,1.199999999981108658e+02,1.309340346764964599e-04
3.089633100274927813e+01,1.199999999980311003e+02,1.398418039281448984e-04
3.089633118310860027e+01,1.199999999979480805e+02,1.486016726142504250e-04
