ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286335099720462e-04,-9.794036528997706270e+00
0.000000000000000000e+00,-1.502286342971529407e-04,-9.794036529141571634e+00
0.000000000000000000e+00,-1.502286350843338352e-04,-9.794036529285436998e+00
0.000000000000000000e+00,-1.502286358715147568e-04,-9.794036529429302362e+00
0.000000000000000000e+00,-1.502286366586956783e-04,-9.794036529573165950e+00
0.000000000000000000e+00,-1.502286374458765728e-04,-9.794036529717031314e+00
0.000000000000000000e+00,-1.502286382330574673e-04,-9.794036529860896678e+00
0.000000000000000000e+00,-1.502286390202383888e-04,-9.794036530004760266e+00
0.000000000000000000e+00,-1.502286398074192833e-04,-9.794036530148627406e+00
0.000000000000000000e+00,-1.502286405946001778e-04,-9.794036530292490994e+00
0.000000000000000000e+00,-1.502286413817810451e-04,-9.794036530436356358e+00
0.000000000000000000e+00,-1.502286421689619396e-04,-9.794036530580221722e+00
0.000000000000000000e+00,-1.502286429561428341e-04,-9.794036530724087086e+00
0.000000000000000000e+00,-1.502286437433237557e-04,-9.794036530867952450e+00
0.000000000000000000e+00,-1.502286445305046501e-04,-9.794036531011817814e+00
0.000000000000000000e+00,-1.502286453176855175e-04,-9.794036531155683178e+00
0.000000000000000000e+00,-1.502286461048664120e-04,-9.794036531299548543e+00
0.000000000000000000e+00,-1.502286468920472793e-04,-9.794036531443413907e+00
0.000000000000000000e+00,-1.502286476792281738e-04,-9.794036531587277494e+00
0.000000000000000000e+00,-1.502286484664090412e-04,-9.794036531731142858e+00
0.000000000000000000e+00,-1.502286492535899356e-04,-9.794036531875008222e+00
0.000000000000000000e+00,-1.502286500407708030e-04,-9.794036532018873586e+00
0.000000000000000000e+00,-1.502286508279516975e-04,-9.794036532162737174e+00
0.000000000000000000e+00,-1.502286516151325919e-04,-9.794036532306602538e+00
0.000000000000000000e+00,-1.502286524023134593e-04,-9.794036532450469679e+00
0.000000000000000000e+00,-1.502286531894943267e-04,-9.794036532594333266e+00
0.000000000000000000e+00,-1.502286539766751940e-04,-9.794036532738198630e+00
0.000000000000000000e+00,-1.502286547638560614e-04,-9.794036532882063995e+00
0.000000000000000000e+00,-1.502286555510369288e-04,-9.794036533025929359e+00
0.000000000000000000e+00,-1.502286563382177961e-04,-9.794036533169792946e+00
0.000000000000000000e+00,-1.502286571253986635e-04,-9.794036533313660087e+00
0.000000000000000000e+00,-1.502286579125795309e-04,-9.794036533457523674e+00
0.000000000000000000e+00,-1.502286586997603982e-04,-9.794036533601389038e+00
0.000000000000000000e+00,-1.502286594869412656e-04,-9.794036533745254403e+00
0.000000000000000000e+00,-1.502286602741221330e-04,-9.794036533889117990e+00
0.000000000000000000e+00,-1.502286610613030003e-04,-9.794036534032985131e+00
0.000000000000000000e+00,-1.502286618484838406e-04,-9.794036534176850495e+00
0.000000000000000000e+00,-1.502286626356647079e-04,-9.794036534320714082e+00
0.000000000000000000e+00,-1.502286634228455482e-04,-9.794036534464581223e+00
0.000000000000000000e+00,-1.502286642100264156e-04,-9.794036534608444811e+00
0.000000000000000000e+00,-1.502286649972072287e-04,-9.794036534752310175e+00
0.000000000000000000e+00,-1.502286657843880961e-04,-9.794036534896175539e+00
0.000000000000000000e+00,-1.502286665715689363e-04,-9.794036535040039126e+00
0.000000000000000000e+00,-1.502286673587497766e-04,-9.794036535183906267e+00
0.000000000000000000e+00,-1.502286681459306169e-04,-9.794036535327769855e+00
0.000000000000000000e+00,-1.502286689331114571e-04,-9.794036535471635219e+00
0.000000000000000000e+00,-1.502286697202923245e-04,-9.794036535615500583e+00
0.000000000000000000e+00,-1.502286705074731376e-04,-9.794036535759365947e+00
0.000000000000000000e+00,-1.502286712946539779e-04,-9.794036535903231311e+00
0.000000000000000000e+00,-1.502286720818348182e-04,-9.794036536047096675e+00
0.000000000000000000e+00,-1.502286728690156584e-04,-9.794036536190962039e+00
0.000000000000000000e+00,-1.502286736561964987e-04,-9.794036536334827403e+00
0.000000000000000000e+00,-1.502286744433773389e-04,-9.794036536478692767e+00
0.000000000000000000e+00,-1.502286752305581521e-04,-9.794036536622556355e+00
0.000000000000000000e+00,-1.502286760177389924e-04,-9.794036536766421719e+00
0.000000000000000000e+00,-1.502286768049198326e-04,-9.794036536910287083e+00
0.000000000000000000e+00,-1.502286775921006458e-04,-9.794036537054150671e+00
0.000000000000000000e+00,-1.502286783792814589e-04,-9.794036537198019587e+00
0.000000000000000000e+00,-1.502286791664622992e-04,-9.794036537341883175e+00
0.000000000000000000e+00,-1.502286799536431123e-04,-9.794036537485750316e+00
0.000000000000000000e+00,-1.502286807408239526e-04,-9.794036537629613903e+00
0.000000000000000000e+00,-1.502286815280047387e-04,-9.794036537773479267e+00
0.000000000000000000e+00,-1.502286823151855789e-04,-9.794036537917346408e+00
0.000000000000000000e+00,-1.502286831023663921e-04,-9.794036538061209995e+00
0.000000000000000000e+00,-1.502286838895472323e-04,-9.794036538205073583e+00
0.000000000000000000e+00,-1.502286846767280184e-04,-9.794036538348940724e+00
0.000000000000000000e+00,-1.502286854639088315e-04,-9.794036538492804311e+00
0.000000000000000000e+00,-1.502286862510896718e-04,-9.794036538636669675e+00
0.000000000000000000e+00,-1.502286870382704578e-04,-9.794036538780535039e+00
0.000000000000000000e+00,-1.502286878254512439e-04,-9.794036538924398627e+00
0.000000000000000000e+00,-1.502286886126320299e-04,-9.794036539068265768e+00
0.000000000000000000e+00,-1.502286893998128431e-04,-9.794036539212131132e+00
0.000000000000000000e+00,-1.502286901869936562e-04,-9.794036539355994719e+00
0.000000000000000000e+00,-1.502286909741744423e-04,-9.794036539499861860e+00
0.000000000000000000e+00,-1.502286917613552555e-04,-9.794036539643725447e+00
0.000000000000000000e+00,-1.502286925485360415e-04,-9.794036539787590812e+00
0.000000000000000000e+00,-1.502286933357168547e-04,-9.794036539931456176e+00
0.000000000000000000e+00,-1.502286941228976678e-04,-9.794036540075321540e+00
0.000000000000000000e+00,-1.502286949100784539e-04,-9.794036540219186904e+00
0.000000000000000000e+00,-1.502286956972592399e-04,-9.794036540363050491e+00
0.000000000000000000e+00,-1.502286964844400260e-04,-9.794036540506915856e+00
0.000000000000000000e+00,-1.502286972716208391e-04,-9.794036540650781220e+00
0.000000000000000000e+00,-1.502286980588015981e-04,-9.794036540794646584e+00
0.000000000000000000e+00,-1.502286988459824112e-04,-9.794036540938511948e+00
0.000000000000000000e+00,-1.502286996331631702e-04,-9.794036541082377312e+00
0.000000000000000000e+00,-1.502287004203439833e-04,-9.794036541226242676e+00
0.000000000000000000e+00,-1.502287012075247694e-04,-9.794036541370106264e+00
0.000000000000000000e+00,-1.502287019947055283e-04,-9.794036541513973404e+00
0.000000000000000000e+00,-1.502287027818862873e-04,-9.794036541657838768e+00
0.000000000000000000e+00,-1.502287035690670733e-04,-9.794036541801704132e+00
0.000000000000000000e+00,-1.502287043562478322e-04,-9.794036541945567720e+00
0.000000000000000000e+00,-1.502287051434286183e-04,-9.794036542089433084e+00
0.000000000000000000e+00,-1.502287059306094043e-04,-9.794036542233298448e+00
0.000000000000000000e+00,-1.502287067177901904e-04,-9.794036542377163812e+00
0.000000000000000000e+00,-1.502287075049709493e-04,-9.794036542521027400e+00
0.000000000000000000e+00,-1.502287082921517354e-04,-9.794036542664892764e+00
0.000000000000000000e+00,-1.502287090793324672e-04,-9.794036542808759904e+00
0.000000000000000000e+00,-1.502287098665132262e-04,-9.794036542952627045e+00
0.000000000000000000e+00,-1.502287106536940122e-04,-9.794036543096490632e+00
0.000000000000000000e+00,-1.502287114408747712e-04,-9.794036543240355996e+00
