pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999052300000457e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099999070339232432e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099999088377774470e+01,1.200000000000051870e+02,1.103769033795493642e-07
3.099999106417041617e+01,1.200000000000024301e+02,9.283291131666911213e-07
3.099999124456363475e+01,1.200000000000057128e+02,1.961013979686021662e-06
3.099999142496031368e+01,1.200000000000075744e+02,3.100603972088711898e-06
3.099999160536461673e+01,1.200000000000090523e+02,3.484760023958802341e-06
3.099999178576929992e+01,1.200000000000086402e+02,3.412807797877021276e-06
3.099999196617817177e+01,1.200000000000095781e+02,3.262767929090181419e-06
3.099999214658458158e+01,1.200000000000128608e+02,3.707049089070143138e-06
3.099999232698288409e+01,1.200000000000146940e+02,3.204784620763517945e-06
3.099999250737969092e+01,1.200000000000160156e+02,3.902848672093647630e-06
3.099999268777601102e+01,1.200000000000196536e+02,4.902535770352979825e-06
3.099999286816739286e+01,1.200000000000182894e+02,6.725873737684506142e-06
3.099999304856343940e+01,1.200000000000286917e+02,8.326446155961870550e-06
3.099999322896155718e+01,1.200000000000399183e+02,9.246427060688666171e-06
3.099999340936446401e+01,1.200000000000513865e+02,9.984117939403404317e-06
3.099999358977101949e+01,1.200000000000672458e+02,1.047724920852436932e-05
3.099999377017774904e+01,1.200000000000793818e+02,1.149294329741659912e-05
3.099999395057841056e+01,1.200000000000945874e+02,1.247170182967571982e-05
3.099999413097760836e+01,1.200000000000973870e+02,1.331890447414205039e-05
3.099999431136982864e+01,1.200000000001021476e+02,1.416417455719936846e-05
3.099999449175722788e+01,1.200000000001031708e+02,1.657873922901468764e-05
3.099999467214613702e+01,1.200000000001098641e+02,1.940462987101806736e-05
3.099999485253482590e+01,1.200000000001102194e+02,2.223548879334895245e-05
3.099999503293085112e+01,1.200000000000976428e+02,2.513901794291606811e-05
3.099999521332310337e+01,1.200000000000761702e+02,2.805250187063432999e-05
3.099999539371964019e+01,1.200000000000609788e+02,3.038740850748171976e-05
3.099999557411665663e+01,1.200000000000502212e+02,3.189933269086121597e-05
3.099999575450874900e+01,1.200000000000285354e+02,3.374203168210659421e-05
3.099999593490074545e+01,1.200000000000082849e+02,3.537317322440954959e-05
3.099999611529876731e+01,1.199999999999987494e+02,3.689927462381104424e-05
3.099999629569765247e+01,1.199999999999844391e+02,3.883193592110611986e-05
3.099999647609469378e+01,1.199999999999743636e+02,4.132132981278939700e-05
3.099999665648646285e+01,1.199999999999718199e+02,4.401316550084413573e-05
3.099999683687664032e+01,1.199999999999679261e+02,4.698557399470227827e-05
3.099999701727189461e+01,1.199999999999719194e+02,5.011966177247307593e-05
3.099999719766797313e+01,1.199999999999785985e+02,5.294323384748769062e-05
3.099999737806794897e+01,1.199999999999845670e+02,5.573320579736008645e-05
3.099999755846414473e+01,1.199999999999855902e+02,5.848008947772556507e-05
3.099999773886575127e+01,1.199999999999902656e+02,6.144450641726081756e-05
3.099999791926436643e+01,1.200000000000017764e+02,6.425038196933783566e-05
3.099999809966607600e+01,1.200000000000118519e+02,6.724778443592232115e-05
3.099999828006722424e+01,1.200000000000145519e+02,6.987759839528885446e-05
3.099999846046777918e+01,1.200000000000140119e+02,7.209664614126548782e-05
3.099999864086373691e+01,1.200000000000178488e+02,7.440562424711076649e-05
3.099999882125578665e+01,1.200000000000178773e+02,7.746908406941470533e-05
3.099999900165472155e+01,1.200000000000242579e+02,8.032385998243291860e-05
3.099999918205175931e+01,1.200000000000334950e+02,8.260727224344412774e-05
3.099999936244250165e+01,1.200000000000439115e+02,8.480988334721714444e-05
3.099999954283595471e+01,1.200000000000559481e+02,8.659184467008806301e-05
3.099999972322608244e+01,1.200000000000666773e+02,8.850938210645601636e-05
3.099999990360863933e+01,1.200000000000732427e+02,8.991055670785257168e-05
3.100000008399321771e+01,1.200000000000831193e+02,9.103483647117727238e-05
3.100000026438042511e+01,1.200000000000912053e+02,9.226043655543363585e-05
3.100000044477333816e+01,1.200000000000953548e+02,9.232840231847631830e-05
3.100000062516575028e+01,1.200000000000973728e+02,9.222821513865219877e-05
3.100000080556161919e+01,1.200000000000946727e+02,9.271197589199301663e-05
3.100000098595849707e+01,1.200000000000914611e+02,9.292191257069919706e-05
3.100000116635204606e+01,1.200000000000808313e+02,9.357900758276871574e-05
3.100000134674205654e+01,1.200000000000606235e+02,9.484484608319902808e-05
3.100000152713138846e+01,1.200000000000453042e+02,9.599254534624643103e-05
3.100000170751924600e+01,1.200000000000307807e+02,9.665469238318825874e-05
3.100000188790628641e+01,1.200000000000169109e+02,9.784650899466706400e-05
3.100000206829297156e+01,1.200000000000042206e+02,9.893482588609610968e-05
3.100000224867864773e+01,1.199999999999919282e+02,9.996467270369130170e-05
3.100000242906115844e+01,1.199999999999733973e+02,1.003552584238998302e-04
3.100000260945448005e+01,1.199999999999569411e+02,1.009083826527918618e-04
3.100000278985127267e+01,1.199999999999432561e+02,1.017191986547835746e-04
3.100000297024568496e+01,1.199999999999330527e+02,1.027656481825395393e-04
3.100000315063552847e+01,1.199999999999179039e+02,1.028987517364857396e-04
3.100000333102742189e+01,1.199999999999140101e+02,1.020868880409279007e-04
