q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999841945320e-01,-4.632302023570287724e-06,-2.514843701847502273e-06,-1.956602159372135806e-06
9.999999999566026032e-01,-7.854686328937363830e-06,-3.828014310117407291e-06,-3.231872149495847589e-06
9.999999999160653630e-01,-9.037012488284003822e-06,-1.564902751135343547e-06,-9.151654271419590273e-06
9.999999997490119918e-01,-1.782934491297045326e-05,-1.415046220146540467e-06,-1.349400603410044325e-05
9.999999997871398261e-01,-1.801053241410363430e-05,-3.481543550388182752e-06,-9.445636114185553751e-06
9.999999997696589205e-01,-2.028790107544462364e-05,-1.072813924130249768e-06,-6.923329317746757588e-06
9.999999997783612926e-01,-1.896326211676245966e-05,7.621049960405907857e-06,-5.058832130329754202e-06
9.999999997898091353e-01,-1.949703633742307077e-05,6.213374959319931961e-06,1.281178885581407935e-06
9.999999997856672262e-01,-1.883947606018960809e-05,8.437424993711092018e-06,1.596754243106255029e-06
9.999999996933213176e-01,-2.194692198693765596e-05,1.145504929553661592e-05,6.866631067601575688e-07
9.999999997019648479e-01,-2.326953906742047318e-05,5.467425705181525004e-06,4.970515243576587627e-06
9.999999996250359402e-01,-2.376690394125654938e-05,2.182885832755227866e-06,1.342748390298337309e-05
9.999999996204869124e-01,-2.416693820954925748e-05,-2.923380747914638643e-07,1.322497553487108698e-05
9.999999995354086346e-01,-2.742629038289416392e-05,3.856587393437451819e-06,1.273216693227415550e-05
9.999999995611973391e-01,-2.529640985358790674e-05,8.201972321787220839e-06,1.305467599087252871e-05
9.999999997380838446e-01,-2.076338156791902975e-05,-8.755516663122604266e-07,9.588946446393672887e-06
9.999999998086795960e-01,-1.841998889811233774e-05,-3.318381931476175727e-06,5.686240294457850665e-06
9.999999997677495589e-01,-2.121073627976292940e-05,-1.130095928968288930e-06,3.650831518321999611e-06
9.999999998165083337e-01,-1.559279756532726429e-05,1.557811412729710875e-06,1.101912943567392930e-05
9.999999998921224043e-01,-1.257477656403086882e-05,-6.053943229048115467e-06,4.580376241491506869e-06
9.999999998182557137e-01,-1.788804998919798087e-05,-3.586525566190777738e-06,-5.535619632740147608e-06
9.999999997718213018e-01,-1.931011529640678715e-05,-6.675762653264585610e-06,-6.237882996755315126e-06
9.999999998297448567e-01,-1.651378265015673893e-05,-4.035819929957322722e-06,-7.177575965478408928e-06
9.999999998421947867e-01,-1.561415231054092239e-05,-7.253068660393699735e-07,-8.442903229803206454e-06
9.999999996935177160e-01,-2.425057691972005527e-05,2.267406521305603219e-07,-4.982255065813705250e-06
9.999999997737818447e-01,-2.071733425977585562e-05,-3.177672103988539334e-06,-3.623608832653310773e-06
9.999999997668008733e-01,-2.092328882597812789e-05,7.128220949528198174e-07,-5.301510937697868911e-06
9.999999997262631890e-01,-2.287613567274664010e-05,-1.043839805306205947e-06,-4.802754909000258989e-06
9.999999997961919185e-01,-1.867423844734651111e-05,4.789494239743059242e-06,-5.995832413219858407e-06
9.999999996715923656e-01,-2.296079631135310379e-05,3.713692045047246608e-06,-1.076222688143475284e-05
9.999999996609819641e-01,-2.139911900876874439e-05,7.018620414099215257e-06,-1.307107288047258422e-05
9.999999994621542321e-01,-2.746919295623927474e-05,5.713057416999970347e-07,-1.791113936502553708e-05
9.999999992805537197e-01,-3.176086962678245092e-05,1.160536353168634512e-06,-2.070731241847208437e-05
9.999999990819843365e-01,-3.853847082328547226e-05,-1.977376944676367370e-06,-1.862545501377464634e-05
9.999999991889186868e-01,-3.828014728159123274e-05,-5.578427308735514482e-06,-1.121044605057171530e-05
9.999999990791370585e-01,-4.222134532250221598e-05,-3.616095887738987963e-06,-6.782892139279566045e-06
9.999999990963874819e-01,-4.203787305922058527e-05,-4.189829664669476342e-06,-4.742086919440251695e-06
9.999999991428076829e-01,-4.070336404318025783e-05,-7.508539290182066548e-06,-1.114667841647809334e-06
9.999999991417239942e-01,-4.073562454093232553e-05,-6.855105667021207306e-06,3.188817361101854069e-06
9.999999991809339628e-01,-4.033354319799889839e-05,-1.973750548586075468e-06,-2.727940225325017848e-06
9.999999990057460986e-01,-4.409436488395390458e-05,2.483371308271940168e-08,6.647874607121875567e-06
9.999999989297367886e-01,-4.450494830979394469e-05,-9.911550302996237834e-07,1.260371206221860740e-05
9.999999989979333481e-01,-4.442624560940024056e-05,2.041828628531263048e-06,5.125724517172855499e-06
9.999999989527897926e-01,-4.507068685936919982e-05,5.327484509303774657e-06,5.888254743903154665e-06
9.999999990297722130e-01,-4.332964522453119796e-05,6.904241354298927017e-06,3.915207441204988332e-06
9.999999990443011466e-01,-4.365547189371052372e-05,-1.478259284370602061e-07,2.361295951169676771e-06
9.999999990555783480e-01,-4.307298622548936677e-05,2.759597622914700997e-06,5.093694840922397658e-06
9.999999988781066440e-01,-4.720065390832511360e-05,-1.592652105028814390e-06,3.653522485896409439e-06
9.999999988365186887e-01,-4.817588615969127980e-05,2.087592306394261618e-06,1.299510608587453086e-06
9.999999990492399737e-01,-4.357297685402697156e-05,9.018332440706168039e-07,1.449939660824553073e-06
9.999999991942738475e-01,-3.972270415794883165e-05,5.792002914378626235e-06,-1.085324142100293251e-07
9.999999989742154316e-01,-4.391706649507691413e-05,1.005158193964643888e-05,4.671824127998920205e-06
