vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000005991131522887e+00,7.416204802345498985e-05,1.354925389948405910e-04
1.999852644915375954e+00,4.386647965855444210e-05,1.505757425715670761e-04
1.999799744016014236e+00,2.300470966949444656e-05,1.390277842131399375e-04
1.999895897158537439e+00,-1.881680454866770249e-06,1.305591610058244850e-04
1.999899768762964714e+00,-2.902222548808375193e-05,2.417867853881983434e-04
1.999892754058569366e+00,5.742681392709883081e-05,2.098242215666989909e-04
1.999889690463649172e+00,4.411290780141308246e-05,1.101283299133730420e-04
1.999900632847015469e+00,1.556545422751684380e-05,1.461777072432926777e-04
1.999937639759239438e+00,2.563066165687179587e-05,1.766230970123891086e-04
2.000023343749006699e+00,-5.675497319856227059e-05,2.048029119976897379e-04
2.000081988926915244e+00,-1.232826340834759684e-04,1.043224278108682553e-04
2.000060111810465280e+00,-1.627258581393491426e-04,2.302456619565833946e-04
2.000074492890745237e+00,-1.774049101436399897e-04,1.832239938870752240e-04
2.000069302136068483e+00,-1.703827363115325069e-04,1.481313992274383752e-04
2.000075400116396285e+00,-1.492653859636428428e-04,2.360720121111503926e-04
1.999989061001813395e+00,-1.148380732322764448e-04,2.608049670768497041e-04
2.000034965440121493e+00,-1.924242815883626392e-04,3.117949818356083704e-04
2.000084284503848231e+00,-1.182190481024298094e-04,3.432507589943900920e-04
2.000130777994008291e+00,-8.499132831145145717e-05,2.886091119867529881e-04
2.000102952700301806e+00,-1.130057130413956014e-04,3.281943463106243514e-04
2.000153889537930940e+00,-1.558038554072341806e-04,2.779507643922806532e-04
2.000240471713738977e+00,-3.548763932852383148e-05,2.998834898462305557e-04
2.000288472009751128e+00,-1.014052629017050673e-04,2.676640141943801860e-04
2.000258930436706439e+00,-1.345622795201840613e-04,3.123684862240885948e-04
2.000348560336507209e+00,-1.159017750755625019e-05,2.577429029310249653e-04
2.000315929372712187e+00,-7.636180618176957168e-05,2.345412388404974043e-04
2.000389917675475804e+00,2.619955220625481409e-06,2.010373760367007941e-04
2.000353495864371389e+00,-2.508204412390628186e-05,2.589622423561074101e-04
2.000396488696635888e+00,3.799788580813384328e-05,2.958352338943995513e-04
2.000366404684344346e+00,-2.097146451812412010e-06,3.060257416740884895e-04
2.000382972851204588e+00,-3.361099926317668527e-05,3.124583552727332658e-04
2.000383404664010545e+00,-1.207571785440048127e-04,3.072950982535828596e-04
2.000422037537053388e+00,-1.150121611913910481e-04,1.883915297499934305e-04
2.000333081315451622e+00,-1.091424329093006174e-04,1.459845262109511321e-04
2.000388105356136315e+00,-2.016075726745747226e-04,1.148904352634308950e-04
2.000442833604574755e+00,-2.323075723086541185e-04,9.645161424074568453e-05
2.000474205350966983e+00,-2.536955381898635680e-04,1.135268747135545421e-04
2.000608928523772700e+00,-1.904867300821107257e-04,1.308088746713677764e-04
2.000624426250439125e+00,-1.780900590007337123e-04,1.008457409414257959e-04
2.000635684704522355e+00,-2.202944874403493705e-04,2.387428860565012946e-05
2.000602184110962689e+00,-2.879353621648273842e-04,-3.749964914252453853e-05
2.000618230324431313e+00,-2.919349975772444301e-04,-8.556666257106951604e-05
2.000677595988095803e+00,-3.414385236172503136e-04,-1.741160767662025912e-04
