ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.500820617139834556e-04,-9.794009754677620805e+00
0.000000000000000000e+00,-1.500820625014455921e-04,-9.794009754821395575e+00
0.000000000000000000e+00,-1.500820632889076744e-04,-9.794009754965170345e+00
0.000000000000000000e+00,-1.500820640763697838e-04,-9.794009755108945114e+00
0.000000000000000000e+00,-1.500820648638318390e-04,-9.794009755252721661e+00
0.000000000000000000e+00,-1.500820656512939484e-04,-9.794009755396496431e+00
0.000000000000000000e+00,-1.500820664387560849e-04,-9.794009755540271200e+00
0.000000000000000000e+00,-1.500820672262181672e-04,-9.794009755684047747e+00
0.000000000000000000e+00,-1.500820680136802495e-04,-9.794009755827822516e+00
0.000000000000000000e+00,-1.500820688011423318e-04,-9.794009755971597286e+00
0.000000000000000000e+00,-1.500820695886044141e-04,-9.794009756115375609e+00
0.000000000000000000e+00,-1.500820703760664964e-04,-9.794009756259150379e+00
0.000000000000000000e+00,-1.500820711635286059e-04,-9.794009756402925149e+00
0.000000000000000000e+00,-1.500820719509907153e-04,-9.794009756546701695e+00
0.000000000000000000e+00,-1.500820727384527705e-04,-9.794009756690476465e+00
0.000000000000000000e+00,-1.500820735259148799e-04,-9.794009756834251235e+00
0.000000000000000000e+00,-1.500820743133769351e-04,-9.794009756978027781e+00
0.000000000000000000e+00,-1.500820751008390174e-04,-9.794009757121802551e+00
0.000000000000000000e+00,-1.500820758883010997e-04,-9.794009757265577321e+00
0.000000000000000000e+00,-1.500820766757631549e-04,-9.794009757409352090e+00
0.000000000000000000e+00,-1.500820774632252914e-04,-9.794009757553126860e+00
0.000000000000000000e+00,-1.500820782506873466e-04,-9.794009757696903407e+00
0.000000000000000000e+00,-1.500820790381494289e-04,-9.794009757840679953e+00
0.000000000000000000e+00,-1.500820798256114841e-04,-9.794009757984454723e+00
0.000000000000000000e+00,-1.500820806130735664e-04,-9.794009758128231269e+00
