pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000001804199812e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000003608401400e+01,1.199999999999998579e+02,-1.315349530050271020e-08
3.000000005412596948e+01,1.199999999999996163e+02,-3.880102056391285060e-08
3.000000007216794273e+01,1.199999999999991189e+02,-5.368246578098632399e-08
3.000000009020970637e+01,1.199999999999990195e+02,-9.506298746959206309e-08
3.000000010825146290e+01,1.199999999999988489e+02,-1.146217324614505658e-07
3.000000012629325141e+01,1.199999999999987494e+02,-1.299522592317442284e-07
3.000000014433479834e+01,1.199999999999987637e+02,-1.465846729131094184e-07
3.000000016237626355e+01,1.199999999999989484e+02,-1.726203734511921333e-07
3.000000018041769323e+01,1.199999999999988916e+02,-2.067362727030944546e-07
3.000000019845910870e+01,1.199999999999986642e+02,-2.531739408034770128e-07
3.000000021650068049e+01,1.199999999999983942e+02,-2.701753672368514590e-07
3.000000023454212084e+01,1.199999999999982663e+02,-2.831206544865616124e-07
3.000000025258371750e+01,1.199999999999982094e+02,-2.979864896573996934e-07
3.000000027062522889e+01,1.199999999999982094e+02,-3.275566426788744587e-07
3.000000028866663726e+01,1.199999999999984652e+02,-3.461654030122963600e-07
3.000000030670813800e+01,1.199999999999987637e+02,-3.866172182010450934e-07
3.000000032474960321e+01,1.199999999999990763e+02,-4.100098804894491922e-07
3.000000034279108974e+01,1.199999999999993747e+02,-4.538764114279660858e-07
3.000000036083292088e+01,1.199999999999998437e+02,-5.122306970474640359e-07
3.000000037887472715e+01,1.200000000000004690e+02,-6.018631847322458745e-07
3.000000039691648013e+01,1.200000000000010800e+02,-7.140271188127767873e-07
3.000000041495840009e+01,1.200000000000017906e+02,-8.018913036471605987e-07
3.000000043300036268e+01,1.200000000000026859e+02,-8.694600127800120959e-07
3.000000045104237145e+01,1.200000000000037375e+02,-9.009126838035035834e-07
3.000000046908416351e+01,1.200000000000044196e+02,-9.369915405094855557e-07
3.000000048712574952e+01,1.200000000000050591e+02,-9.742029996977320627e-07
3.000000050516747763e+01,1.200000000000057696e+02,-9.928070138336451398e-07
3.000000052320936561e+01,1.200000000000063523e+02,-1.032191014131191063e-06
3.000000054125131754e+01,1.200000000000069917e+02,-1.103342621190286385e-06
3.000000055929347198e+01,1.200000000000077449e+02,-1.186489100180441572e-06
3.000000057733565129e+01,1.200000000000085123e+02,-1.256864900455718476e-06
3.000000059537783059e+01,1.200000000000093223e+02,-1.308789076609478579e-06
3.000000061342008095e+01,1.200000000000099334e+02,-1.383321433051609597e-06
3.000000063146259066e+01,1.200000000000105445e+02,-1.470391839020198004e-06
3.000000064950497958e+01,1.200000000000113971e+02,-1.600865392394293017e-06
3.000000066754754968e+01,1.200000000000122071e+02,-1.727777422476225053e-06
3.000000068559008071e+01,1.200000000000130171e+02,-1.824126967544288257e-06
3.000000070363231686e+01,1.200000000000135572e+02,-1.940707467573719544e-06
3.000000072167464182e+01,1.200000000000138840e+02,-2.062624148361081558e-06
3.000000073971699877e+01,1.200000000000142393e+02,-2.173280095821641775e-06
3.000000075775974651e+01,1.200000000000147935e+02,-2.266858987143022614e-06
3.000000077580235924e+01,1.200000000000150777e+02,-2.375888996752716979e-06
3.000000079384483698e+01,1.200000000000154330e+02,-2.475865389831583493e-06
3.000000081188728984e+01,1.200000000000160014e+02,-2.588135106649748301e-06
3.000000082993000561e+01,1.200000000000166551e+02,-2.703512676410524112e-06
3.000000084797270716e+01,1.200000000000169109e+02,-2.835594646785687712e-06
3.000000086601541582e+01,1.200000000000172946e+02,-2.946455647899667383e-06
3.000000088405805343e+01,1.200000000000177209e+02,-3.074096546479300259e-06
