ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000001804199812e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000003608399979e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000005412600146e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000007216800313e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000009021000480e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000010825201002e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000012629401169e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000014433601336e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000016237801503e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018042002026e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000019846202193e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000021650402360e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000023454602527e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000025258803049e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000027063003216e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000028867203383e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000030671403550e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000032475603717e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000034279803884e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000036084004051e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000037888204218e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000039692404386e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000041496604553e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000043300804720e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000045105004887e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000046909205054e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000048713405221e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000050517605388e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000052321806265e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000054126006432e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000055930206599e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000057734406766e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000059538606934e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000061342807101e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000063147007268e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000064951207435e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000066755407602e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000068559607769e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000070363807936e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000072168008103e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000073972208270e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000075776408437e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000077580608604e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000079384808771e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000081189008938e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000082993209105e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000084797409272e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000086601610150e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000088405810317e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000090210010484e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000092014210651e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000093818410818e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000095622610985e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000097426811152e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000099231011319e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000101035211486e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000102839411653e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000104643611820e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000106447811987e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000108252012154e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000110056212321e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000111860412488e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000113664612655e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000115468812822e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000117273012989e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000119077213157e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000120881413679e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000122685614201e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000124489814368e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000126294014535e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000128098214702e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000129902414869e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000131706615036e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000133510815203e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000135315015726e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000137119215893e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000138923416060e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000140727616227e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000142531816394e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000144336016561e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000146140216728e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000147944416895e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000149748617062e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000151552817229e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000153357017396e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000155161217563e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000156965418441e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000158769618608e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000160573818775e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000162378018942e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000164182219109e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000165986419276e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000167790619443e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000169594819610e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000171399019777e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000173203219944e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000175007420111e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000176811620278e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000178615820445e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000180420020612e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000182224220779e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000184028420946e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000185832621113e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000187636821281e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000189441021448e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000191245222325e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000193049422492e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000194853622659e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000196657822826e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000198462022993e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000200266223160e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000202070423327e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000203874623494e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000205678823662e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000207483023829e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000209287223996e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000211091424163e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000212895624330e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000214699824497e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000216504024664e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000218308224831e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000220112424998e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000221916625165e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000223720825332e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000225525025499e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000227329226377e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000229133426544e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000230937626711e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000232741826878e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000234546027045e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000236350227212e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000238154427379e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000239958627546e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000241762827713e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000243567027880e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000245371228047e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000247175428569e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000248979628736e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000250783828903e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000252588029070e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000254392229238e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000256196429405e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000258000629572e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000259804829739e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000261609030616e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000263413230783e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000265217430950e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000267021631117e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000268825831284e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000270630031451e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000272434231618e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000274238431786e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000276042631953e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000277846832120e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000279651032287e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000281455232454e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000283259432621e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000285063632788e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000286867832955e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000288672033122e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000290476233289e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000292280433456e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000294084633623e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000295888833790e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000297693034668e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000299497234835e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000301301435002e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000303105635169e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000304909835336e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000306714035503e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000308518235670e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000310322435837e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000312126636004e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000313930836171e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000315735036338e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000317539236505e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000319343436672e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000321147636839e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000322951837006e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000324756037173e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000326560237340e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000328364437507e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000330168637674e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000331972838552e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000333777038719e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000335581238886e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000337385439053e+01,1.199999999999999858e+02,0.000000000000000000e+00
