gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.641567920932940683e-01,1.685791853556561914e-02,-1.403454714096208367e-01
7.092670138536903701e-02,1.288669965212799751e-01,-3.074253019327137862e-02
1.205951316649615940e-01,6.541985104197906020e-02,-5.444846511047418680e-02
-1.241814256834113672e-01,2.922947488244747594e-01,-7.766428790494068557e-04
-7.781763549186593472e-03,-2.290948288268280231e-01,-9.083677162231432178e-02
5.683493749309541376e-02,-7.792678940279487709e-02,-1.826943136653497723e-01
-1.486112528261382404e-01,2.606032676103174905e-01,9.198619014364788071e-02
-4.287873523400715509e-02,-1.343130858107677850e-01,-5.704260697270253228e-02
-1.039442045212730370e-01,-3.062482143813137492e-02,8.466299060828383349e-02
2.097589484601507237e-01,-4.437414259325270227e-02,-7.419769934828854274e-02
3.469712769793570351e-02,8.355809747250790565e-02,1.234208929456033638e-01
4.287219942042795606e-02,-9.064955479678773673e-03,-1.127746301758631581e-01
5.954024325782679081e-03,-1.042264146694684562e-01,8.422501542297552990e-03
-7.659598993521292420e-02,2.324401985251005331e-01,1.746405920440881332e-01
3.800041482834404932e-02,-7.672333812305166811e-02,-6.598924561872336614e-02
-7.057978652626983873e-02,-1.940515503759029925e-02,-8.676351454414350448e-03
-3.222641547753476998e-02,4.783604738031129594e-02,-4.656169352660780025e-02
1.721614022742365135e-01,-1.126681923234680409e-02,-1.361297182347629697e-01
-2.487257604332232253e-01,-1.826233207233640965e-01,1.498676817689392760e-01
-2.169465968970488851e-02,-1.195262170296953474e-01,-3.827342673995913769e-01
-1.178522296390612512e-01,1.584094879629965036e-01,7.696612025922816569e-02
1.778217047861106181e-01,-4.622969431796346881e-05,-5.710055864479859911e-02
4.377991923096555271e-02,-2.316496292791716052e-02,-8.997097099542902821e-02
2.013662898674959678e-01,-1.124560202686329252e-01,2.197708419385821510e-01
-1.995562990912674514e-02,-5.831460901304144628e-02,1.368559642020635188e-02
2.533434160673331270e-01,-9.224274451300426558e-02,1.658175988876549878e-01
-1.825268867295879727e-01,1.634775821430940190e-01,1.317423236795553726e-03
2.407641237333054407e-01,-5.630322258855312290e-02,3.695158340496490501e-01
2.463106760696273934e-01,4.526731972328336406e-02,-1.971868213711583384e-01
1.628040579036492963e-01,-1.458912636853721689e-01,-7.582262876090531400e-02
-4.652455475023077602e-02,1.259339653984525680e-02,-2.616139381207454595e-01
5.227861032640890998e-02,9.355431578948901483e-02,-1.220367414862792710e-01
9.059856518475875586e-02,-9.436488591498266854e-02,-1.120452780514546443e-01
-1.202443270318789142e-01,-9.202123160576021477e-02,-9.116061424116277123e-02
3.556885557307147561e-02,-2.610597980515484418e-01,1.753079976556192465e-01
-1.934536034683982941e-01,-7.285916938092554251e-02,-8.196307142349060215e-02
-2.197651185442055233e-01,-2.124610692097223530e-01,1.546168090732343188e-02
1.829309854385708922e-01,8.661702961812133700e-03,2.086165972012651859e-02
5.428862336080151479e-02,-1.335738877982945057e-02,8.930603693583058500e-02
-3.885077475115423368e-03,-1.232474107684021318e-02,-1.413799258708401674e-01
1.833995871493371010e-01,-1.420361796679102395e-01,1.111930286164736770e-01
-2.146770989361651560e-01,-1.077765786084913663e-01,1.082487732843927068e-02
-6.988928402287089559e-02,-1.014533761362165082e-01,-1.993222312121630257e-01
8.740448953691164202e-02,1.305356095400347083e-01,-6.654024616157164229e-02
-6.083163331394048773e-02,1.612772104355859881e-02,1.464389755793164272e-01
3.149618220402841118e-01,1.128329055728923280e-01,-4.248292696560888870e-02
-1.909102467475928266e-01,-6.008261807807081106e-02,1.736363178076850977e-01
-1.935260627798834343e-01,-1.038549236400662518e-01,1.128393875837008509e-01
-4.296739861146178091e-02,-4.638366378787330685e-02,9.876679355298070839e-02
-1.049286073402281305e-01,3.092126787342173652e-02,1.295298764777697842e-01
-2.244998770331554927e-01,-2.944904905249102756e-01,9.887839420284438852e-02
-1.351391036656992006e-01,1.641595190385803371e-01,1.399877003352847094e-01
3.916271415689180635e-02,-2.378778393042312589e-01,-9.826612087545785745e-02
-1.599125635264483092e-01,2.913176920713627521e-02,4.944038104943918044e-02
1.545490053677834874e-01,5.653598634650432858e-02,-3.549147806885438183e-01
1.439512281008566985e-01,-6.194339367756265813e-02,-1.592944192411185900e-01
-1.804324521000351123e-01,-1.081171491874133028e-01,-1.196594863815353960e-01
-4.212321400340986177e-02,1.440252262511847181e-01,2.215692567980457883e-01
-3.469469106787137491e-02,2.024651800544956248e-02,6.388844727045560334e-03
-5.370902020048146791e-02,1.443725812902731664e-01,1.603666087052602746e-02
2.551375379852728886e-01,8.212635374415863665e-02,-9.975932358489632279e-02
7.487994434927873477e-02,-1.667288594004120161e-01,-7.019767100498722733e-03
1.681287190958072331e-01,-1.316190841785735421e-01,1.299357994587576615e-01
-2.512529841742940084e-02,8.034135421832620805e-02,4.315695691683089918e-02
9.210386121784513991e-02,1.537607601277247438e-01,1.234043667693034418e-01
-1.187954004705297495e-01,8.204249530859518413e-02,-1.664385148852347562e-01
-2.604202682519000112e-01,-3.362684204462118576e-02,2.449746944423872655e-02
