gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.087643398087724575e-02,-3.550848472537098538e-02,-1.065035633034459341e-02
5.500217664498423253e-02,3.769834405970386854e-02,-4.489738256700829926e-03
5.457294025156413098e-02,2.117983729521730890e-02,2.727344622577545369e-02
8.786887035608289057e-03,1.247339226787696521e-02,-1.615653152635846551e-02
2.951046104665106320e-02,1.161628600406684197e-01,-7.128572672031707746e-02
1.110906313804320596e-02,6.025794239592485724e-02,1.721893007466766476e-02
2.731466972873768453e-02,-7.113206238114244684e-02,1.682611736348292933e-02
4.476981818392979789e-02,4.829550267551571685e-02,5.942741633091444542e-02
-5.940067026663987254e-02,2.796635867200027506e-02,1.699735903234492890e-02
4.591520321595940479e-02,5.171349386491257832e-03,3.668930367354941713e-02
2.445665961919330639e-02,-2.934809480146970129e-02,-2.412252716870234154e-02
-4.177875548045941606e-02,1.899019392138148743e-02,-3.249474100126372930e-03
1.786881347581364965e-02,-5.217701823129190786e-02,-1.123243528551506193e-02
4.231080221517070222e-02,2.021506642962921790e-02,-2.907339967311660042e-02
-1.367451606665938575e-02,2.211771804041821887e-02,-6.554825778474844718e-03
-2.064578336046467635e-02,1.338072160466423875e-02,-2.144551350911861817e-03
1.508412898222876754e-02,3.712111952584060820e-02,-1.737309411002414122e-02
1.408985297272110325e-02,3.133370420744555074e-02,-5.430013947620539183e-02
1.229732645888559871e-02,-4.098441735721712609e-02,-3.684342564559785899e-02
-5.799612153825998810e-03,5.962745139552812212e-03,2.772872539219098723e-02
-3.387015955732794459e-02,4.404360545142898403e-02,8.675881413810879097e-04
4.796745322139867561e-03,-4.721535178346652345e-02,-2.598957409312886019e-02
-3.151212374170409003e-02,8.099782752182080325e-03,-3.040002654252958389e-02
1.886173239503272439e-02,4.161692026616528595e-02,1.727345129495018450e-02
-7.087482786363224520e-03,3.684403339242656172e-02,3.939980740205779874e-02
2.001444920916883863e-02,-1.144412533681680444e-01,-2.325186277607636451e-02
-1.750940432226572030e-02,1.310649589823976481e-02,4.274478872433570831e-02
3.026568752099802195e-02,3.859634079568977083e-02,3.028454597811634091e-02
1.813692645418020846e-02,2.067391961576853926e-02,-9.615169382966524611e-03
-5.053684781722463798e-02,-6.800658157145869631e-02,-6.902750771565373256e-03
-7.294140079283595486e-03,5.001122893799420793e-02,-7.781267795461169721e-04
-6.064544864316875200e-02,-1.725942167210594083e-02,-8.627155958189075546e-02
-5.049898426848049154e-02,2.414356444679596411e-02,5.996609702368548706e-03
2.542899782003357409e-03,2.218393955459887004e-02,-2.729130417493912109e-02
4.447597952299821300e-02,1.041802013378790026e-01,7.567824789111954505e-03
-6.351760915445407718e-02,-4.351901883357051082e-02,-1.647926408112768831e-02
-1.975198087790213872e-02,7.290898606137016791e-02,-5.702955924208299998e-02
-2.470554190349641410e-02,4.505154267490853875e-02,-3.720906366580637586e-02
1.697717939159251385e-02,1.163663210739171970e-02,-3.812148211040344153e-02
4.356182108787830937e-02,3.154095922872222207e-02,3.673072258417352503e-03
2.157315124787853242e-02,5.006552866589625977e-02,-3.634783581047395379e-02
-4.145303476001643839e-02,6.701821162103614553e-03,-3.125240297834794290e-02
3.245173051378515833e-02,-3.404111788106534836e-02,1.540613367487052819e-02
-1.819192117841971629e-02,-8.080606515746355939e-03,1.927207092397812543e-02
-8.329082036990068799e-03,-1.051884412116751641e-02,-2.956340883678053658e-02
5.420604585704423550e-02,-3.759706983298677363e-02,-4.252782691464594700e-02
-8.104245567382177204e-03,-3.519705293219751313e-02,-2.259052057676420172e-02
2.579394430958232079e-02,-2.975087805590991008e-03,-2.244609110140641933e-02
1.640081939713999501e-02,4.328037073760882675e-02,-7.616631212929188613e-03
