pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099999977900000303e+01,1.209970976239999914e+02,0.000000000000000000e+00
3.099999995939232278e+01,1.209970976239999914e+02,0.000000000000000000e+00
3.100000013978930369e+01,1.209970976240023930e+02,2.262856478128496444e-07
3.100000032018655460e+01,1.209970976240024356e+02,-1.621484156423248572e-07
3.100000050057685996e+01,1.209970976240135059e+02,1.141183884336513762e-07
3.100000068096598582e+01,1.209970976240251304e+02,5.192463241069906907e-07
3.100000086134741295e+01,1.209970976240506815e+02,6.177486355016403947e-07
3.100000104172692161e+01,1.209970976240769858e+02,3.677430181396272655e-07
3.100000122210460418e+01,1.209970976240954599e+02,5.645322057333030955e-07
3.100000140247225389e+01,1.209970976241129392e+02,1.647448797279699572e-06
3.100000158283891238e+01,1.209970976241336302e+02,3.224901308189236384e-06
3.100000176320649459e+01,1.209970976241509106e+02,4.530589562596967135e-06
3.100000194357146555e+01,1.209970976241662299e+02,5.396688508272055720e-06
3.100000212393369736e+01,1.209970976241817908e+02,5.986779039891484276e-06
3.100000230430628179e+01,1.209970976241925342e+02,6.761918346216248211e-06
3.100000248468191089e+01,1.209970976241923069e+02,6.896556945194234136e-06
3.100000266506384605e+01,1.209970976241895073e+02,7.006949259909182142e-06
3.100000284544583451e+01,1.209970976241881289e+02,7.308513927402017725e-06
3.100000302582147782e+01,1.209970976241819045e+02,7.492442001045818382e-06
3.100000320620450722e+01,1.209970976241756375e+02,7.822920149755305445e-06
3.100000338659984322e+01,1.209970976241723832e+02,7.517265531615583327e-06
3.100000356698792103e+01,1.209970976241678500e+02,7.610880572724205215e-06
3.100000374737195941e+01,1.209970976241602187e+02,7.763087607859917895e-06
3.100000392774929381e+01,1.209970976241468890e+02,7.048612012653068017e-06
3.100000410812496199e+01,1.209970976241269085e+02,7.173590215984325124e-06
3.100000428850641399e+01,1.209970976241043985e+02,6.809736874063830635e-06
3.100000446888197914e+01,1.209970976240889513e+02,6.616930946522265629e-06
3.100000464925530608e+01,1.209970976240753942e+02,6.615009797760898217e-06
3.100000482962623494e+01,1.209970976240603306e+02,7.193367191139719480e-06
3.100000500999771091e+01,1.209970976240342253e+02,7.816025982553671364e-06
3.100000519036369084e+01,1.209970976239991529e+02,7.831712775262156045e-06
3.100000537072525120e+01,1.209970976239578420e+02,8.436298177605880625e-06
3.100000555108774947e+01,1.209970976239215048e+02,9.888570608417670855e-06
3.100000573144843230e+01,1.209970976238827518e+02,1.200400832414389045e-05
