pos_lat (deg),pos_lon (deg),pos_alt (m)
2.999999999999999645e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000009021000480e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.000000018041749072e+01,1.199999999999968878e+02,2.282109383376497440e-07
3.000000027062433716e+01,1.199999999999982805e+02,7.650446696263537822e-07
3.000000036082620980e+01,1.200000000000069633e+02,1.891867389791285279e-06
3.000000045102778401e+01,1.200000000000159162e+02,3.708600819785600250e-06
3.000000054123054838e+01,1.200000000000214868e+02,5.074847322882649436e-06
3.000000063143358631e+01,1.200000000000349587e+02,6.870072143109999874e-06
3.000000072163549447e+01,1.200000000000474927e+02,8.628708172499858353e-06
3.000000081184077061e+01,1.200000000000588187e+02,1.039930945636900578e-05
3.000000090205062264e+01,1.200000000000705995e+02,1.258722444603016994e-05
3.000000099225851358e+01,1.200000000000773639e+02,1.380860137176380541e-05
3.000000108246391051e+01,1.200000000000875247e+02,1.521091331342257440e-05
3.000000117267019561e+01,1.200000000000850520e+02,1.661289176075847097e-05
3.000000126288173163e+01,1.200000000000765255e+02,1.806097126573552933e-05
3.000000135309624483e+01,1.200000000000668621e+02,2.028487191241940511e-05
3.000000144331302110e+01,1.200000000000623572e+02,2.206372776020278063e-05
3.000000153352497634e+01,1.200000000000602114e+02,2.414914064270376367e-05
3.000000162373950729e+01,1.200000000000554081e+02,2.660716772192110691e-05
3.000000171395370430e+01,1.200000000000507754e+02,2.849173589808502165e-05
3.000000180416904882e+01,1.200000000000487717e+02,2.995759180463224787e-05
3.000000189438560483e+01,1.200000000000508749e+02,3.104747089688011968e-05
3.000000198460398337e+01,1.200000000000566303e+02,3.274559272856553534e-05
3.000000207482912629e+01,1.200000000000638636e+02,3.401368671106205945e-05
3.000000216505612016e+01,1.200000000000767102e+02,3.493970362671890021e-05
3.000000225528288311e+01,1.200000000000947011e+02,3.628294777085827794e-05
3.000000234550353895e+01,1.200000000001110863e+02,3.731519138387890295e-05
3.000000243572269554e+01,1.200000000001206928e+02,3.840004600252544986e-05
3.000000252594549011e+01,1.200000000001360974e+02,3.953547570719601317e-05
3.000000261616872521e+01,1.200000000001599574e+02,4.003247555585762461e-05
3.000000270638933131e+01,1.200000000001824532e+02,4.036322770840229765e-05
3.000000279660629232e+01,1.200000000002037268e+02,3.991356784680102953e-05
3.000000288682137750e+01,1.200000000002206519e+02,3.913829067335748485e-05
3.000000297703854102e+01,1.200000000002435456e+02,3.875869522909563761e-05
3.000000306725812393e+01,1.200000000002757048e+02,3.792826925916457963e-05
3.000000315747717394e+01,1.200000000003058318e+02,3.638566367466264888e-05
3.000000324771362514e+01,1.200000000003304876e+02,3.382430678332070490e-05
3.000000333794823959e+01,1.200000000003579999e+02,3.163145839650093586e-05
3.000000342818183441e+01,1.200000000003942233e+02,2.948473866222283299e-05
3.000000351841851298e+01,1.200000000004271072e+02,2.759596564624911899e-05
3.000000360865712423e+01,1.200000000004575895e+02,2.528084634053214360e-05
3.000000369889516705e+01,1.200000000004866365e+02,2.310498703285318689e-05
3.000000378912724130e+01,1.200000000005193357e+02,2.126904240848105678e-05
3.000000387936261248e+01,1.200000000005484253e+02,2.027721315741776151e-05
3.000000396959680415e+01,1.200000000005826166e+02,1.902519658318048109e-05
3.000000405983183782e+01,1.200000000006180301e+02,1.755639235395207504e-05
3.000000415006655885e+01,1.200000000006576215e+02,1.563609195108093931e-05
3.000000424031333779e+01,1.200000000006939302e+02,1.336660339565320279e-05
3.000000433054429294e+01,1.200000000007361933e+02,1.116041890638183026e-05
3.000000442077408991e+01,1.200000000007748469e+02,8.268525306251090011e-06
3.000000451100735432e+01,1.200000000008226380e+02,4.560734099338616181e-06
3.000000460124017465e+01,1.200000000008692496e+02,2.102846965662363263e-07
3.000000469147113691e+01,1.200000000009087699e+02,-4.170690802171335314e-06
3.000000478171264007e+01,1.200000000009519141e+02,-7.519884323475928946e-06
3.000000487196136234e+01,1.200000000009988383e+02,-9.519797216008344927e-06
3.000000496220646085e+01,1.200000000010543602e+02,-1.212771761605896737e-05
3.000000505244985760e+01,1.200000000011014549e+02,-1.414816330206144418e-05
3.000000514269289198e+01,1.200000000011518040e+02,-1.658019190440597818e-05
3.000000523294026067e+01,1.200000000012051373e+02,-1.880536543815287311e-05
3.000000532319009139e+01,1.200000000012566375e+02,-2.068491969783056126e-05
3.000000541343831628e+01,1.200000000013090755e+02,-2.301834327641469143e-05
3.000000550368733698e+01,1.200000000013671979e+02,-2.613572543813881649e-05
3.000000559393409461e+01,1.200000000014214692e+02,-2.910553363291791719e-05
3.000000568417195979e+01,1.200000000014788952e+02,-3.207538633924045241e-05
3.000000577440748373e+01,1.200000000015349713e+02,-3.446245084106501808e-05
3.000000586464595642e+01,1.200000000015925394e+02,-3.808631257061201303e-05
3.000000595487661315e+01,1.200000000016543851e+02,-4.094136067088296381e-05
3.000000604511233604e+01,1.200000000017085284e+02,-4.498352353065915185e-05
