accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.351491951923412749e-04,7.488383168604256790e-03,-9.797390184034204808e+00
8.496834754151465219e-03,8.779851609977921013e-04,-9.795481658569078931e+00
-1.700783148307534421e-03,1.360255327231096054e-03,-9.789253279868807667e+00
1.357614488157767897e-02,-1.717169582598385277e-03,-9.791298566856164953e+00
5.832290209786045914e-04,-7.965164664299136804e-03,-9.788668188556169270e+00
-8.397514547781613492e-03,-7.458474058599686395e-03,-9.799081061820251293e+00
1.931871251411802336e-03,-4.568899537483780970e-03,-9.792181658881961681e+00
3.737735519826119492e-03,2.775973830840305131e-03,-9.781994941555250733e+00
-4.227822326390047805e-03,8.155042767009115443e-03,-9.795455023803981476e+00
3.955339579593851636e-03,4.265451568166344666e-03,-9.790670435313444386e+00
-3.409618798633648040e-03,-4.551337112132251318e-03,-9.802840059466902289e+00
-4.074197866290254696e-03,-6.512034258729415374e-03,-9.794165888912827356e+00
-2.166181003026478903e-03,-2.047787078619662127e-03,-9.799000697308123620e+00
-1.127812990524870371e-02,1.253281547460306442e-03,-9.792134040087422164e+00
-1.111066494037215614e-03,1.012179209784492932e-02,-9.788774497783544248e+00
-6.778889175589625921e-03,1.788407783357114306e-03,-9.788296612705625677e+00
6.306995337923425489e-04,3.625615923412347022e-03,-9.800231402354352639e+00
-2.052004073459541035e-03,-1.311938629302351455e-03,-9.793917594944460348e+00
6.782539015338606876e-03,6.772496421503996014e-03,-9.800816018965521792e+00
1.614376596557638840e-03,-3.515808325343035539e-03,-9.788925911954128978e+00
8.812519724093973578e-04,7.118857214836870218e-04,-9.800824649881475281e+00
-3.673673640094065121e-03,5.606859314460265614e-03,-9.798858445335168810e+00
4.056170632936767668e-04,5.826470229071396660e-04,-9.805110255576417799e+00
-9.194527651495428000e-03,-8.780625967677404588e-04,-9.794060309584939006e+00
-5.836108890694690103e-05,-8.897436517815411963e-03,-9.786818923418600491e+00
-1.150691914916561476e-03,-3.613799417569718824e-03,-9.798749375680083418e+00
-1.171010925117994036e-03,9.174151321209040449e-03,-9.794372646947801186e+00
4.285321687467073641e-03,3.000096704403253014e-03,-9.790416619465975856e+00
2.419165841159335358e-03,-1.648376030598761163e-03,-9.791625310630495349e+00
