q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999876019174e-01,1.566977720967837270e-06,-3.476478132071230348e-06,-3.202322051440952091e-06
9.999999999989014343e-01,1.020093535674668661e-06,3.856509603589510206e-07,1.003959738472914906e-06
9.999999999465644107e-01,-3.620832767001890667e-06,-1.279207639919839707e-06,9.598139820765061843e-06
9.999999999552274810e-01,-3.452941171568436572e-06,-4.572822099156874193e-06,7.530711270982532987e-06
9.999999999260711370e-01,-7.982493271574923679e-06,-9.101704897334607564e-06,1.138660017160472419e-06
9.999999998913866595e-01,-1.100463090775870609e-05,-9.139098866318725158e-06,3.549840046639949151e-06
9.999999999385904559e-01,-7.274148156820934312e-06,-8.340611514991000039e-06,5.831066968927111219e-07
9.999999999212558777e-01,-9.499867051681656013e-06,-6.915583062690583507e-06,-4.406280806694429479e-06
9.999999999091501168e-01,-1.102337723307563251e-05,-7.471306645552776464e-06,-2.089102193768954562e-06
9.999999999602199319e-01,-7.827654660873066393e-06,-2.940996688368860125e-06,-3.104565048963638622e-06
9.999999999559074926e-01,-9.124383350786469455e-06,-3.529368769754538683e-07,-2.192278716133821506e-06
9.999999997797253126e-01,-1.774153448696605742e-05,9.164973102114357462e-06,-6.464558800185656447e-06
9.999999996264101743e-01,-2.313914332920294744e-05,1.155697611641436749e-05,-8.842847136358927831e-06
9.999999995956804222e-01,-2.320747050929052870e-05,9.247316945577587868e-06,-1.358454155808334158e-05
9.999999995361510408e-01,-2.612858063079153223e-05,1.097892920232956091e-05,-1.115608440243377041e-05
9.999999996803125013e-01,-1.985021017685216065e-05,8.051377350857049858e-06,-1.343575081234374550e-05
9.999999996442210382e-01,-2.266096253772059921e-05,8.303763446163321270e-06,-1.136160950361864581e-05
9.999999996951012271e-01,-2.002659221772299923e-05,1.120425583745219555e-05,-9.121268369932313233e-06
9.999999995433885847e-01,-2.395324579547692090e-05,1.686907454870495798e-05,-7.409403395592438859e-06
9.999999995882952186e-01,-2.434023202810285780e-05,1.246373770973439714e-05,-8.695857643650100984e-06
9.999999995255793861e-01,-2.315125102585362314e-05,1.909990502366257711e-05,-6.932143573420720065e-06
9.999999994761458177e-01,-2.734056044073679339e-05,1.342728174128588707e-05,-1.095035174067272296e-05
9.999999993801579334e-01,-2.928072899114750116e-05,1.652989622767292690e-05,-1.044440046858523276e-05
9.999999993017401057e-01,-3.443978929453581745e-05,1.419161093135749507e-05,-3.003132228798143590e-06
9.999999991659833665e-01,-3.820756799542016302e-05,1.339293326805414245e-05,-5.370699286255467936e-06
9.999999992163206564e-01,-3.776565253320803852e-05,6.763620869353265388e-06,-9.765617702259814004e-06
9.999999991562417145e-01,-4.066930687393312477e-05,2.181980380131047865e-06,-5.363098471894939873e-06
9.999999992702014451e-01,-3.808730657097564673e-05,1.682643600680905190e-06,2.474497535139239764e-06
