vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000041794606000511e+00,9.283375418676763978e-07,1.025092152609366567e-04
2.000003057815072260e+00,1.227710085521276745e-06,1.160716290952373635e-04
2.000015545703662578e+00,1.689241262650173329e-04,1.017520417848299068e-04
2.000028097283491402e+00,9.293237227115129419e-05,4.933324063498851494e-05
1.999924740540014012e+00,1.280581186274364460e-04,6.691789655168789409e-06
1.999902287780848331e+00,1.424003838317146136e-04,9.008474250537882309e-05
1.999875014859475941e+00,1.394160447150981147e-04,1.076212370073082884e-04
1.999848871086485236e+00,2.290198748928739517e-04,1.056633470481966800e-04
1.999886686865711694e+00,2.074185958641786758e-04,1.705361581367812796e-04
1.999856278446088931e+00,1.829372111523049104e-04,3.072987432554740513e-04
1.999889600458810701e+00,2.751011897529571427e-04,3.272483364643189526e-04
1.999881299844147975e+00,3.731234997293747416e-04,3.400954077146888356e-04
1.999935474452681383e+00,3.598246693629820504e-04,3.219882329379492513e-04
1.999987096346751203e+00,3.662571999716280019e-04,3.392913031186919046e-04
1.999995298035089686e+00,3.873702782522159185e-04,3.011335328650492638e-04
1.999989083254635869e+00,3.942389705429497613e-04,3.016647379644285423e-04
1.999963443254847872e+00,3.664039119378803620e-04,2.281299719975151200e-04
1.999996843827784865e+00,4.103086602609120953e-04,1.730423347225489277e-04
2.000037893100119923e+00,3.476315619413887048e-04,2.257963412724079614e-04
2.000029396055247322e+00,3.531486843620136335e-04,1.530972852674030034e-04
2.000046749739697205e+00,3.769501151881540194e-04,1.549809449759137730e-04
2.000046292136470782e+00,4.614696926943469193e-04,1.496349714970583613e-04
1.999989681413486986e+00,3.798378207359625388e-04,1.390147032734757176e-04
1.999922723017672599e+00,3.433192266730651079e-04,1.877717853875563564e-04
1.999897127069996117e+00,3.017914938728633251e-04,1.965953230463262182e-04
2.000000923375284678e+00,3.305306708611134548e-04,2.218233958840095277e-04
2.000016344001342539e+00,3.260625993953102509e-04,3.045444039784769353e-04
2.000057994232822267e+00,3.059498743267310993e-04,3.598905848737124209e-04
2.000064190848565904e+00,3.701783247591582376e-04,3.607704772007844793e-04
2.000074362062204791e+00,3.078400876547612505e-04,3.647570874472076826e-04
2.000076939941546783e+00,3.618937869816523300e-04,3.716992851683895735e-04
2.000037516259389303e+00,4.168575138026815231e-04,3.408210119365614891e-04
2.000109235369669669e+00,4.553332584040515056e-04,2.972852987534009214e-04
2.000237541993535206e+00,4.636214903928295868e-04,2.931438879202109848e-04
2.000163671442415581e+00,4.581750848408739198e-04,3.218018624938789201e-04
2.000184873507373062e+00,5.203666791521682853e-04,2.902822321819383856e-04
2.000175982224953408e+00,4.924220911950317331e-04,2.490949613965030948e-04
2.000153370125584473e+00,5.099222319533355547e-04,2.818626910066044408e-04
2.000167409546987241e+00,5.620748352802029408e-04,2.985219183613530523e-04
2.000234277758244250e+00,5.775263925607703212e-04,1.869588992589912542e-04
2.000353157536181037e+00,5.829210565825289434e-04,1.977886799202577207e-04
2.000408189629922173e+00,6.061774978503050963e-04,1.854516061315847808e-04
2.000343945751170249e+00,6.128491289367939132e-04,2.313691039063141221e-04
2.000366811921976851e+00,4.739155752529260147e-04,2.516588092494705304e-04
2.000274530756585456e+00,4.955649853310143587e-04,3.306680169134807064e-04
2.000232547986064979e+00,5.711919786623157651e-04,3.132678901856261614e-04
2.000222798000514945e+00,4.770445793842507357e-04,2.208902680256216429e-04
2.000194506353933033e+00,4.445725613492750722e-04,1.951812025775227636e-04
2.000182287404556725e+00,4.199830024067038718e-04,2.011440339602342531e-04
2.000147810308580798e+00,4.637641988386589443e-04,2.128103437864780896e-04
2.000139795574243262e+00,4.569074049395520994e-04,1.599981930425139760e-04
2.000098138059942521e+00,5.121167701643198657e-04,1.753029265306059914e-04
2.000106453284494101e+00,6.019356994622766755e-04,2.075684191062823281e-04
2.000015761443179052e+00,5.427060265642407203e-04,2.156653887848915176e-04
2.000011761925361231e+00,4.879007310174525045e-04,2.264872843477686536e-04
2.000024224329906453e+00,3.985473457225641473e-04,1.705526701814199381e-04
1.999981018251009601e+00,3.370715671736574715e-04,1.830446478770361360e-04
1.999957544226855566e+00,4.505767868238429543e-04,1.553502528126900889e-04
2.000041122778977165e+00,3.017747491099365045e-04,1.395505465746280636e-04
2.000075049095897395e+00,3.075046018429017434e-04,2.078762886171663668e-04
2.000085964278755846e+00,4.317004110982800144e-04,2.751721098837414973e-04
2.000053643799774239e+00,4.494950224541090526e-04,2.686384736531468405e-04
2.000064417118680549e+00,3.900492704334999807e-04,3.046632314745646611e-04
2.000034483523413176e+00,3.344941283946334257e-04,2.847604667146523896e-04
2.000041645579857974e+00,3.134262273775532590e-04,2.524493523580336146e-04
2.000061323923333134e+00,3.824843791842071918e-04,2.502303606327826915e-04
2.000019706070480296e+00,4.407300542515554679e-04,3.424312517131530625e-04
2.000069184945539646e+00,4.479037003931094331e-04,4.127609039802479420e-04
2.000066572412956045e+00,4.061532006736111636e-04,3.225894541744511648e-04
2.000036821751371541e+00,3.323534401314599449e-04,3.376765117386948466e-04
2.000001853119421913e+00,2.817519460104933094e-04,3.138709114846027488e-04
2.000059897540704235e+00,2.298638287257408273e-04,3.309943073306668656e-04
2.000121546987775556e+00,2.369922469344268149e-04,3.533098341522872840e-04
2.000118019513254186e+00,2.587147114314942314e-04,3.922912038513713456e-04
2.000120083551260031e+00,2.190944718946956555e-04,3.733404367488437421e-04
2.000145290271168719e+00,1.747363748474487508e-04,3.822390186583818979e-04
2.000092587856845405e+00,1.670526761496968866e-04,3.834350176524873861e-04
2.000092902126074268e+00,1.285932171292747720e-04,4.863756821008931742e-04
2.000090049687128779e+00,2.370443288761497045e-04,5.712326262099565784e-04
2.000071470642828864e+00,2.992938264536921665e-04,5.915543547170943424e-04
2.000002135635245093e+00,2.204461371530587769e-04,5.920912366161966813e-04
2.000005123729026391e+00,1.502405322928149125e-04,6.069119792976265153e-04
1.999920001335328656e+00,1.525925454071611173e-04,6.015337939783284120e-04
1.999835192739600309e+00,6.310084447705078994e-05,5.361616231203080157e-04
1.999783247369896433e+00,2.589574276144827577e-05,5.576687523666081295e-04
1.999746224477039203e+00,-5.938668646587634754e-05,5.593831598160260753e-04
1.999767069567975675e+00,-1.329148086423367751e-04,5.283407366331662218e-04
1.999817940912141712e+00,-1.352816132667072815e-06,5.011663264092223969e-04
1.999883617437821837e+00,-1.149757806813349525e-05,4.619631864408434716e-04
1.999908157864800362e+00,1.871827210719547205e-05,3.953149628100646024e-04
1.999901057613052702e+00,-1.415877852830657585e-05,3.919013960180154190e-04
1.999845196320640062e+00,2.172820449499575856e-05,4.996247374431132468e-04
1.999852347626381865e+00,-3.975499143906039226e-05,4.865205009763405412e-04
1.999930154525110915e+00,-5.124113438937406568e-05,5.264792268331878111e-04
1.999912959711488414e+00,-6.841451121411646166e-05,5.374493671936249632e-04
1.999947936145439087e+00,-6.298098739577997660e-05,4.564193774764353177e-04
1.999915371129221020e+00,-5.244687733521507579e-05,4.815876664995575934e-04
1.999970733730496830e+00,-8.087901921105305949e-05,3.841900077404746764e-04
2.000057099442183350e+00,-6.459299738506858583e-05,3.774789931740105283e-04
2.000086357556851269e+00,-5.835592455858771562e-05,4.041879119842599452e-04
1.999889241435738763e+00,-1.289611201298723048e-05,4.404090941478214336e-04
1.999899031394715809e+00,-3.633224407090765342e-05,4.785144320208776559e-04
1.999943488016168835e+00,-5.621441036586442532e-05,4.148349321238728720e-04
1.999917323232917710e+00,-5.624924250455342180e-05,3.947887425848833703e-04
1.999810171142432758e+00,-4.426334038912802318e-05,4.360421226523833503e-04
1.999787435201372254e+00,-2.821943182974062837e-05,4.522221480760566328e-04
1.999761389144915746e+00,-8.282756749245827007e-05,5.063198951348430680e-04
1.999718007856374991e+00,-5.911186743984317806e-05,5.945513105318176198e-04
1.999664682066337962e+00,-4.389774720195765235e-05,6.131432255773536927e-04
1.999678080053752138e+00,-3.689913432998425649e-05,6.623086661894645030e-04
1.999727010196570509e+00,-9.910583069964003710e-05,5.944360684379773434e-04
1.999705717944459504e+00,-4.388487759792810723e-05,5.820847384522166582e-04
1.999751680901450390e+00,9.982196783320907525e-07,5.503776857503696893e-04
1.999766455337262938e+00,1.839721935033231126e-05,5.086637995023270999e-04
1.999742145507603430e+00,5.355847763210840236e-05,5.225531977929487228e-04
1.999669057889130075e+00,4.097069626661467188e-05,4.661267992722263956e-04
1.999632602432330319e+00,6.644615580976410518e-05,4.978504389545519455e-04
1.999596105359395359e+00,1.116873723760325595e-04,5.273633137900045993e-04
1.999668496670740536e+00,1.510885407578285581e-04,4.675050770880691676e-04
1.999576349231560801e+00,2.137537152105574564e-04,4.474946254333247542e-04
1.999592396668220085e+00,2.135226636496185832e-04,4.584988399599723989e-04
