Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.978513214481160016e-04,5.109846077157842968e-04,2.339793487224902193e-04
3.354649318162532257e-04,7.558921690285560504e-05,1.181005941299572738e-03
-1.587577049934548476e-04,5.130848081020352889e-04,7.811065616309172815e-04
3.715818093671700243e-04,1.011988867415109699e-03,7.031499236904724436e-04
-1.611179669461857347e-05,3.780174306198700262e-04,1.065208503587704737e-03
-9.480022116606437183e-05,9.212047769639907695e-04,1.328834454694974038e-03
-2.574910976288394932e-05,1.194613355015472066e-03,6.916660784872127833e-04
1.579091670951575301e-04,8.574285816670669741e-04,-5.493523610409225492e-04
2.874388673571624873e-04,1.342859601406584972e-03,-6.466950665929401204e-04
1.223302120159121048e-03,2.060781892522650649e-03,-6.734086441077104333e-04
1.168976452121436816e-03,2.142530114285804040e-03,6.157044569644885054e-04
8.643505924058325629e-04,1.660861660438965473e-03,1.060377234554616224e-04
1.676581895045892558e-03,1.844846217848032828e-03,-2.356518793433523085e-05
1.930601223136395100e-03,1.647250856377345616e-03,-6.430669277677549542e-04
2.384241874223472311e-03,2.148176359841665918e-03,-4.070336752033301545e-04
3.044202898231839795e-03,2.196448548278430619e-03,-1.212407965194820967e-03
3.055468865197172139e-03,2.679046021358367363e-03,-9.575003306301855741e-04
3.100821760174523722e-03,2.953340088412207722e-03,-8.850816024355677046e-04
3.441611663352805647e-03,2.644545422297693658e-03,-7.952772129870263945e-04
2.744455054059665843e-03,2.159721703196859546e-03,-8.074604651301527884e-04
3.341968424675905835e-03,2.122717622094112862e-03,-3.942198402140832192e-04
3.306171955805498226e-03,2.657576252538340969e-03,-1.154601760927714908e-04
3.034698911998004629e-03,1.785542049268481210e-03,-5.969491366585534309e-05
2.499285779464736207e-03,2.010057322180025269e-03,-4.149126826774045978e-05
2.849435826047574949e-03,1.771545107069966195e-03,-3.859177337489798679e-04
2.166427363602293522e-03,1.360065365930340211e-03,-5.409130566157761572e-04
2.443477943033847515e-03,6.847942245962358862e-04,-7.875920080298693489e-04
1.734475144787330642e-03,8.155670435575256482e-04,-2.201051747233157116e-04
1.551475622064036860e-03,4.889757758100656037e-04,-4.842669285916126895e-04
1.280739296945487002e-03,1.202234371205493152e-03,-1.035733084496825388e-03
1.334631560002294071e-03,1.270527555525164743e-03,-2.905694144337639070e-04
1.851071983527895551e-03,1.328099572405192809e-03,-2.516591389772507864e-05
1.625372554948438910e-03,1.445397642595167356e-03,-3.848293659267852359e-05
1.265756797835821757e-03,1.973296313521799485e-03,5.050836264002738028e-04
1.230182510316917216e-03,2.456152416632983830e-03,3.251843433152355701e-04
1.089705105179565202e-03,2.750821616047857774e-03,3.062296334364145254e-04
1.568850171309849008e-03,2.713457034937995054e-03,2.478817139128382230e-04
1.108066876981684103e-03,2.848056251993476718e-03,7.004172849401555084e-04
1.030156609934075639e-03,2.882892026828821896e-03,3.815012444102951357e-04
9.831436324390565445e-04,3.161796221127836232e-03,1.218652388390064874e-03
3.113957202265423419e-05,3.099867445784279356e-03,1.344205866158939286e-03
-1.729391126208929772e-05,3.327028182775302809e-03,9.559736334450530740e-04
9.080611117664423658e-05,3.796921810265632344e-03,5.625527326586535985e-04
6.832960498482507561e-04,3.632888488194035027e-03,7.250914397665546339e-04
4.449766255642869251e-04,3.285102556319488987e-03,1.881341679198973238e-03
-2.831576767526658219e-05,3.569883160459820601e-03,9.398651216760491338e-04
1.402568970293700888e-04,3.446665000904050938e-03,6.234589175434747041e-04
6.105990272946973992e-04,4.154308083694824294e-03,7.200987783543432883e-05
