q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999733573119e-01,-6.242194412044662125e-06,-4.196466670186947669e-07,3.760877620726577226e-06
9.999999999672719575e-01,-7.364175350780305694e-06,2.411467270341879627e-06,2.325882259805402292e-06
9.999999999192085154e-01,-1.652284719038421191e-06,3.355992949022111240e-06,1.214867065538105408e-05
9.999999998790612965e-01,-8.984162214978692188e-06,8.440079588826385093e-08,1.269468697501376307e-05
9.999999997839975618e-01,-3.247406656747151701e-06,2.668921713221095365e-06,2.035524569465446879e-05
9.999999997143536046e-01,-4.369992186012031163e-06,6.459594826210675336e-06,2.259356851945589666e-05
9.999999997113356853e-01,-5.290128071975345992e-06,2.840972663002386548e-06,2.326525444602140026e-05
9.999999996782440448e-01,-6.620133358702878560e-06,-1.059527631550337788e-06,2.446555439016885681e-05
9.999999994415124105e-01,-9.131337507970906363e-06,-5.898749025601882362e-06,3.160377909828900500e-05
9.999999994336448150e-01,-1.078732188093914587e-05,-7.842509616155968441e-06,3.090047258123210775e-05
9.999999994475711196e-01,-1.262542964878615186e-05,-8.946284248362827238e-06,2.941802985762915449e-05
9.999999994354619171e-01,-1.691852421785485441e-05,-9.351467776158954367e-06,2.748435589023335979e-05
9.999999993918721186e-01,-2.070699827116599505e-05,-1.472232749756399748e-05,2.388993883220529030e-05
9.999999995084443150e-01,-1.455018763780010985e-05,-1.726837747997982470e-05,2.175330951887938851e-05
9.999999994112368507e-01,-1.667984647971069759e-05,-1.485078756786039455e-05,2.605308618831280327e-05
9.999999992643233693e-01,-1.756227677754173465e-05,-1.261708956622415068e-05,3.168167572673299487e-05
9.999999990490687773e-01,-1.822990111224055519e-05,-1.617480504284259788e-05,3.616502416946113413e-05
9.999999989877886852e-01,-1.923311255515376236e-05,-2.060647409457533382e-05,3.506968701596403516e-05
9.999999988343499790e-01,-2.153290949888636625e-05,-1.622104321190262239e-05,4.005635545652223910e-05
9.999999989931259714e-01,-1.635495257962058053e-05,-1.870891207170893777e-05,3.736629909374684081e-05
9.999999988861739686e-01,-1.555149414353175429e-05,-1.533827959427153722e-05,4.183945747340968952e-05
9.999999988553354147e-01,-8.557036784011764447e-06,-1.661949992716191133e-05,4.404427659686612558e-05
9.999999991036905289e-01,-6.061584750488505571e-06,-1.573968292545625689e-05,3.883475662982343262e-05
9.999999989184531479e-01,-1.354410017235284750e-05,-1.188472585026200452e-05,4.287661942974218008e-05
9.999999988241816684e-01,-2.755061368573614670e-06,-1.782502355044105651e-05,4.501460710584738527e-05
9.999999989839191139e-01,-1.245388516954738507e-06,-1.354132305846182084e-05,4.297956921257597545e-05
9.999999989569511305e-01,5.568616851048934539e-06,-1.779187126094732948e-05,4.169577327494107484e-05
9.999999991287270573e-01,2.991522878745626851e-06,-1.756329409809849937e-05,3.775085934576344934e-05
9.999999990105492564e-01,7.776737224020301628e-06,-1.767901886254753192e-05,4.007338522936362065e-05
9.999999988907580795e-01,7.607156101170293099e-06,-1.716554959993130621e-05,4.319674538008314729e-05
9.999999988564176601e-01,6.980449328008949233e-06,-1.814646361774748654e-05,4.369374993305231314e-05
9.999999987713840133e-01,1.575526411364024034e-05,-1.728088072160709800e-05,4.370783541995685927e-05
9.999999988509579163e-01,9.207798594416705422e-06,-1.918397042507941465e-05,4.295667515780327467e-05
9.999999989757124563e-01,6.823571493305933919e-06,-2.344068828724731526e-05,3.811230841027633852e-05
9.999999987624267339e-01,1.052849149732735626e-05,-2.556050492036462943e-05,4.136372962720321597e-05
9.999999989157096758e-01,5.092047575950197335e-06,-2.462007386724347977e-05,3.919826349912939640e-05
9.999999989720999016e-01,3.694412330009681786e-06,-2.366498049988888748e-05,3.849831568963941076e-05
9.999999988317942456e-01,5.005842533235502708e-06,-2.491978302747452161e-05,4.111395780313076417e-05
9.999999988330893208e-01,1.525694612426627456e-05,-2.082950179729708395e-05,4.083110131810414374e-05
9.999999987054135620e-01,1.695552426875482924e-05,-2.291784349731561878e-05,4.214801990964645853e-05
9.999999986041024913e-01,1.455344996631052191e-05,-2.425392867048145354e-05,4.462890281157246285e-05
9.999999985156208249e-01,1.366576977322812125e-05,-2.936125506549688006e-05,4.381691164874555717e-05
9.999999982220489914e-01,1.849546529587339620e-05,-3.451617911064101823e-05,4.497169100245392606e-05
9.999999978090963193e-01,2.581727610907774383e-05,-4.205007549298467876e-05,4.412558123312001931e-05
9.999999980763868423e-01,2.022201736598328909e-05,-4.155390881341437619e-05,4.137111220411200316e-05
9.999999981050962106e-01,2.195704510357237641e-05,-4.171807320036496170e-05,3.958911484110972897e-05
9.999999980392770826e-01,2.905340441843247987e-05,-4.251231153812425263e-05,3.563774699295160970e-05
9.999999981109770619e-01,3.253495063167419964e-05,-4.046084800959152521e-05,3.290049596483786350e-05
9.999999983430939432e-01,3.118705139400061878e-05,-3.767431902311896952e-05,3.036158012504114440e-05
9.999999983744894960e-01,3.189147930026580764e-05,-4.035865622337821086e-05,2.459946051933748688e-05
9.999999982637272078e-01,3.015013134597892112e-05,-4.313309429372845337e-05,2.651511132137283460e-05
9.999999981869079901e-01,2.914319646588335553e-05,-4.277730629818276783e-05,3.077271860380789746e-05
9.999999981909211133e-01,3.305067388194603734e-05,-4.037395673459957904e-05,2.992915367690214407e-05
9.999999978777726062e-01,3.586507606115040952e-05,-4.371929428103230150e-05,3.235389239815704594e-05
9.999999979997334920e-01,3.107466041407995033e-05,-4.269367361393761203e-05,3.481592663611806824e-05
9.999999980520558607e-01,3.290485207856292185e-05,-4.265140006805428916e-05,3.152803474000419510e-05
9.999999982074242455e-01,3.128394472523566823e-05,-3.720251186573323760e-05,3.496340100788763934e-05
9.999999981136123983e-01,2.716305314353525450e-05,-4.190549671473718489e-05,3.576133149851837891e-05
9.999999981007362537e-01,2.416456343932995988e-05,-4.407415794778530183e-05,3.566609045490340136e-05
9.999999979763247726e-01,3.495142193853861747e-05,-4.068908457366001531e-05,3.420740887721018570e-05
9.999999978117327659e-01,3.668704727349167665e-05,-4.464551373864913237e-05,3.220827753257953299e-05
9.999999976728297657e-01,3.553801211464317560e-05,-4.676292458148292576e-05,3.470762526359173490e-05
9.999999976132107893e-01,3.423011868237109623e-05,-5.087439752915622098e-05,3.183823555650668936e-05
9.999999973493203242e-01,3.130546731207488657e-05,-5.392666327594432545e-05,3.759311094047934143e-05
9.999999974983057038e-01,4.163116294593657808e-05,-4.800576679283503662e-05,3.107541518410381558e-05
9.999999977033026122e-01,4.588605935067730733e-05,-4.319871360755108406e-05,2.493462644594911926e-05
9.999999975690960774e-01,4.637222269614809164e-05,-4.486054168040553457e-05,2.643779131672124665e-05
9.999999977942339857e-01,4.824094919365061202e-05,-3.861396904898294140e-05,2.435783235107646092e-05
9.999999976680898905e-01,4.931116198910460080e-05,-3.801076117964981852e-05,2.806085694939078090e-05
9.999999974446013296e-01,4.676515127186224807e-05,-4.179573551307145049e-05,3.430647631158941321e-05
9.999999981500330426e-01,4.165803484152528791e-05,-3.236869779344632848e-05,3.027886322516239211e-05
9.999999983068008635e-01,4.179839456952232752e-05,-2.959665537100205479e-05,2.762843709696144966e-05
9.999999984760546967e-01,4.521373133531654754e-05,-2.515628528953807802e-05,1.925540685790350898e-05
9.999999986887987413e-01,4.280166893654789698e-05,-2.317896935905523146e-05,1.591085074231107606e-05
9.999999989746533036e-01,3.914088914484861048e-05,-1.924650760843104908e-05,1.217604870123824615e-05
9.999999990356257529e-01,3.846697530917797731e-05,-1.560999132859053817e-05,1.433067685487637837e-05
9.999999987672056889e-01,4.421274904353572328e-05,-1.833710059215941984e-05,1.321257501294875135e-05
9.999999985253751333e-01,4.952673291293123187e-05,-1.206816460654093775e-05,1.872730217313440336e-05
9.999999984139074094e-01,5.396056224764277651e-05,-8.701398796563731452e-06,1.359148865385378257e-05
9.999999982748859484e-01,5.541230776746050091e-05,-5.156599026332238892e-06,1.879132406001708509e-05
9.999999980888585327e-01,5.913568697973690659e-05,-5.320876721538541749e-06,1.723199070068256040e-05
9.999999981933924698e-01,5.650065612406601247e-05,-4.048675646291358842e-06,2.011216918068076622e-05
9.999999980810410083e-01,5.456334504807973439e-05,-1.969668577701146988e-06,2.927251094975256030e-05
9.999999982227097961e-01,5.221989699054941931e-05,-1.465962838136035930e-06,2.873175655612464967e-05
9.999999986928307383e-01,4.615547823037644990e-05,-5.458831226274069923e-06,2.131224248969431473e-05
9.999999990917045611e-01,3.754344309130986171e-05,-1.217656303849265721e-06,2.013946527800229174e-05
9.999999992820798322e-01,3.170016076703474682e-05,-5.552780322615996233e-06,2.000266965367138782e-05
9.999999992727212073e-01,3.271154424866878896e-05,-6.578653788556158319e-06,1.847251230477961115e-05
9.999999994126335112e-01,2.742903348925717543e-05,-9.593935004520723757e-06,1.817518340718498576e-05
9.999999993817020316e-01,2.866849253939362317e-05,-1.220340761279667514e-05,1.630307815285228219e-05
9.999999992912663727e-01,3.021527246365777016e-05,-1.118517437780217301e-05,1.947810636252780646e-05
9.999999993083282801e-01,3.059142852079159718e-05,-8.716846270387128409e-06,1.927497369206369600e-05
9.999999990626965429e-01,3.710302839125976181e-05,-1.482846181697645108e-05,1.667599750121243356e-05
9.999999991725793125e-01,3.790461640638450046e-05,-1.093988468413475192e-05,9.919689049516854058e-06
9.999999992994218490e-01,3.475313944532248072e-05,-1.197939811466476307e-05,7.061858709023828019e-06
9.999999992805643778e-01,3.461105264694830852e-05,-1.030806774307624484e-05,1.160560567153115936e-05
9.999999992344990041e-01,3.618106825613761739e-05,-1.226192485079531609e-05,8.460344029690574597e-06
9.999999994078111465e-01,3.052520101722920560e-05,-1.011458775765287104e-05,1.225907382593293172e-05
9.999999993082990812e-01,3.172911936587013477e-05,-9.937806801059588302e-06,1.667047929475592730e-05
9.999999991976727953e-01,3.561759596326598867e-05,-1.046144877480915746e-05,1.505321814779908157e-05
