Yaw (deg),Pitch (deg),Roll (deg)
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.309651300328362286e-04,-4.808527564627769908e-05,-7.153029702733410726e-04
2.665244392872233759e-04,2.763357567887652299e-04,-8.438716916808045899e-04
1.392134475134798426e-03,3.845707642846472743e-04,-1.893332099034187276e-04
1.454703884904960621e-03,9.684688079173204111e-06,-1.029509031911101215e-03
2.332538345511243633e-03,3.058434746759537410e-04,-3.721191661512514141e-04
2.589029006232575723e-03,7.402263556726414824e-04,-5.007474933331328712e-04
2.666000056136421433e-03,3.255655900027813764e-04,-6.061964490236685429e-04
2.803546824001587525e-03,-1.213943632431487322e-04,-7.586143727491369065e-04
3.621532490931136244e-03,-6.759137774068551359e-04,-1.046395563053912400e-03
3.540943022821500287e-03,-8.986472059333045111e-04,-1.236163801405406638e-03
3.371070848681016838e-03,-1.025126097945056698e-03,-1.446797824857892593e-03
3.149493320528895263e-03,-1.071545986638221346e-03,-1.938749518376208089e-03
2.737620270219424164e-03,-1.686997772482621899e-03,-2.372887518536762313e-03
2.492774444855934760e-03,-1.978774026786900807e-03,-1.667371731621749903e-03
2.985492150015934317e-03,-1.701725102338504493e-03,-1.911413948987537468e-03
3.630478006751923156e-03,-1.445748203842514438e-03,-2.012534481307310698e-03
4.144240292689600411e-03,-1.853420576889579447e-03,-2.089059820646068776e-03
4.018735528046085866e-03,-2.361250698888684406e-03,-2.204035163838782407e-03
4.590160247900538885e-03,-1.858695790198710337e-03,-2.467564125570117020e-03
4.281897533973595162e-03,-2.143813370664542951e-03,-1.874219622645314316e-03
4.794475997085118762e-03,-1.757562808964449521e-03,-1.782143496828551311e-03
5.047118621438967737e-03,-1.904411216819194277e-03,-9.806480655079720735e-04
4.450146242188867361e-03,-1.803607828814481930e-03,-6.946764901850267663e-04
4.913317113886012978e-03,-1.361822716226046949e-03,-1.552097946513765698e-03
5.158299638870950804e-03,-2.042583024937527029e-03,-3.157987239808286305e-04
4.925097777705078964e-03,-1.551715185501298735e-03,-1.427777039725245799e-04
4.777972314669722692e-03,-2.038824870848821719e-03,6.380314770623745800e-04
4.325923809263615069e-03,-2.012618192114556774e-03,3.427272928749151024e-04
4.592055937501822969e-03,-2.025902043264778910e-03,8.910672590264822820e-04
4.949967438061918766e-03,-1.967064743690395863e-03,8.716309078004920875e-04
5.006920413105579899e-03,-2.079466505503308350e-03,7.998097126752308538e-04
5.008517806396121409e-03,-1.980321972207836970e-03,1.805333724672014998e-03
4.922452139238111396e-03,-2.198366402469345386e-03,1.055041563192462770e-03
4.367330514545180765e-03,-2.686134814631702984e-03,7.818213219641835391e-04
4.739903432709896731e-03,-2.929068010329096035e-03,1.206355099931755029e-03
4.491775764707038078e-03,-2.821275518276820157e-03,5.833950822435002119e-04
4.411572000989578100e-03,-2.711823306234059303e-03,4.232440686216968413e-04
4.711298233385702305e-03,-2.855620369646988052e-03,5.735098952888771466e-04
4.678863144020355656e-03,-2.386956468314205965e-03,1.748219782959363000e-03
4.829762787400891481e-03,-2.626273305309946311e-03,1.942849271192500496e-03
5.114055108136041083e-03,-2.779369923804013171e-03,1.667578483809612671e-03
5.021002245979303003e-03,-3.364620606348652735e-03,1.565834439899707478e-03
5.153303039653828535e-03,-3.955358086114468819e-03,2.119246330077897283e-03
5.056294757099837923e-03,-4.818714246001843012e-03,2.958229301636093427e-03
4.740683967047648432e-03,-4.761823059022782419e-03,2.317075502848424395e-03
4.536473435531747020e-03,-4.780638653942184506e-03,2.515902777515280006e-03
4.083643463141915959e-03,-4.871670701134707404e-03,3.329101303565518751e-03
3.769968285911067234e-03,-4.636594309881586495e-03,3.728078181300819097e-03
3.479046167817867203e-03,-4.317267454430979458e-03,3.573641771440902708e-03
2.818743047370728290e-03,-4.624851232931620308e-03,3.654380574476585701e-03
3.038258928814269698e-03,-4.942780126688453915e-03,3.454819508793411514e-03
3.526150951456013833e-03,-4.902020984214307264e-03,3.339413480739202630e-03
3.429475477767452742e-03,-4.626627994460107487e-03,3.787189787583145235e-03
3.707303300276263390e-03,-5.009995056098170974e-03,4.109672902413183219e-03
3.989459294324049395e-03,-4.892458591951530898e-03,3.560723460045412368e-03
3.612685840239403690e-03,-4.887609305038968267e-03,3.770464215334945468e-03
4.006377271132312116e-03,-4.263219170132780643e-03,3.584726952129673166e-03
4.097816302001427123e-03,-4.802127509616055737e-03,3.112484887726208078e-03
4.086910877410112469e-03,-5.050625230316804250e-03,2.768874871741730179e-03
3.919717356193700049e-03,-4.662762637745065941e-03,4.004978442195218126e-03
3.690609054296512242e-03,-5.116134422873768600e-03,4.203861176951240695e-03
3.977010465096888527e-03,-5.358777769570695695e-03,4.072170239124467579e-03
3.648193507762463681e-03,-5.829901408455239430e-03,3.922297069670920878e-03
4.307659755607121284e-03,-6.179675272827966741e-03,3.587110010883416689e-03
3.560751267783646840e-03,-5.501203901477832135e-03,4.770408934024099670e-03
2.857070577926581773e-03,-4.950339045136593896e-03,5.258031661904674116e-03
3.029309347556221645e-03,-5.140779891178723533e-03,5.313729403196559148e-03
2.790988528642027611e-03,-4.424969558382754915e-03,5.527897810483529614e-03
3.215322563683035637e-03,-4.355870939269014530e-03,5.650520717012928219e-03
3.931008633196805477e-03,-4.789622331115007264e-03,5.358727296420861576e-03
3.469547628353162379e-03,-3.709324080499793851e-03,4.773546855411443107e-03
3.165843921815392030e-03,-3.391659210280172608e-03,4.789649501785478609e-03
2.206376753975071089e-03,-2.882797711877205932e-03,5.181056461305330596e-03
1.823135505748003623e-03,-2.656192271050884356e-03,4.904667716153162521e-03
1.395186078459907707e-03,-2.205541923144825004e-03,4.485188657962546621e-03
1.642105793445757271e-03,-1.788836410783563010e-03,4.407965039614055759e-03
1.513956665581571740e-03,-2.101343883049448108e-03,5.066380082215906494e-03
2.145922259331734232e-03,-1.383016078853763079e-03,5.675319642360535273e-03
1.557416067842452411e-03,-9.971908942255727250e-04,6.183411404851265128e-03
2.153294373826475892e-03,-5.910220415164292584e-04,6.349771634848182418e-03
1.974604619586434271e-03,-6.098443294864899691e-04,6.776440061503016116e-03
2.304658605202126922e-03,-4.640742696712923791e-04,6.474488942631200991e-03
3.354370346497579942e-03,-2.258904189899316379e-04,6.252492168179932773e-03
3.292408001038975036e-03,-1.681588964630711600e-04,5.983954582041160590e-03
2.442174219018120561e-03,-6.256487009259120626e-04,5.289014877355725265e-03
2.307807484140010461e-03,-1.396197773252003615e-04,4.302158865068335045e-03
2.292116928538847666e-03,-6.363744147692262237e-04,3.632558115990502066e-03
2.116769323394324890e-03,-7.539274369976036241e-04,3.748452928225887854e-03
2.082692446794856458e-03,-1.099441095853459114e-03,3.143115728918544158e-03
1.868155051958033828e-03,-1.398461061394861132e-03,3.285144457419569061e-03
2.231987846783128806e-03,-1.281794010421487620e-03,3.462390212924262075e-03
2.208718727842436200e-03,-9.989445720706734751e-04,3.505500234002161767e-03
1.910865505303702616e-03,-1.699287457460039313e-03,4.251665533602147669e-03
1.136665114718877004e-03,-1.253661527240552747e-03,4.343536654397408929e-03
8.091816918298894547e-04,-1.372766028586310709e-03,3.982406737571682516e-03
1.329863563605991443e-03,-1.181263581853141944e-03,3.966120774762260486e-03
9.694331733631461178e-04,-1.405148161346766187e-03,4.146033132654072979e-03
1.404751001403047039e-03,-1.159089260835781008e-03,3.497916166133405429e-03
1.910260078744418100e-03,-1.138849385938066816e-03,3.635870271151146055e-03
