q0 (),q1,q2,q3
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.999999999681921103e-01,-4.520588874224570935e-06,-5.484404791853363325e-06,-3.619553277595968422e-06
9.999999999427277020e-01,-8.301249739914509646e-06,-6.168374293339683843e-06,-2.754120564480865344e-06
9.999999999526288930e-01,-8.203404090761438048e-06,-5.072127692923964055e-06,-1.311487563092142733e-06
9.999999999218995850e-01,-9.583833622693770627e-06,-5.018409756389311924e-06,-6.258327644717221529e-06
9.999999999587139143e-01,-2.721724390822747122e-06,-5.842113652401890359e-06,-6.405778496022352844e-06
9.999999999868431910e-01,-9.634069915626751056e-07,-3.477279021395707285e-06,-3.646097081612431520e-06
9.999999999646550508e-01,2.526187399243494635e-06,-3.970819456233169975e-06,-6.967142127680268885e-06
9.999999999498417891e-01,-3.595576990936429334e-06,-6.233129083368215624e-06,-6.966801864976248598e-06
9.999999998823264624e-01,-2.303794338882054237e-06,-1.403291915122951422e-05,-5.754707874808839930e-06
9.999999998118869193e-01,-1.840691437431866496e-06,-1.716189839448122807e-05,-8.849135641465757707e-06
9.999999997646766836e-01,-6.746815655362552198e-06,-1.942598418469521185e-05,-6.910729525322979612e-06
9.999999996325371621e-01,-1.202630875976356342e-05,-2.407969103356812703e-05,-3.234520192257273225e-06
9.999999997666276785e-01,-8.547895999818971093e-06,-1.836524368114336996e-05,-7.509716708331493449e-06
9.999999997437439836e-01,-1.030454195319736822e-05,-1.475320768981534363e-05,-1.373576445402015925e-05
9.999999996634399979e-01,-1.210405446601741973e-05,-1.635258670908735525e-05,-1.609983948302403601e-05
9.999999996098445365e-01,-7.984329136794791096e-06,-1.931655466922927450e-05,-1.853191359514280451e-05
9.999999996425716908e-01,-8.372249879571299431e-06,-2.216769479858373819e-05,-1.238367340398947667e-05
9.999999995478731085e-01,-1.089940871645145083e-05,-2.453316390839497480e-05,-1.354918197284819428e-05
9.999999994746747722e-01,-1.420264293627108027e-05,-2.448121921455904338e-05,-1.579891021553764309e-05
9.999999996362722854e-01,-4.126696350238590879e-06,-2.157154895580556378e-05,-1.565548052135121992e-05
9.999999996330223295e-01,-1.213189096560647855e-06,-2.211474923931607860e-05,-1.560195998883417921e-05
9.999999996925541534e-01,2.790161058452729758e-06,-1.824215224934038222e-05,-1.656292983624386807e-05
9.999999997161365117e-01,1.274798530040453891e-06,-1.904356964267882562e-05,-1.426339062067926786e-05
9.999999995572208533e-01,3.166837712234187152e-06,-2.650573634520198707e-05,-1.315201270547238970e-05
9.999999995232446981e-01,3.331800580774218610e-06,-2.920091606425165439e-05,-9.471864078846491935e-06
