ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.099999977900000303e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.099999995939231923e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000013978463187e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000032017694807e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000050056926426e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000068096157690e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000086135389310e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000104174620930e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000122213852904e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000140253084524e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000158292315788e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000176331547408e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000194370779028e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000212410010292e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000230449241911e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000248488473531e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000266527704795e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000284566936415e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000302606168034e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000320645399299e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000338684630918e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000356723862538e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000374763093802e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000392802325422e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000410841557041e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000428880789016e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000446920020636e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000464959252255e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000482998483520e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000501037715139e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000519076946759e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000537116178023e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000555155409643e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000573194641262e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000591233872527e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000609273104146e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000627312335766e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000645351567030e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000663390798650e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000681430030269e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000699469261534e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000717508493153e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000735547724773e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000753586956037e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000771626187657e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000789665419276e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000807704650541e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000825743882160e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000843783114135e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000861822345755e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000879861577374e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000897900808638e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000915940040258e+01,1.209999997790000066e+02,2.000000000000000111e-01
3.100000933979271878e+01,1.209999997790000066e+02,2.000000000000000111e-01
