vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000038189827704649e+00,1.029554092352635077e-05,-4.835334769522859548e-05
2.000035487850055915e+00,2.911035344567622409e-05,-2.334954215528579013e-05
1.999973560580129428e+00,3.974094921256545072e-05,1.327952060914655807e-05
1.999945720233205160e+00,-3.075101101403345308e-06,-3.611602621846522217e-05
1.999932287406620990e+00,-3.691053093332556087e-05,-3.049415091955581342e-05
1.999851932659564513e+00,-8.091876370553200120e-05,-1.956896558810532883e-06
1.999931965998710703e+00,-9.719277733990732793e-05,-5.701733349672058189e-05
1.999934990551731850e+00,-8.392490090711764281e-05,-1.299056808526464894e-04
1.999891578639339862e+00,-1.483377380331589598e-04,-1.351005594298850703e-04
1.999892016101474379e+00,-2.006993652627110929e-04,-1.355845293855786221e-04
1.999875293360936723e+00,-1.781461465803001827e-04,-7.577469385374425927e-05
1.999916920139426235e+00,-1.333680180954621415e-04,-6.279129639120696301e-05
1.999801552121414305e+00,-7.819764440083253683e-05,-4.781331117459784621e-05
1.999803578043097607e+00,-6.878080227620662511e-05,1.001869365177001335e-05
1.999749147557054796e+00,-1.652581848693705535e-05,1.208482262272980766e-04
1.999783463585833809e+00,-7.935040490760845023e-05,1.675457666081470078e-04
1.999837736911711517e+00,-1.514454356603826585e-05,1.274572384074986950e-04
1.999851932280173328e+00,-3.152605348202097935e-05,1.658801194437574877e-04
1.999906748190415584e+00,-3.896797352362993676e-05,1.325361415358502527e-04
1.999958310229723146e+00,-9.395797667914947040e-05,1.451591745924935494e-04
2.000041315487353977e+00,-8.737794344542142329e-05,1.227790967161074243e-04
2.000097872639987173e+00,-8.258875962247264665e-05,1.539520851049221389e-04
2.000181857427147936e+00,-8.268845236760891256e-05,8.639628102173737894e-05
2.000221042929541948e+00,-3.643437096143219654e-05,1.210520769614354943e-04
2.000199169662786769e+00,-1.139302590064452265e-04,2.259044585916288885e-04
2.000308670704936009e+00,-1.723532107742359635e-04,1.801247992778439550e-04
2.000320463344806843e+00,-1.568468722100345935e-04,2.502574126490862737e-04
2.000284655209283891e+00,-1.207573698872116354e-04,2.455399972698852924e-04
2.000302252080666587e+00,-9.765539763561956665e-05,1.577691847524325232e-04
2.000339143043509349e+00,-1.474734038563956613e-04,2.408284710554157624e-04
2.000347049145260847e+00,-2.030068792290435080e-04,3.293558622653359352e-04
2.000381952359470361e+00,-1.685756359965171066e-04,2.881054383784240362e-04
2.000379664736485985e+00,-1.627568223205689364e-04,2.954411078464409986e-04
2.000376056334566055e+00,-2.219084105880527781e-04,2.112203076079120973e-04
2.000381089969964332e+00,-2.468798562114546879e-04,1.950709743353448960e-04
2.000411452781795774e+00,-2.766134191166829716e-04,1.816760114890717112e-04
2.000411523969630512e+00,-2.571077076173608283e-04,3.121197934617730356e-04
2.000344871547400594e+00,-1.934184223825092825e-04,2.990324051324367324e-04
2.000310518505171054e+00,-1.751688611636619333e-04,3.588415174617030326e-04
2.000306865973707104e+00,-1.688680765167671486e-04,2.713171223164628169e-04
2.000283980772403769e+00,-1.352105256577060309e-04,3.157110529653024320e-04
2.000298337253186620e+00,-2.671496054218222668e-05,2.081512914304209263e-04
2.000277982186231984e+00,-1.965632714192044216e-05,2.179764121679175412e-04
2.000268123453075919e+00,4.794532478416624544e-05,1.730991430891252287e-04
2.000238813253226944e+00,-2.555705110389693149e-05,1.097966122918531823e-04
2.000216040554920749e+00,-6.725977729606192148e-05,7.416282516249460667e-05
2.000250254464158939e+00,-2.597696438801718084e-06,3.752861081372883741e-05
2.000236747290635275e+00,7.284773545171117101e-05,-3.162506723085455350e-05
2.000353059144464041e+00,1.156102406489019688e-04,-5.607655340613941909e-05
2.000420497402829234e+00,8.399990500140331901e-05,-5.974328716074228147e-05
2.000417499990949199e+00,6.201369606951274266e-05,-2.325182785625835619e-05
2.000449216353934911e+00,4.659371615354409289e-05,-1.454425658829104032e-04
2.000452244659312484e+00,3.130065785926577579e-05,-1.318386741911752253e-04
2.000393374142691361e+00,4.626460113415856043e-06,-1.296769213364048568e-04
2.000416785569935296e+00,-6.860630756051932629e-06,-1.314541769214160538e-04
2.000397308675594843e+00,-1.521585429496710314e-05,-5.156737891225980706e-05
2.000359162491581522e+00,-8.625456810274645001e-05,5.058703137405273797e-05
2.000308244242555933e+00,-1.373871216225276324e-06,8.429949545287898714e-05
2.000304561492361355e+00,-3.615975361144523796e-06,1.276284851377776797e-04
2.000230173875543915e+00,2.620356129351968375e-06,1.017763842614272118e-04
2.000211490522584068e+00,-2.539193261151028713e-05,1.127228942036088055e-04
2.000140387253230401e+00,-5.558486069014570224e-05,1.404892521867359744e-04
2.000121675007386468e+00,-1.258296652259148306e-05,1.457904602401782150e-04
2.000084851743866743e+00,6.748556462114646310e-05,1.469450330060956831e-06
2.000019647234201781e+00,5.262466082278855536e-07,1.950491582726998258e-05
1.999943721013605735e+00,-7.124287733823616545e-05,-9.523385824019837921e-08
1.999938550727531572e+00,4.006269946588582982e-05,3.838788199484723053e-05
1.999999861869418361e+00,3.565067487810309450e-05,6.254369878663952869e-05
1.999950550867798604e+00,5.537104509234875508e-05,1.071145799868622526e-04
1.999993258273792485e+00,4.547481641625485084e-05,1.024903108521386697e-04
2.000010422071289096e+00,2.681873047835770646e-06,8.034339760636054185e-05
2.000024093477687170e+00,-4.180823780567610468e-06,1.308437260974384215e-04
2.000003963319950451e+00,-2.997054593752613590e-05,9.639151530291648637e-05
2.000032841348490464e+00,-2.259715812602278113e-05,7.034572292191778155e-05
2.000110739077203270e+00,-7.832726212498944960e-05,3.086627610125274702e-05
2.000161163799478281e+00,-2.201518397775422645e-05,5.004702767455499357e-05
2.000225288014243485e+00,2.725490466571547519e-05,7.518275011272475511e-05
2.000308469004220768e+00,6.096129268196759821e-05,5.188416269846501808e-05
2.000283553466454922e+00,1.107397450689053605e-04,5.070707894923723107e-05
2.000214073132942971e+00,9.919885540901289122e-05,8.015023048362462769e-05
2.000259759437737817e+00,1.262146539632840597e-04,1.029771133280799934e-04
2.000335638647758429e+00,7.947173889865622137e-05,1.542578481019213300e-04
2.000336180011636156e+00,-5.399828955529931401e-06,1.598443058860061637e-04
2.000342789491493800e+00,5.887560197962541666e-05,1.236785793818888780e-04
2.000336941607135710e+00,2.271101447140696247e-05,7.694042275957615811e-05
2.000348003335165714e+00,7.732216972546401899e-05,1.968077152470116707e-04
2.000367532205743260e+00,1.064567438310392010e-04,1.693901109196380335e-04
2.000307594337377814e+00,8.671968402577666141e-05,2.172047684971596291e-04
2.000299512591835693e+00,1.276793215351177400e-04,1.720222179768653723e-04
2.000363015959863322e+00,1.387682744510202024e-04,2.150697339037901132e-04
2.000304035664805635e+00,1.147645615321714568e-04,2.293275628336672949e-04
2.000296284369385891e+00,1.321340264542706917e-04,2.539638932245592124e-04
2.000263264601584989e+00,1.553516422791568043e-04,2.197714503934743949e-04
2.000240630334576775e+00,2.154950959403310472e-04,2.674578426353762671e-04
2.000279913076417948e+00,2.520302158294966200e-04,2.007302540019260571e-04
2.000250055334897858e+00,1.186098992145785463e-04,2.890090168787527464e-04
2.000151594573755798e+00,1.335075077052295229e-04,2.543363755536980834e-04
2.000156601088094899e+00,1.222361424419824848e-04,2.715032819691593174e-04
2.000160557698419161e+00,2.442081658488979190e-04,1.063744158914315448e-04
