pos_lat (deg),pos_lon (deg),pos_alt (m)
3.099516270599999856e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099516288639245332e+01,1.199999999999999858e+02,0.000000000000000000e+00
3.099516306678835420e+01,1.200000000000010658e+02,4.835334769522860014e-07
3.099516324718400995e+01,1.200000000000041069e+02,7.170288985051438560e-07
3.099516342757407728e+01,1.200000000000082849e+02,5.842336924136782753e-07
3.099516360796164349e+01,1.200000000000079581e+02,9.453939545983304886e-07
3.099516378834799113e+01,1.200000000000040927e+02,1.250335463793888530e-06
3.099516396872709478e+01,1.199999999999956088e+02,1.269904429381993841e-06
3.099516414911341755e+01,1.199999999999854339e+02,1.840077764349199694e-06
3.099516432950000677e+01,1.199999999999766516e+02,3.139134572875664554e-06
3.099516450988268446e+01,1.199999999999611333e+02,4.490140167174515172e-06
3.099516469026540122e+01,1.199999999999401155e+02,5.845985461030301020e-06
3.099516487064660808e+01,1.199999999999214708e+02,6.603732399567743613e-06
3.099516505103157016e+01,1.199999999999075015e+02,7.231645363479813514e-06
3.099516523140612634e+01,1.199999999998993019e+02,7.709778475225792112e-06
3.099516541178086371e+01,1.199999999998921112e+02,7.609591538708091978e-06
3.099516559215069123e+01,1.199999999998903775e+02,6.401109276435111280e-06
3.099516577252362026e+01,1.199999999998820499e+02,4.725651610353641269e-06
3.099516595290143783e+01,1.199999999998804725e+02,3.451079226278654048e-06
3.099516613328054149e+01,1.199999999998771756e+02,1.792278031841079163e-06
3.099516631366458697e+01,1.199999999998730971e+02,4.669166164825765421e-07
3.099516649405328295e+01,1.199999999998632489e+02,-9.846751294423588929e-07
3.099516667444946449e+01,1.199999999998540972e+02,-2.212466096603433297e-06
3.099516685485074774e+01,1.199999999998454427e+02,-3.751986947652654991e-06
3.099516703525960892e+01,1.199999999998367883e+02,-4.615949757870029153e-06
3.099516721567199795e+01,1.199999999998329798e+02,-5.826470527484384638e-06
3.099516739608241878e+01,1.199999999998210427e+02,-8.085515113400672845e-06
3.099516757650271614e+01,1.199999999998029949e+02,-9.886763106179112463e-06
3.099516775692407577e+01,1.199999999997865956e+02,-1.238933723266997561e-05
3.099516793734220244e+01,1.199999999997739479e+02,-1.484473720536882833e-05
3.099516811776192071e+01,1.199999999997637161e+02,-1.642242905289315519e-05
3.099516829818496788e+01,1.199999999997482689e+02,-1.883071376344731389e-05
3.099516847860872559e+01,1.199999999997270237e+02,-2.212427238610067460e-05
3.099516865903563101e+01,1.199999999997093596e+02,-2.500532676988491578e-05
3.099516883946233392e+01,1.199999999996923208e+02,-2.795973784834932508e-05
3.099516901988870643e+01,1.199999999996690860e+02,-3.007194092442844687e-05
3.099516920031553724e+01,1.199999999996432365e+02,-3.202265066778189434e-05
3.099516938074510364e+01,1.199999999996142748e+02,-3.383941078267261308e-05
3.099516956117467714e+01,1.199999999995873594e+02,-3.696060871729034425e-05
3.099516974159823590e+01,1.199999999995671089e+02,-3.995093276861470967e-05
3.099516992201870025e+01,1.199999999995487627e+02,-4.353934794323173973e-05
3.099517010243883064e+01,1.199999999995310702e+02,-4.625251916639636654e-05
3.099517028285690401e+01,1.199999999995169304e+02,-4.940962969604939357e-05
3.099517046327626701e+01,1.199999999995141309e+02,-5.149114261035360582e-05
3.099517064369379682e+01,1.199999999995120703e+02,-5.367090673203277933e-05
3.099517082411043489e+01,1.199999999995170867e+02,-5.540189816292403297e-05
3.099517100452442975e+01,1.199999999995144151e+02,-5.649986428584256317e-05
3.099517118493637469e+01,1.199999999995073665e+02,-5.724149253746750653e-05
3.099517136535140693e+01,1.199999999995070823e+02,-5.761677864560479239e-05
3.099517154576521349e+01,1.199999999995147135e+02,-5.730052797329624408e-05
3.099517172618951477e+01,1.199999999995268212e+02,-5.673976243923484826e-05
