ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.581308534365960396e-03,-1.803922927429983029e-05,-2.151867244086849273e-03
3.581308527590937145e-03,-1.803922927379537474e-05,-2.151867255362382297e-03
3.581308520815913027e-03,-1.803922927329092258e-05,-2.151867266637915322e-03
3.581308514040888909e-03,-1.803922927278646702e-05,-2.151867277913448347e-03
3.581308507265865658e-03,-1.803922927228201486e-05,-2.151867289188981371e-03
3.581308500490841540e-03,-1.803922927177755930e-05,-2.151867300464514396e-03
3.581308493715817422e-03,-1.803922927127310375e-05,-2.151867311740047421e-03
3.581308486940794171e-03,-1.803922927076865497e-05,-2.151867323015580011e-03
3.581308480165769186e-03,-1.803922927026419603e-05,-2.151867334291113470e-03
3.581308473390745935e-03,-1.803922926975974047e-05,-2.151867345566646061e-03
3.581308466615720949e-03,-1.803922926925528492e-05,-2.151867356842179085e-03
3.581308459840697699e-03,-1.803922926875083953e-05,-2.151867368117711676e-03
3.581308453065673147e-03,-1.803922926824638059e-05,-2.151867379393244701e-03
3.581308446290649029e-03,-1.803922926774192503e-05,-2.151867390668777292e-03
3.581308439515624911e-03,-1.803922926723747287e-05,-2.151867401944310317e-03
3.581308432740600792e-03,-1.803922926673301731e-05,-2.151867413219842907e-03
3.581308425965576674e-03,-1.803922926622856854e-05,-2.151867424495375932e-03
3.581308419190551689e-03,-1.803922926572410621e-05,-2.151867435770908523e-03
3.581308412415527571e-03,-1.803922926521965743e-05,-2.151867447046441548e-03
3.581308405640503453e-03,-1.803922926471520188e-05,-2.151867458321973705e-03
3.581308398865478901e-03,-1.803922926421074632e-05,-2.151867469597506730e-03
3.581308392090454783e-03,-1.803922926370629077e-05,-2.151867480873039321e-03
3.581308385315429797e-03,-1.803922926320183521e-05,-2.151867492148571911e-03
3.581308378540405679e-03,-1.803922926269738305e-05,-2.151867503424104502e-03
3.581308371765380694e-03,-1.803922926219293088e-05,-2.151867514699637093e-03
3.581308364990357009e-03,-1.803922926168848210e-05,-2.151867525975169684e-03
3.581308358215332024e-03,-1.803922926118401977e-05,-2.151867537250702275e-03
3.581308351440307038e-03,-1.803922926067956761e-05,-2.151867548526234433e-03
3.581308344665282053e-03,-1.803922926017511205e-05,-2.151867559801767457e-03
3.581308337890257501e-03,-1.803922925967065650e-05,-2.151867571077299614e-03
3.581308331115232516e-03,-1.803922925916620433e-05,-2.151867582352832639e-03
3.581308324340207530e-03,-1.803922925866174878e-05,-2.151867593628364796e-03
3.581308317565182978e-03,-1.803922925815729661e-05,-2.151867604903896954e-03
3.581308310790157993e-03,-1.803922925765284445e-05,-2.151867616179429111e-03
3.581308304015133007e-03,-1.803922925714838889e-05,-2.151867627454961702e-03
3.581308297240108456e-03,-1.803922925664393334e-05,-2.151867638730494293e-03
3.581308290465083470e-03,-1.803922925613947779e-05,-2.151867650006026016e-03
3.581308283690057617e-03,-1.803922925563502562e-05,-2.151867661281558607e-03
3.581308276915033933e-03,-1.803922925513057346e-05,-2.151867672557090765e-03
3.581308270140008080e-03,-1.803922925462611790e-05,-2.151867683832623356e-03
3.581308263364983095e-03,-1.803922925412166235e-05,-2.151867695108155513e-03
3.581308256589957675e-03,-1.803922925361720679e-05,-2.151867706383687670e-03
3.581308249814932690e-03,-1.803922925311275463e-05,-2.151867717659219827e-03
3.581308243039907704e-03,-1.803922925260829907e-05,-2.151867728934751985e-03
3.581308236264882285e-03,-1.803922925210384352e-05,-2.151867740210284576e-03
3.581308229489856432e-03,-1.803922925159939135e-05,-2.151867751485816733e-03
3.581308222714831881e-03,-1.803922925109493919e-05,-2.151867762761348023e-03
3.581308215939806028e-03,-1.803922925059048363e-05,-2.151867774036880614e-03
3.581308209164781476e-03,-1.803922925008603486e-05,-2.151867785312412337e-03
3.581308202389754756e-03,-1.803922924958157253e-05,-2.151867796587944495e-03
3.581308195614730204e-03,-1.803922924907712036e-05,-2.151867807863476652e-03
3.581308188839704351e-03,-1.803922924857266819e-05,-2.151867819139007942e-03
3.581308182064678932e-03,-1.803922924806821264e-05,-2.151867830414540533e-03
3.581308175289653079e-03,-1.803922924756375709e-05,-2.151867841690072256e-03
3.581308168514627660e-03,-1.803922924705930492e-05,-2.151867852965604413e-03
3.581308161739601807e-03,-1.803922924655485276e-05,-2.151867864241136571e-03
3.581308154964576388e-03,-1.803922924605039381e-05,-2.151867875516668294e-03
3.581308148189550535e-03,-1.803922924554594165e-05,-2.151867886792200018e-03
3.581308141414525116e-03,-1.803922924504148609e-05,-2.151867898067731742e-03
3.581308134639499263e-03,-1.803922924453703054e-05,-2.151867909343263899e-03
3.581308127864472977e-03,-1.803922924403257499e-05,-2.151867920618795622e-03
3.581308121089447124e-03,-1.803922924352812621e-05,-2.151867931894327346e-03
3.581308114314421705e-03,-1.803922924302367065e-05,-2.151867943169858636e-03
3.581308107539395418e-03,-1.803922924251921171e-05,-2.151867954445390793e-03
3.581308100764369565e-03,-1.803922924201476293e-05,-2.151867965720922517e-03
3.581308093989343279e-03,-1.803922924151030399e-05,-2.151867976996454240e-03
3.581308087214317426e-03,-1.803922924100585183e-05,-2.151867988271985530e-03
3.581308080439291140e-03,-1.803922924050139966e-05,-2.151867999547517687e-03
