ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,-1.502286739005279906e-04,-9.794033450049282052e+00
0.000000000000000000e+00,-1.502286746877087224e-04,-9.794033450193149193e+00
0.000000000000000000e+00,-1.502286754748894000e-04,-9.794033450337012781e+00
0.000000000000000000e+00,-1.502286762620701048e-04,-9.794033450480876368e+00
0.000000000000000000e+00,-1.502286770492508095e-04,-9.794033450624743509e+00
0.000000000000000000e+00,-1.502286778364315142e-04,-9.794033450768608873e+00
0.000000000000000000e+00,-1.502286786236122190e-04,-9.794033450912472460e+00
0.000000000000000000e+00,-1.502286794107928966e-04,-9.794033451056339601e+00
0.000000000000000000e+00,-1.502286801979736284e-04,-9.794033451200203189e+00
0.000000000000000000e+00,-1.502286809851543061e-04,-9.794033451344068553e+00
0.000000000000000000e+00,-1.502286817723350108e-04,-9.794033451487933917e+00
0.000000000000000000e+00,-1.502286825595156884e-04,-9.794033451631797504e+00
0.000000000000000000e+00,-1.502286833466963932e-04,-9.794033451775664645e+00
0.000000000000000000e+00,-1.502286841338770708e-04,-9.794033451919528233e+00
0.000000000000000000e+00,-1.502286849210577755e-04,-9.794033452063393597e+00
0.000000000000000000e+00,-1.502286857082384532e-04,-9.794033452207258961e+00
0.000000000000000000e+00,-1.502286864954191579e-04,-9.794033452351124325e+00
0.000000000000000000e+00,-1.502286872825998355e-04,-9.794033452494989689e+00
0.000000000000000000e+00,-1.502286880697805403e-04,-9.794033452638855053e+00
0.000000000000000000e+00,-1.502286888569611637e-04,-9.794033452782718641e+00
0.000000000000000000e+00,-1.502286896441418684e-04,-9.794033452926585781e+00
0.000000000000000000e+00,-1.502286904313225461e-04,-9.794033453070449369e+00
0.000000000000000000e+00,-1.502286912185032237e-04,-9.794033453214314733e+00
0.000000000000000000e+00,-1.502286920056839013e-04,-9.794033453358181873e+00
0.000000000000000000e+00,-1.502286927928645789e-04,-9.794033453502045461e+00
0.000000000000000000e+00,-1.502286935800452566e-04,-9.794033453645909049e+00
0.000000000000000000e+00,-1.502286943672259342e-04,-9.794033453789777965e+00
0.000000000000000000e+00,-1.502286951544065847e-04,-9.794033453933641553e+00
0.000000000000000000e+00,-1.502286959415872624e-04,-9.794033454077506917e+00
0.000000000000000000e+00,-1.502286967287679129e-04,-9.794033454221372281e+00
0.000000000000000000e+00,-1.502286975159486176e-04,-9.794033454365237645e+00
0.000000000000000000e+00,-1.502286983031292681e-04,-9.794033454509104786e+00
0.000000000000000000e+00,-1.502286990903099187e-04,-9.794033454652968373e+00
0.000000000000000000e+00,-1.502286998774905692e-04,-9.794033454796831961e+00
0.000000000000000000e+00,-1.502287006646712468e-04,-9.794033454940699102e+00
0.000000000000000000e+00,-1.502287014518518973e-04,-9.794033455084562689e+00
0.000000000000000000e+00,-1.502287022390325479e-04,-9.794033455228428053e+00
0.000000000000000000e+00,-1.502287030262131984e-04,-9.794033455372293417e+00
0.000000000000000000e+00,-1.502287038133938489e-04,-9.794033455516157005e+00
0.000000000000000000e+00,-1.502287046005745265e-04,-9.794033455660024146e+00
0.000000000000000000e+00,-1.502287053877551500e-04,-9.794033455803889510e+00
0.000000000000000000e+00,-1.502287061749358005e-04,-9.794033455947753097e+00
0.000000000000000000e+00,-1.502287069621164510e-04,-9.794033456091622014e+00
0.000000000000000000e+00,-1.502287077492971015e-04,-9.794033456235485602e+00
0.000000000000000000e+00,-1.502287085364777250e-04,-9.794033456379350966e+00
0.000000000000000000e+00,-1.502287093236584026e-04,-9.794033456523216330e+00
0.000000000000000000e+00,-1.502287101108389989e-04,-9.794033456667081694e+00
0.000000000000000000e+00,-1.502287108980196765e-04,-9.794033456810945282e+00
0.000000000000000000e+00,-1.502287116852002728e-04,-9.794033456954808869e+00
0.000000000000000000e+00,-1.502287124723809234e-04,-9.794033457098674234e+00
0.000000000000000000e+00,-1.502287132595615739e-04,-9.794033457242539598e+00
0.000000000000000000e+00,-1.502287140467421702e-04,-9.794033457386404962e+00
0.000000000000000000e+00,-1.502287148339228207e-04,-9.794033457530270326e+00
0.000000000000000000e+00,-1.502287156211034441e-04,-9.794033457674135690e+00
0.000000000000000000e+00,-1.502287164082840947e-04,-9.794033457818001054e+00
0.000000000000000000e+00,-1.502287171954647181e-04,-9.794033457961864642e+00
0.000000000000000000e+00,-1.502287179826453415e-04,-9.794033458105730006e+00
0.000000000000000000e+00,-1.502287187698259649e-04,-9.794033458249595370e+00
0.000000000000000000e+00,-1.502287195570065884e-04,-9.794033458393460734e+00
0.000000000000000000e+00,-1.502287203441872118e-04,-9.794033458537326098e+00
0.000000000000000000e+00,-1.502287211313678352e-04,-9.794033458681191462e+00
0.000000000000000000e+00,-1.502287219185484315e-04,-9.794033458825058602e+00
0.000000000000000000e+00,-1.502287227057290549e-04,-9.794033458968922190e+00
0.000000000000000000e+00,-1.502287234929096783e-04,-9.794033459112787554e+00
0.000000000000000000e+00,-1.502287242800902747e-04,-9.794033459256654695e+00
0.000000000000000000e+00,-1.502287250672708981e-04,-9.794033459400518282e+00
0.000000000000000000e+00,-1.502287258544514944e-04,-9.794033459544385423e+00
0.000000000000000000e+00,-1.502287266416321178e-04,-9.794033459688249010e+00
0.000000000000000000e+00,-1.502287274288127141e-04,-9.794033459832114374e+00
0.000000000000000000e+00,-1.502287282159933375e-04,-9.794033459975979738e+00
0.000000000000000000e+00,-1.502287290031739339e-04,-9.794033460119845103e+00
0.000000000000000000e+00,-1.502287297903545302e-04,-9.794033460263708690e+00
0.000000000000000000e+00,-1.502287305775351265e-04,-9.794033460407572278e+00
0.000000000000000000e+00,-1.502287313647157228e-04,-9.794033460551439418e+00
0.000000000000000000e+00,-1.502287321518963462e-04,-9.794033460695304782e+00
0.000000000000000000e+00,-1.502287329390769154e-04,-9.794033460839170147e+00
0.000000000000000000e+00,-1.502287337262575117e-04,-9.794033460983033734e+00
0.000000000000000000e+00,-1.502287345134381081e-04,-9.794033461126900875e+00
0.000000000000000000e+00,-1.502287353006187044e-04,-9.794033461270766239e+00
0.000000000000000000e+00,-1.502287360877992736e-04,-9.794033461414631603e+00
0.000000000000000000e+00,-1.502287368749798970e-04,-9.794033461558498743e+00
0.000000000000000000e+00,-1.502287376621604662e-04,-9.794033461702362331e+00
0.000000000000000000e+00,-1.502287384493410354e-04,-9.794033461846227695e+00
0.000000000000000000e+00,-1.502287392365216588e-04,-9.794033461990093059e+00
0.000000000000000000e+00,-1.502287400237022280e-04,-9.794033462133956647e+00
0.000000000000000000e+00,-1.502287408108827973e-04,-9.794033462277823787e+00
0.000000000000000000e+00,-1.502287415980633936e-04,-9.794033462421687375e+00
0.000000000000000000e+00,-1.502287423852439899e-04,-9.794033462565552739e+00
0.000000000000000000e+00,-1.502287431724245320e-04,-9.794033462709418103e+00
0.000000000000000000e+00,-1.502287439596051012e-04,-9.794033462853283467e+00
0.000000000000000000e+00,-1.502287447467856975e-04,-9.794033462997150608e+00
0.000000000000000000e+00,-1.502287455339662667e-04,-9.794033463141014195e+00
0.000000000000000000e+00,-1.502287463211468359e-04,-9.794033463284877783e+00
0.000000000000000000e+00,-1.502287471083274051e-04,-9.794033463428744923e+00
0.000000000000000000e+00,-1.502287478955080015e-04,-9.794033463572608511e+00
0.000000000000000000e+00,-1.502287486826885436e-04,-9.794033463716473875e+00
0.000000000000000000e+00,-1.502287494698690857e-04,-9.794033463860339239e+00
0.000000000000000000e+00,-1.502287502570496820e-04,-9.794033464004202827e+00
0.000000000000000000e+00,-1.502287510442302241e-04,-9.794033464148068191e+00
0.000000000000000000e+00,-1.502287518314108204e-04,-9.794033464291935331e+00
