vel_x (m/s),vel_y (m/s),vel_z (m/s)
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000043118815981735e+00,-5.187490671086626514e-05,-1.446531385850050361e-05
2.000020671299878483e+00,-8.410327819325993655e-05,8.899163888799318460e-06
2.000077012063357973e+00,-3.241826768585656768e-05,-1.133448040748122169e-06
2.000073017993921454e+00,-3.106690945697448877e-05,-7.171752350357878873e-05
2.000143201611439103e+00,1.482806542335704048e-05,-3.033784980331488007e-05
2.000074649441954122e+00,4.322902300094128253e-05,-1.375652456277227665e-05
2.000074508502227566e+00,6.875540697885590435e-05,5.348800202768984482e-05
2.000104115846879527e+00,1.110010652482175311e-04,8.944310976415927299e-05
2.000111553281855414e+00,1.987581157659498016e-04,1.663246746805951124e-04
2.000087508051577423e+00,1.884506243152869135e-04,1.062151850580759040e-04
2.000095755520181040e+00,2.194042989509857404e-04,5.523770930125799383e-05
2.000112693160179589e+00,2.432776924741771431e-04,1.082265416120732144e-04
2.000152869815339685e+00,2.347493661727328941e-04,1.113312546992642650e-04
2.000170665048166985e+00,1.817688663181673886e-04,6.362079614285880982e-05
2.000264967628762047e+00,1.535232273685468421e-04,8.582512012904084200e-05
2.000193695649612025e+00,1.595669039261063665e-04,8.246815539861293370e-05
2.000160529999234438e+00,1.692327167295921888e-04,1.211186215076975084e-04
2.000204068373127253e+00,1.890170661414619733e-04,6.689331478908818601e-05
2.000224866256096856e+00,1.954396572350032340e-04,-7.017357721359442015e-06
2.000194748551622936e+00,1.018308384653375173e-04,2.357024400376367277e-05
2.000304640723822303e+00,1.021767651309414527e-04,1.802033463175015273e-05
2.000247080634578456e+00,9.430028303543455529e-05,2.475362806712990850e-05
2.000250426997386199e+00,1.101364210202247773e-04,8.087957926198336019e-05
2.000261838626017141e+00,1.629251373654475650e-04,1.109499560119219679e-04
2.000316179498796476e+00,2.338729221886784340e-04,7.790622542976931623e-05
2.000323741394950172e+00,2.263932155072686863e-04,-2.686924478211626479e-05
2.000292134116112841e+00,1.695668174962280559e-04,-1.764219377915053028e-05
2.000248482993386201e+00,1.838626419121745066e-04,-9.050830422636227038e-06
2.000302283771122180e+00,9.918446675747456722e-05,-7.865924279357107592e-05
2.000215183905734939e+00,9.622484916089057581e-05,-2.400096393113063532e-05
2.000127319537032822e+00,2.777244421811165371e-05,-8.665615803739059296e-05
2.000130119486956737e+00,9.325172723867675498e-05,-2.731537680209151402e-06
2.000109920921610218e+00,9.424150649154398537e-05,-6.218848929297451293e-06
2.000116834639929397e+00,1.021907288054128658e-04,5.018872070094967849e-05
2.000082155503132064e+00,9.965145133221649872e-05,1.699358916582134290e-04
2.000101646507926212e+00,8.496931705210443854e-05,1.391662485985503575e-04
2.000130758760451766e+00,1.064620825559171109e-04,1.638158094234840110e-04
2.000203837699447540e+00,1.382020306677187197e-04,1.101440228104705207e-04
2.000241780114622170e+00,1.209050623326712057e-04,1.228463094588570271e-04
2.000249157786001764e+00,1.025611547357044837e-04,1.875395881613445466e-04
2.000275925639801500e+00,1.365336745973308658e-04,1.512500354989125832e-04
2.000375164981874399e+00,1.902918913127055656e-04,7.560891621049852689e-05
2.000328702910818990e+00,2.480675241987586547e-04,1.031351984901802190e-04
2.000287522927858941e+00,2.558794254251996604e-04,3.176503754987280276e-05
2.000176606509725730e+00,2.206863319175675353e-04,2.701121203385845070e-05
2.000180891112366410e+00,3.290659093575430097e-04,-7.846622686730283407e-05
2.000197837734206452e+00,3.587905544381633479e-04,-2.184933904723595209e-04
2.000151805469271959e+00,3.041496481767099825e-04,-2.153560997010841292e-04
2.000105786153378862e+00,2.777905510277626795e-04,-2.075280862912657275e-04
2.000130163005892303e+00,2.102213355525529934e-04,-2.900379373685077803e-04
2.000081926877357752e+00,1.999811443796128204e-04,-3.506153405526316979e-04
2.000085816144995476e+00,1.498855607041435349e-04,-2.493271379464877626e-04
2.000130424439695798e+00,1.395282262857609182e-04,-3.074623542875197231e-04
2.000067106837029485e+00,1.560172889867557160e-04,-3.609314301594695041e-04
2.000024648843314878e+00,1.555172074984302578e-04,-4.260089976334457073e-04
1.999923375405097792e+00,2.014611805587374505e-04,-4.692008776323717992e-04
1.999942689832661769e+00,2.458638449330159963e-04,-4.778279784960873830e-04
1.999972504293012321e+00,2.111235114484033950e-04,-4.978822351655217684e-04
1.999939154422422760e+00,1.824404226781436468e-04,-5.268375588721644189e-04
2.000033011461074484e+00,1.871520908885594551e-04,-5.245274662432298975e-04
2.000026119486359555e+00,2.470045144657720621e-04,-5.259685371460299423e-04
2.000130127251071865e+00,1.633265508551952133e-04,-5.287477937605932626e-04
2.000137953224893295e+00,1.424987223558529933e-04,-6.039693206159844896e-04
2.000126556090690677e+00,1.042503372526484829e-04,-5.549462104190560491e-04
2.000186877569695376e+00,5.643637347244355652e-05,-5.280876594751099384e-04
2.000237418729436722e+00,3.447033496366101605e-05,-5.380725938334998508e-04
2.000232148603461990e+00,9.215556199900758075e-05,-5.564192239148648940e-04
2.000244469999508556e+00,1.398092827085125136e-04,-6.499419481944794389e-04
2.000293566009542445e+00,1.118127916832176730e-04,-6.450757474744201955e-04
2.000354662540954731e+00,6.307853602365580848e-05,-6.011521866778949102e-04
2.000338266091776784e+00,6.710398137522402984e-05,-6.529121094461787494e-04
2.000381833399272669e+00,9.077711466403743561e-05,-7.271570445310447358e-04
2.000381995175304795e+00,7.379188373312763690e-05,-6.949822248173151765e-04
2.000415930308573564e+00,1.068636904709316881e-04,-7.005853311138161496e-04
2.000443299488009696e+00,8.868146157422042777e-05,-7.262017466878611677e-04
2.000435969153024462e+00,8.725622846309880076e-05,-7.639130748724678880e-04
2.000398515026736046e+00,1.276915069579192825e-04,-7.624818133330490966e-04
2.000429462481920329e+00,1.811552975431569520e-04,-7.376999054640334761e-04
2.000516456078765604e+00,1.774700873968803889e-04,-6.851899394255046198e-04
2.000504971082164740e+00,1.557313874570347080e-04,-6.230198691420599103e-04
2.000466245083987626e+00,1.446395821834688144e-04,-6.220406097988648601e-04
2.000534594623271545e+00,1.775514637003585143e-04,-6.454339691856558281e-04
2.000501280780639934e+00,9.876048822057949337e-05,-6.470893607961249617e-04
2.000453072430643076e+00,1.521708415988932246e-04,-6.224615553434261275e-04
2.000560971177881786e+00,1.303029773367505922e-04,-6.812399912824416981e-04
2.000567284042099825e+00,1.731845263962717601e-04,-6.414545035995039644e-04
2.000645959845374300e+00,2.383283682890011016e-04,-5.472509731021477910e-04
2.000662867528140598e+00,1.937293558462729274e-04,-5.121044075471628890e-04
2.000670195970106757e+00,1.474135674190479384e-04,-4.854331427741673385e-04
2.000674362802076001e+00,2.075871818675249629e-04,-4.729250588529137155e-04
2.000611263690620145e+00,1.863135456727504913e-04,-4.635608533881353994e-04
2.000626951294989908e+00,1.462952968484281164e-04,-5.029917327095022794e-04
2.000556067339046784e+00,1.355943487559882845e-04,-4.176163891493272313e-04
