gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.815838498529729866e-02,4.570409930876678101e-02,1.220863532570033889e-02
-4.669938483760649461e-02,3.138772907357025195e-03,2.736637059906432343e-03
5.098962909745438643e-02,-4.637276432792573899e-02,2.804842567536700026e-03
6.236108863225373750e-03,2.769649648869844730e-02,3.368371981702877882e-02
-4.746759149970868064e-02,4.722472946073281996e-02,-3.654431116970126986e-02
-3.926181868854835416e-02,-2.762736954298684790e-03,7.666774100974767941e-03
1.083144891450862901e-02,-3.929112638840328957e-03,4.198505178559885920e-02
-1.116331818028247144e-02,1.469946361084178109e-02,5.350838804013596101e-02
-1.026399689877802342e-03,-2.910413036436611256e-02,9.694827771192308929e-02
-5.205012284780811266e-02,-1.640694594754313687e-02,-3.768404008871779898e-02
2.720655660123565481e-02,2.601789099897914778e-02,-3.317731999068266463e-02
-3.298564060483673982e-02,-7.811031456718443844e-02,-1.349802141792706862e-02
7.279172281044859680e-03,-1.693746214635693040e-02,5.095924609611889033e-02
-3.289880211055438985e-02,4.689252389051848380e-02,1.077133305437348414e-02
-5.593583209801704370e-02,6.627923383170547522e-02,-3.886200828523658779e-02
-5.518875689516060390e-02,-7.289895172387070342e-04,4.057311458947749500e-02
-1.524409855101410693e-02,-2.796314212188609830e-03,8.767454410156243216e-03
5.864562053387577939e-02,4.092881278005461310e-02,-2.732035981490082976e-02
-1.398512910133917903e-02,1.837423676175065079e-02,3.232757623566601124e-02
-1.162354217740140666e-02,-9.879260983121965732e-04,-1.204597883561283125e-02
1.743418404708587527e-02,-3.346193390395619388e-02,1.570511253792574238e-02
-5.746432691300157325e-02,6.544995540658045396e-02,6.817264463333300162e-02
-5.042388570786193736e-02,3.854897027532122123e-04,1.207683391591429095e-02
7.102421884572149291e-02,-6.026115761352078028e-03,3.039416305476221047e-02
8.984301058996414791e-02,1.273765770941615201e-02,-3.696128036041278903e-02
-4.997581697924816796e-02,7.598111835730161912e-02,-1.749360883568205211e-02
-8.894040477935329092e-03,6.726578658408960583e-03,-7.507357869660029326e-02
7.476624136800728848e-02,-1.952516830989691268e-02,-1.671158221708310757e-02
6.306388072950946944e-02,1.193444897535788675e-02,-2.746259223917214484e-02
-1.781383400249912739e-03,-6.100812079671642275e-03,1.804945815636311429e-02
3.790205655937872731e-02,-5.006788655726430483e-03,1.633661395524824492e-02
-1.489699145312332711e-02,8.310265701523947062e-04,-8.362430276116003536e-02
-4.029291168202495110e-02,-3.045193946368475110e-02,2.655410349965087267e-03
-4.613394504597732870e-02,-2.419642452131904112e-02,1.040905961274094932e-01
-8.498357850832345337e-03,2.501357383972054385e-02,1.068864852410000149e-02
-5.911508856285984173e-03,-2.849122101533353366e-02,-7.334311697692243864e-03
-4.590464178737813095e-02,-1.883940522843086107e-02,2.432434790639066702e-02
-3.856573530185847948e-02,-3.698284660747354347e-02,-3.226016238754980670e-02
3.506661499837630813e-02,2.312748375060948505e-02,-3.534844692005825739e-02
4.355493730445926526e-02,-8.002652891824092729e-02,-1.333894886331198938e-02
-1.517435875789535302e-02,4.462113957263388192e-02,-1.773381949801247290e-02
-2.266984945041138413e-02,-4.004405366279000650e-02,5.097409768140916120e-02
-6.380486801945174646e-02,-1.491515404468194382e-02,-9.469049768867937589e-02
-1.005518612543139512e-02,-4.109470588629263871e-02,-3.874945820269140584e-02
4.541917815817310758e-03,-1.073707134557002132e-02,-5.147798115769502969e-02
-5.318298487786851658e-02,1.553537700079281672e-02,-1.795673480112493225e-02
-1.008419574216139203e-02,1.811725610938642525e-02,-1.224714696580154246e-03
-3.122326140439665373e-02,6.326046142485364232e-02,1.474774935636360453e-02
-9.259602856488720335e-02,5.526930134439268089e-03,-1.165069079674010792e-03
-4.732782909455571230e-02,2.182535360414564543e-02,4.191983122135305162e-02
-9.618913533003483132e-03,-1.579726931684844555e-03,-5.085460362190092481e-02
-2.601464178449604606e-02,2.635875955462340520e-02,8.533751448649294635e-02
4.053517404191305656e-02,1.661436246118416435e-02,1.900259941153773641e-02
1.793688231362523464e-02,-1.444825746737900089e-02,-5.233982752419474686e-03
